Title,Monthly Inflation(%)
DEL.FEBREZE AEROSOL 300 ML DAG ESINTISI,0.0
DEL.FRESH'N SOFT CEP MENDILI 15*3 LU,0.0
DEL.GLADE 500 ML MULTI SPRAY TROPIKAL%TEMIZ CARSAF,0.0
DEL.GURSOY SUTLU FINDIK KREMA 400 GR %40,0.0
DEL.H.SAKIR 900GR BANYO SABUNU BEYAZ,0.0
DEL.HANUTA 2'Lİ GOFRET 44 GR,0.0
DEL.KENT MEYVELI TOPPING SOS 320 GR,0.0
DEL.KENTON BUGDAY NISASTASI 200 GR,0.0
DEL.MAGIC DOSE 8 ML DEKORATIF AYNA KOKUSU MANGO,0.0
DEL.NEUTROGENA 200ML BESLEYICI BAKIM KREMI,33.335555703713574
DEL.OLD SPICE  DEO 150 ML MEN SLUGGER,0.0
DEL.OLD SPICE  DEO 150 ML MEN WOLFTHORN,0.0
DEL.OLD SPICE  STICK 50 ML MEN  SLUGGER,0.0
DEL.OLD SPICE  STICK 50 ML MEN WHITEWATER,0.0
DEL.ONCU SALCA DOMATES 700 CC CAM,0.0
DEL.ONEO 60 GR BUBBLEE MINI DRAJE,0.0
DEL.ONEO ÇİLEK ARO.BOTTLE SAKIZ 60 GR,0.0
DEL.PANTENE 600 ML SAMPUAN GUC PARLAK,0.0
DEL.PANTENE 600 ML SAMPUAN KLASIK BAKIM 2IN1,0.0
DEL.PERMATIK BANYO 10LU,42.86020430030717
DEL.PEROS 1440ML ORKIDE ASKI KONSANTRE YUMUSATICI,0.0
DEL.PEROS 1440ML YASEMIN SAFLIGI K,0.0
DEL.PEROS MATİK 6 KG BEYAZ,0.0
DEL.PERSIL JEL 26 YIKAMA 1690 ML GUL,0.0
DEL.RAFFAELLO T4 40 GR,0.0
DEL.REMOVE 24LU YUZ AGDA BANDI HASSAS CILTLER,0.0
DEL.REXONA STICK 50ML EXTRA COOL MEN,4.166840285011875
DEL.REXONA STICK 50ML MEN QUANTUM X,4.166840285011875
DEL.RUFFLES & DORITOS 2'LI SET 310 GR,0.0
DEL.SELPAK T.KAGIDI 16 LI,0.0
DEL.SENSODYNE 30 M DIS IPI TOTAL CARE GENTLE TAPE,0.0
DEL.SENSODYNE DIS FIRCASI DIS ETI BAKIMI DD,0.0
DEL.SEPETCIOGLU 180 GR CEKME HELVA SADE,0.0
DEL.SEPETCIOGLU 40 GR A.FISTIKLI CEKME HELVA,0.0
DEL.SEPETCIOGLU 40 GR CIK.KAPLI CEKME HELVA,0.0
DEL.SEYIDOGLU 1000 GR RECEL CILEK,20.00133342222815
DEL.SIGNAL 75ML D.MACUNU BEYAZLATICI SYSTEM X,33.335555703713574
DEL.SITIL SUNGERLI HAZIR 200 GR BOYA KOYU KAHVE,0.0
DEL.SOLEN  40GR BOOMBASTIC FANTASTIK BAR,0.0
DEL.SOLEN 125 GR BISCOLATA MOOD BITTER,0.0
DEL.SOLEN 82 GR BISCOLATA STARZ SUTLU,0.0
DEL.SOLEN BISCOLATA MOOD CIKO  40 GR,0.0
DEL.SUTAS SUT GUNLUK CAM PAST.1 LT,0.0
DEL.SUTAS SUZME PEYNIR 900 GR,9.615754452094311
DEL.TADIM ANTEP FISTIGI 40 GR,0.0
DEL.TARIS 750 ML Z.YAGI NAT. SIZMA CAM,6.666814818107068
DEL.TORKU KREM PEYNIR 180 GR,0.0
DEL.TUKAS 700 GR RENDELENMIS DOMATES CAM,0.0
DEL.ULKER 55 GR DANKEK 8 KEK DUBLE CIKO.,0.0
DEL.UNIFOOD 300 GR GRANUL ICECEK LIMON  AROMALI,0.0
DEL.XTRACARE BURUN BANDI COCUK 5+YA? 12 LI,0.0
DEL.YUMOS EXTRA 1440 ML MYSTIC,0.0
DEL.YUMOS EXTRA PORTAKAL ÇİÇEĞİ 1008 ML,0.0
DERBY KOPUK NORMAL 200 ML,0.0
DERBY SAMURAI 3 PLATINUM BLISTER 3 LU,0.0
DERBY TEK BANYO 5'LI POSET,0.0
DERBY TEK BICAKLI 5'LI POSET,0.0
DERMOKIL AYAK MASKESI KIL&KENEVIR TOHUMU 35 ML,0.0
DETAN DEFANS SU BAZLI LOSYON 100 ML,33.33611134261189
DETAN ELEKTROLIKIT CIHAZ+YEDEK 30 GECE,0.0
DETAN KARINCA ILACI 250 ML,30.00150007500375
DETAN SUPER MAT CIHAZ+YEDEK,30.00150007500375
DIFAS DIS FIRCASI COCUK SWEET ANIMALS,0.0
DIFAS DIS FIRCASI COCUK Z TAKIMI,0.0
DIFAS DIS FIRCASI DOUBLE POWER 2 LI,0.0
DIFAS DIS FIRCASI PRO-CLINIC SLIM SOFT,0.0
DIFAS DIS FIRCASI PRO-CLINIC STIL BAMBOO,0.0
DIFAS DIS FIRCASI PRO-CLINIC STIL BAMBOO 2 LI,0.0
DIFAS DIS FIRCASI PRO-CLINIC ULTRA SOFT,0.0
DIFAS DIS FIRCASI SEYEHAT SETI,0.0
DIFAS DIS FIRCASI ULTRA CLEAN 3LU ORTA/SERT,0.0
DIFAS TARAK D-STYLE  KUCUK NEON 2038,0.0
DIFAS TARAK D-STYLE ZIGZAG NEON 2014,0.0
DIMES MILKSHAKE 310 ML CILEKLI BEYAZ CIKOLATALI,20.004000800160032
DIS FIRCALIK KUTUSU (TEKLI),0.0
"DIXI YUZEY TEMIZLEYICI 2,5 KG CAM",0.0
DOLMA BİBER,-55.00275013750689
DOMATES,0.0
DOMATES PEMBE,0.0
DOMATES SALKIM KG,-29.41349491146539
DOMESTOS 1850 ML DAG ESINTISI,-33.31777259086362
DOMESTOS 1850ML KAR BEYAZI,-33.31777259086362
DOMESTOS 3240ML DAG ESINTISI,0.0
DOMESTOS 3240ML KAR BEYAZI,0.0
DOMESTOS 750 ML DAG ESINTISI,0.0
DOMESTOS 750ML KAR BEYAZI,0.0
DOMESTOS 750ML OKALIPTUS FERAHLIGI,0.0
DOMESTOS DAĞ ESİNTİSİ 750 ML+KAR BEYAZ 750 ML,0.0
DOMESTOS YUZEY TEMIZLEYICI  1500ML CAM,-20.6365584570204
DORITOS MEGA 218 GR,-6.2038774233896286
DORITOS NACHO PARTI 169 GR,8.978752570253594
DORITOS NACHO SUPER 113 GR,9.414758269720098
DORITOS TACO SUPER 121 GR,9.414758269720098
DOVE CREAM BAR  FRESH TOUCH 90GR,0.0
DOVE CREAM BAR ORGINAL 4LU,0.0
DOVE CREAM BAR ORGINAL 90 GR,0.0
DOVE CREAM BAR PINK 90GR,0.0
DOVE DEO WOMEN 150 ML ORIGINAL,0.0
DP SAMPUAN 500 ML COREK OTU YAGI TUZSUZ,8.334027835652984
DP SAMPUAN 500 ML PAMUKSUTU,8.334027835652984
DR OETKER BUGDAY NISASTASI 150 GR,0.0
DR OETKER H.KABARTMA TOZU 15 LI,0.0
DR OETKER H.KABARTMA TOZU 5 LI,0.0
DR OETKER INSTANT MAYA 3 LU 30 GR,0.0
DR OETKER KAKAO 50 GR,0.0
DR OETKER KAKAO KILITLI 100 GR,0.0
DR OETKER KARBONAT 5 LI,0.0
DR OETKER KAZANDIBI 150 GR,0.0
DR OETKER KREM SANTI SADE 75 GR,0.0
DR OETKER MISIR NISASTASI 150 GR,0.0
DR OETKER PANCAKE 134 GR,0.0
DR OETKER PASTA KREMASI KAKAOLU 160 GR,0.0
DR OETKER PASTA KREMASI VAN.140 GR,0.0
DR OETKER PASTA SUSU KAK.10 GR,0.0
DR OETKER PASTA SUSU KELEBEK 10 GR,0.0
DR OETKER PASTACI KREMASI 156 GR,0.0
DR OETKER PUD.KAKAOLU 147 GR,0.0
DR OETKER PUDRA SEKERI 150 GR,0.0
DR OETKER SEKERLI VANILIN 15 LI,0.0
DR OETKER SEKERLI VANILIN 5 LI,0.0
DR OETKER SOS CIKO.BITTER 125 GR,0.0
DR OETKER TAVUK GOGSU 125 GR,0.0
DR OETKER WAFFLE 210 GR,0.0
DR.OETKER 6 GR. JELATIN,0.0
DR.OETKER AKTIF MAYA 90 GR,0.0
DR.OETKER SADE IRMIK HELVASI 400 GR,0.0
DURACELL  PIL 9 VOLT TEKLI,0.0
DURACELL PIL KALEM 4LU AA,0.0
"DURU 1,5 LT SIVI SABUN AVOKADO",0.0
"DURU 1,5 LT SIVI SABUN KIRAZ CICEGI",0.0
"DURU 1,5 LT SIVI SABUN MANDALINA&GREYFURT",0.0
"DURU 1,5 LT SIVI SABUN OKYANUS",0.0
DURU 500 ML SIVI SABUN OKYANUS,0.0
DURU BEYAZ 600 GR GUL ( 4X150 GR),0.0
DURU BEYAZ 600 GR LAVANTA (4X150 GR),0.0
DURU BULGUR BASBASI 1000 GR,7.693491306354824
DURU BULGUR IRI PILAVLIK 1000 GR,0.0
DURU DUS JELI 450 ML CICEK TAZELIGI,12.500781298831177
DURU DUS JELI 450 ML D.TUZ&YOSUN,12.500781298831177
DURU DUS JELI 450 ML OKYANUS FERAGLIGI,0.0
DURU DUS JELI 450 ML YASEMIN&AMBER,12.500781298831177
DURU DUS JELI 450ML ORKIDE,0.0
DURU FRESH DUS SABUNU MISKET LIMONU 4X150 GR,0.0
DURU FRESH DUS SABUNU OKYANUS ESINTI 4X150 GR,0.0
DURU FRESH DUS SABUNU ZEYTINYAGLI 4X150 GR,0.0
DURU GRANUL MATIK SABUN LAVANTA 1000 GR,0.0
DURU KOLONYASI 400 ML LIMON,0.0
DURU KOLONYASI 900 ML LIMON,0.0
DURU SAF VE DOGAL 4X70 GR ZEYTINYAGLI,0.0
ECE 3 GOZLU KOPUK TABAK 5 LI,0.0
ECE 3 GOZLU PLASTIK TABAK 8 LI,0.0
ECE ADANA SIS 20 LI 25 CM,0.0
ECE BATTAL BOY LUKS IZGARA(29*40),0.0
ECE COP SIS 100 LU 25 CM,0.0
ECE DEMET ÇIRA,0.0
ECE JEL TUTUSTURUCU 500 GR,0.0
ECE JELATINLI KURDAN 200 LU,0.0
ECE KAGIT BARDAK  12 OZ 10LU,0.0
ECE KAGIT BARDAK 4 OZ 25 LI,0.0
ECE KAGIT BARDAK 50 LI 7 OZ(TOPTAN),0.0
ECE KAGIT BARDAK 7 OZ 10'LU *30,0.0
ECE KAGIT TABAK LUX 10LU,0.0
ECE KOFTECI MASASI,0.0
ECE KRISTAL BARDAK 10 LU,0.0
ECE LUKS BICAK 10'LU,0.0
ECE LUKS CATAL 10 LU,0.0
ECE LUKS KASIK 10 LU,0.0
ECE LUX UZUN KOFTECI MAŞASI,0.0
ECE PARTY KORUKLU 50 LI JELATINLI PIPET,0.0
ECE PIPET LUKS PIPET 40 LI,0.0
ECE PLASTIK BARDAK 180 CC 10 LU OTOMAT,0.0
ECE PLASTIK BARDAK 180 CC 10LU  EKO OTOMAT,0.0
ECE PLASTIK BARDAK 180 CC 50 LI OTOMAT,0.0
ECE PLASTIK BARDAK 250 CC 10 LU,0.0
ECE PLASTIK KARISTIRICI 50 LI,0.0
ECE PLASTIK TABAK BUYUK 10 LU,0.0
ECE PLASTIK TABAK KUCUK 10 LU,0.0
ECE YELPAZE,0.0
EKER KEFIR 200 ML ANANAS,22.86367533581023
EKER KEFIR 200ML CILEKLI,0.0
EKER KEFIR 200ML SADE,22.86367533581023
EKER KEFIR 200ML SEFTALI-KAYISILI,0.0
EKER KEFIR 290 ML HAVUC ZERDECAL MANDALINA 290ML,26.672593909757726
EKER KEFIR 290ML PANCARLI LIMONLU ZENCEFIL,26.672593909757726
EKER PUDING CIKOLATALI 500 GR,22.2246916324036
EKER TATLI 125 GR PORTAKALLI BADEMLI BITTER CIK.,44.748618057383524
EKICI TAM YAGLI PEYNIR KG,0.0
EKMEK ADET 200 GR (KEPEK-SADE-PAPY. ),0.0
ELIDOR 350 ML SAC KREMI ANINDA ONARICI,17.648096946879228
ELIDOR 350 ML SAC KREMI ESMER PARLAKLIK,17.648096946879228
ELIDOR 350 ML SAC KREMI GUCLU VE PARLAK,17.648096946879228
ELIDOR 350 ML SAC KREMI SAC DOKULMESINE KARSI,17.648096946879228
ELIDOR 350 ML SAC KREMI SAGLIKLI UZAYAN SAÇLAR,17.648096946879228
ELIDOR 400 ML SAMPUAN KEPEGE KARSI 2IN1,0.0
ELIDOR 7/24 BELIRGIN BUKLELER 265 ML,0.0
ELIDOR 7/24 ONARICI BAKIM 265 ML,13.636983499249967
ELIDOR SAMPUAN 400+200 SAC KREMI GUCLU PARLAK,42.86020430030717
ELIDOR SAMPUAN 400+200 SAC KREMI ONARICI BAKIM,42.86020430030717
ELIDOR SAMPUAN 650 ML ANINDA ONARICI,0.0
ELIDOR SAMPUAN 650 ML GUCLU VE PARLAK,0.0
ELITLED 3LU BLISTER AMPUL,0.0
ELITLED RGB KUMANDALI AMPUL,-28.57346953353812
ELMA GRANNY SMİTH,0.0
ELMA STARKİNG,9.091735612328394
EMOTION 50 ML ROLL ON NATURAL BLOOM,0.0
EMOTION 50 ML ROLL ON OCEAN FRESH,0.0
EMOTION 50 ML ROLL ON ROMANCE,100.0105274239394
EMOTION DEODORANT 150 ML AQUA KISS,0.0
EMOTION DEODORANT 150 ML DETOX FLORAL,0.0
EMOTION DEODORANT 150 ML DETOX FRESH,68.42825560585327
EMOTION DEODORANT 150 ML LOVE,0.0
EMOTION DEODORANT 150 ML ROMANCE,0.0
EMOTION DEODORANT 150ML NATURAL BREEZE,0.0
EMOTION DEODORANT 150ML VIOLET,0.0
ENSAR ASLAN YILDIZ ERKEK PENYE BOXER,0.0
ERNET CENK TABLET NAFTALIN 100 GR,0.0
ERİK  CAN  KG,0.0
EST 1500 ML DOGAL ZEYTINYAGLI  S.SABUN AYVALIK ZEY,0.0
EST 1500 ML DOGAL ZEYTINYAGLI  S.SABUN OKYANUS,0.0
EST 500 ML DOGAL ZEYTINYAGLI SIVI SABUN OKYANUS,0.0
EST 500 ML FRAMBUAZLI SIRKE&SAC TONIK,8.696030262185312
EST 750 ML DOGAL SIVI SABUN ZEYTINYAGLI,0.0
EST DOGAL DIS MACUNU 90 ML BAMBU/KARBON,0.0
EST DOGAL DIS MACUNU 90 ML MISVAK OZLU,0.0
EST DOGAL EL VE VUCUT KREMI 50 ML ZEYTINYAGLI,0.0
EST DOGAL EL VE VUCUT LOSYONU 250 ML  ZEYTINYAGLI,0.0
EST DOGAL SAMPUAN 600 ML  ZEYTINYAGLI,0.0
EST KOLONYA 1 LT LIMON,0.0
EST KOLONYA 150 ML SPREY PET LIMON,0.0
ETI 34 GR CIK.GOFRETLI SUTLU CIK.,0.0
ETI 40 GR FORM MAHLEP CIYA COREK OTLU BISK,10.714285714285714
ETI 50 GR BROWNI INTENSE,8.742931709438894
ETI 50 GR KARAM BITTER,7.181136120042879
ETI AHENK GURME 50 GR,0.0
ETI BALIK MISIRLI KRAKER 70 GR,0.0
ETI BENIMO 80 GR,16.666666666666664
ETI BIDOLU 81 GR YER FISTIKLI KAKAOLU,14.285714285714285
ETI BIDOLU YER FISTIKLI 81 GR,14.285714285714285
ETI BROWNI INT. MINI 160 GR KARAMELLI,13.408939292861904
ETI BROWNI INTENSE CIK.160 GR,13.408939292861904
ETI BROWNI INTENSE GOLD 48 GR,0.0
ETI BROWNI KAK.CIKO.45 GR,0.0
ETI BROWNI KLASIK 40 GR,0.0
ETI BROWNI MINI KAKAOLU 180 GR,25.568698817106455
ETI BROWNI PATISSERIE CIK.SOSLU KEK 165 GR,11.918085486367431
ETI BROWNI VISNE 45 GR,0.0
ETI BUMBO 42 GR,0.0
ETI BURCAK 100 GR LIMONLU KREMALI YULAFLI,0.0
ETI BURCAK 100 GR. H. CEVIZLI KREMALI BISK.,0.0
ETI BURCAK 273 GR COREK OTLU TUZLU BISK. MP,0.0
ETI BURCAK 3 LU 393 GR,12.324973072780436
ETI BURCAK 91 GR COREK OTLU TUZLU BISK.,0.0
ETI BURCAK 91 GR ZEYTINLI TUZLU BISK.,0.0
ETI BURCAK BITTER CIK.114 GR,5.263157894736842
ETI BURCAK KURABI 198 GR. YULAFLI YER FIST.,13.333333333333334
ETI BURCAK SUTLU KREMALI 100 GR,0.0
ETI BURCAK SUTLU KREMALI 300 GR,0.0
ETI CANGA DARK 45 GR,0.0
ETI CANGA GOLD 45 GR,0.0
ETI CANGA SUTLU 45 GR,8.742931709438894
ETI CICIBEBE 172 GR,10.638297872340425
ETI CICIBEBE 400 GR,0.0
ETI CICIBEBE 700 GR,32.4
ETI CIK.ICIBOL ANTEP FIST.30 GR,0.0
ETI CIK.KARE ANTEP FIST. 60 GR,0.0
ETI CIK.KARE KARAM 60 GR %54 KAKAO,0.0
ETI CIK.KARE KARAM BITTER 60 GR,0.0
ETI CIK.KARE SUTLU 65 GR,-25.388059701492534
ETI CIK.UZUN ANTEP FISTIKLI 34 GR,0.0
ETI CIK.UZUN SUTLU 34 GR,0.0
ETI CIN LOKMALIK 114 GR,0.0
ETI CIN PORTAKALLI 25 GR,16.666666666666664
ETI CIN PORTAKALLI 325 GR,16.666666666666664
ETI CRAX 50 GR ACI BAHARATLI KRAKER,0.0
ETI CRAX 50 GR CHILI LIME MISKET LIMONLU ACILI,0.0
ETI CRAX BAHARATLI 80 GR,7.894736842105263
ETI CRAX PEYNIRLI KRAKER 175 GR,8.108108108108109
ETI CRAX SADE KRAKER 40 GR,0.0
ETI CRAX SADE KRAKER 85 GR,0.0
ETI ETIBOR 400 GR,0.0
ETI ETIMEK TUZSUZ 148 GR,0.0
ETI FORM 138 GR KIZARMIS KEPEKLI EKMEK,12.903225806451612
ETI FORM 41 GR TAHILLI BUGDAYLI PATLAGI,8.333333333333332
ETI FORM 45 GR,11.11111111111111
ETI FORM CIK.KAPL.BISKUVI 50 GR,8.108108108108109
ETI FORM LIMON LIFLI BISK.50 GR,8.333333333333332
ETI FRIGO ALASKA BITTER CIK.60 GR,13.684210526315791
ETI GONG 64 GR MISIR VE PIRINC PATLAK,0.0
ETI GONG BALLI HARDALLI 68GR,0.0
ETI GONG PEYNIRLI ACILI 68GR,8.333333333333332
ETI HOSBES CILEKLI 142 GR,20.120120120120113
ETI HOSBES FINDIKLI 142 GR,20.120120120120113
ETI HOSBES KAKAOLU 142 GR,20.120120120120113
ETI KAKAOLU BISK.125 GR,0.0
ETI KRAKER BALIK 85 GR,0.0
ETI KRAKER PIZZA 76 GR,0.0
ETI LIFALIF 250 GR INCE OGUTULMUS KIRMIZI MEYVELI,0.0
ETI LIFALIF 35 GR BITTER CIKO.MUSLI BAR,13.636363636363635
ETI LIFALIF 35 GR KURU YEMIS MUSLI BAR,13.636363636363635
ETI LIFALIF 35 GR YULAF BAR KIRMIZI MEY.,13.636363636363635
ETI LIFALIF 350 GR MEYV.FINDIKLI MUSLI,0.0
ETI LIFALIF 350 GR YULAF EZMESI INCE ÖGUTULMUŞ,16.744496330887255
ETI LIFALIF YULAF EZMESI 500 GR,9.388673584198031
ETI MAXIMUS SUTLU BAR 50 GR,0.0
ETI NERO 110 GR KAKAOLU BISKUVI,20.0
ETI PETIT BEURRE 400 GR,0.0
ETI PETITO BAMBU 15 GR,0.0
ETI PETITO SUTLU 18 GR,0.0
ETI PETITO TOPCU 16 GR,0.0
ETI POPKEK 55 GR BITTER CIKOLATALI,0.0
ETI POPKEK KAKAOLU 60 GR,0.0
ETI POPKEK LIMONLU 60 GR,0.0
ETI POPKEK MINI KAKAOLU 180 GR,19.119119119119112
ETI POPKEK MINI LIMONLU 180 GR,19.119119119119112
ETI POPKEK MINI MUZLU 180 GR,19.119119119119112
ETI POPKEK MUZLU 60 GR,0.0
ETI PUF HIND.CEV.16 GR,0.0
ETI PUF KAKAOLU 18 GR,0.0
ETI PUF RENKLI 18 GR,0.0
ETI SOSBOM 50 GR CIK.SOSLU KAP.KEK,20.048019207683083
ETI SULTANI 123 GR,0.0
ETI SULTANI 3 LU 369 GR,0.0
ETI SUT BURGER BALLI 35 GR,18.181818181818183
ETI SUT BURGER CILEKLI 35 GR,18.181818181818183
ETI SUT BURGER KAKAOLU 35GR,18.181818181818183
ETI SUT BURGER MUZLU  35 GR,18.181818181818183
ETI TARTINI FRAMBUAZLI 114 GR,23.032904148783967
ETI TOPKEK FINDIKLI 35 GR,8.333333333333332
ETI TOPKEK MEYVELI 40 GR,8.333333333333332
ETI TUTKU 100 GR,0.0
ETI TUTKU 138 GR KAKAO KREMALI BISK.,0.0
ETI TUTKU RULO 150 GR,0.0
ETI YULAFLI 3 LU 375 GR,0.0
ETI YULAFLI BISK.125 GR,0.0
FAIRY H1A KAPSUL 36 LI,0.0
FAIRY SIVI 1500 ML LIMON,0.0
FAIRY SIVI 650 ML ELMA,0.0
FAIRY SIVI 650 ML LIMON,0.0
FAKIR 1000 ML AHSAP TEMIZLEYICI,14.287755393627663
FAMILIA  HAVLU 6 LI,0.0
FAMILIA HAVLU 16 LI  COCONAT,0.0
FAMILIA PECETE 100 LU,0.0
FAMILIA PECETE 200 LU,0.0
FAMILIA T.KAGIDI 40 LI COCONAT,0.0
FASULYE ÇALI,0.0
FATIH KURU BOYA KALEMI 12 LI,0.0
FAX SABUN 600GR KLASIK,0.0
FE STOP SIGAR FILTRESI,0.0
FE TIRNAK MAKASI BUYUK,0.0
FELIX KEDI KONSERVE 400 GR ETLI-TAVUKLU,25.71575518601063
FELIX KEDI KONSERVE SOMONLU 400GR,25.71575518601063
FELIX POUCH CIFTE LEZZET ETLI-KANATLI 85 GR,12.124886329190664
FELIX POUCH CIFTE LEZZET SOMON SARDALYA 85 GR,0.0
FELIX POUCH ETLI 85 GR,8.8261253309797
FELIX POUCH SENSATION TAVUK-HAVUC 85 GR,12.124886329190664
FELIX POUCH SOMONLI 85 GR,12.124886329190664
FELIX POUCH YAVRU TAVUKLU 85 GR,12.124886329190664
FERIDE SERPME PUDRA 75 GR,0.0
FIDE TAVUK SUYU 480 ML,0.0
FIDE TON BALIGI 2X160 GR.,0.0
FIDE TON BALIGI EKO 3*80 GR,0.0
FIDE TON BALIGI KLASIK 3*80 GR,0.0
FILIZ CICEK TOPRAK 10 LT,0.0
FILIZ IRMIK 500 GR,13.161358252171624
FILIZ MAKARNA 350 GR SEBZELI BURGU,0.0
FILIZ MAKARNA 350 GR YUMURTALI ERISTE,0.0
FILIZ MAKARNA 350 GR YUMURTALI UZUN ERISTE,14.60975609756098
FILIZ MAKARNA 500 GR ARPA SEHRIYE,45.71552849064812
FILIZ MAKARNA 500 GR BONCUK,45.71552849064812
FILIZ MAKARNA 500 GR BURGU,45.71552849064812
FILIZ MAKARNA 500 GR ERISTE,0.0
FILIZ MAKARNA 500 GR FIRIN,45.71552849064812
FILIZ MAKARNA 500 GR FIYONK,45.71552849064812
FILIZ MAKARNA 500 GR INCE UZUN,45.71552849064812
FILIZ MAKARNA 500 GR KELEBEK,45.71552849064812
FILIZ MAKARNA 500 GR KUSKUS,45.71552849064812
FILIZ MAKARNA 500 GR MANTI,45.71552849064812
FILIZ MAKARNA 500 GR SPAGETTI,45.71552849064812
FILIZ MAKARNA 500 GR TEL SEHRIYE,45.71552849064812
FILIZ MAKARNA 500 GR YASSI SPAGETTI,45.71552849064812
FILIZ MAKARNA 500 GR YUKSUK,45.71552849064812
FINISH MAKINE TEMZ.LIMONLU 250 ML,-26.317174588136215
FINISH PARLATICI 400GR LIMON,0.0
FINISH QUANTUM 36 LI,0.0
FINISH QUANTUM TABLET 50 LI,0.0
FINISH ULTIMATE 40 LI PLUS,0.0
FIRST 60 DK AHUD. LIMON AROM. SAKIZ 27 GR,0.0
FIRST 60 DK KARPUZ SEFTALI AROM.SAKIZ 27 GR,0.0
FISKOBIRLIK FINDIK EZMESI 300 GR,0.0
FLEXI PLASTIK BIÇAK 10 LU,0.0
FRISKIES MINI MENU 1.5KG KOPEK MAMASI,0.0
FRISKIES POUCH ETLI 85 GR,10.00333444481495
FRISKIES POUCH SOMONLU 85 GR,10.00333444481495
GARNIER NEM BOMB.KAGIT MASKE KOMURLU YOSUN,50.00500050005002
GARNIER NEM BOMBASI KAGIT MASKE MAVI,50.00500050005002
GARNIER NEM BOMBASI KAGIT MASKE PEMBE,50.00500050005002
GARNIER SAF TEMIZ ARINDIRICI TEM.JELI 200ML,0.0
GILLETTE 200ML TRAS JELI NORMAL,42.86020430030717
GILLETTE 200ML TRAS KOPUGU HASSAS SENS,0.0
GILLETTE BLUE II PLUS 5+2 POSET,42.86020430030717
GILLETTE MACH3 BICAK 2 LI,42.85889219968162
GILLETTE MACH3 BICAK 4 LU,42.858256058598926
GILLETTE MACH3 MAKINE + 2 YEDEK BICAK,43.33477782592753
GILLETTE VENUS 2 4'LU POSET,42.86326618088299
GILLETTE VENUS BREEZE MAKINA UP,42.85808479307238
GILLETTE VENUS RIVIERA 3 BICAKLI 2LI POSET,43.480151310926566
GILLETTE VENUS SIMPLY 3 BICAKLI 4LU POSET,43.752734545909114
GLADE AEROSOL OKYANUS SERINLIGI  300 ML,-25.00178584184585
GLADE AEROSOL SABAH TAZELIGI 300ML,-25.00178584184585
GLADE BANYO 10 ML CIHAZ+YEDEK TEMIZ CARSAF FER,-25.001388966053668
GLADE BANYO 10 ML YEDEK LAVANTA,-27.780864540504503
GLISS 360ML SAC KREMI INTENSE THERAPY,0.0
GLISS 360ML SAC KREMI MILLION GLOSS,0.0
GLISS 360ML SAC KREMI SUPREME LENGTH,0.0
GLISS 500 ML SAMP. BIO-TECH,5.555864214678593
GLISS 500 ML SAMP.FIBER  THERAPY,5.555864214678593
GLISS 500ML SAMP.SUPREME LENGTH,5.555864214678593
"GMAX ANTIFRIZ  -56 1,5LT",0.0
GOLDEN DAISY ANTIK KILIM 80X125 CM,0.0
GOLDEN DAISY YASTIK ALEZI JAKARLI,0.0
GOURMET GOLD KEDI KONS. KIYILMIS TAVUK ETLI 85 GR,8.334722453742279
GUNSEVEN SIRKE ELMA 500 ML PET,0.0
GURSOY FINDIK EZMESI 320 GR %70FINDIK,0.0
GURSOY KAKAO FINDIK KREMA 700 GR,4.166840285011875
GURSOY KAKAOLU FINDIK KREMASI 400GR %15 FINDIK,0.0
GURSUT TOST PEYNIRI 1000 GR,0.0
GÖBEK SALATA,0.0
H&S 350 ML SAMPUAN 2IN1 KLASIK,0.0
H&S 350 ML SAMPUAN 2IN1 LIMON,0.0
H&S 350 ML SAMPUAN EXTRA VOLUME,0.0
H&S 350 ML SAMPUAN MENTOL,0.0
H&S 350 ML SAMPUAN SA DOKULME KARSITI KADIN,0.0
H&S 350 ML SAMPUAN SAC DOKULME KARSITI ERKEK,0.0
H.SAKIR 4X70GR GUZELLIK SABUNU ELEGAN,0.0
H.SAKIR 4X70GR GUZELLIK SABUNU KLASIK,0.0
H.SAKIR 600GR BANYO SABUNU BEYAZ.,50.004167013917844
H.SAKIR 600GR BANYO SABUNU LAVANTA,50.004167013917844
HALK MARGARİN 250 GR 6 LI,-17.07400360993219
HALK PAKET MARGARIN 250GR,12.889396970563011
HARIBO 70 GR MIX FIZZ FRIES,0.0
HARIBO ALTIN AYICIK 80 GR,0.0
HARIBO CHAMALLOWS RUBINO 70 GR,0.0
HARIBO FIZZ EKSILI SOLUCAN 70 GR,0.0
HARIBO FIZZ MIX 70 GR,0.0
HARIBO JELLY FUNNY STARMIX 80 GR BAG,0.0
HARIBO JELLY HAPPY COLA BAG 80 GR,0.0
HARIBO JELLY SOLUCAN 80 GR,0.0
HARIBO JELLY TEETH BAG 80 GR,0.0
HARIBO MARSH.CHOCOLATE 62 GR,0.0
HARIBO MINI ALTIN AYICIK 200 GR MAXI,0.0
HARIBO ROULETTE MEYVELI  45 GR,0.0
HASATA BASMATI PIRINC 1000 GR,0.0
HASATA GONEN BALDO PIRINC 1000 GR,0.0
HASATA GONEN BALDO PIRINC 2000 GR,0.0
HAVUÇ,0.0
HEINZ AMERICAN BURGER SOS 230 GR,0.0
HEINZ BARBEKU SOS 250 GR,0.0
HEINZ KETCAP 570 GR,0.0
HEINZ MAYONEZ 330 GR,0.0
