category,product_name,price,date,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Sofra,Retro Plaid Emaye Tepsi Lacivert – Yeşil,2499.99,2026-05-01,05,,,,
Sofra,Retro Pure Emaye Katlı Servis 21x29 cm Pembe - Yeşil,3999.99,2026-05-01,05,,,,
Sofra,Retro Realm New Bone China Pasta Tabağı 18 cm Beyaz - Turuncu,1500.0,2026-05-01,05,,,,
Sofra,Retro Revival Seramik Bardak Altlığı 11 cm Mavi,1499.99,2026-05-01,05,,,,
Sofra,Retro Rosy New Bone China Kayık Tabak 17 cm Beyaz - Turuncu,1250.0,2026-05-01,05,,,,
Sofra,Retro Seramik Kahvaltı Takımı 10 parça 4 kişilik Renkli,6749.99,2026-05-01,05,,,,
Sofra,Retro Seramik Pasta Seti 13 parça 6 kişilik Renkli,7999.99,2026-05-01,05,,,,
Sofra,"Rhenys Cam Ahşap Ayaklı Kase 19,5 cm Şeffaf",639.99,2026-05-01,05,,,,
Sofra,Ribbon Joy Cam 2li Bardak 380 ml Kırmızı - Yeşil,1499.99,2026-05-01,05,,,,
Sofra,Ribbon Joy Masa Örtüsü 150x200 cm Yeşil-Beyaz,3999.99,2026-05-01,05,,,,
Sofra,Ribbon Joy Runner 40x140 cm Yeşil-Beyaz,2749.99,2026-05-01,05,,,,
Sofra,Ribec Cam Şişe Turuncu,1249.99,2026-05-01,05,,,,
Sofra,Ricco Cam Ahşap Kapaklı 4 Bölmeli Kahvaltılık 21x21 cm Renkli,1049.99,2026-05-01,05,,,,
Sofra,Riley Cam Çerezlik Pembe,999.99,2026-05-01,05,,,,
Sofra,Ring Borosilikat Cam Kupa Mavi,1499.99,2026-05-01,05,,,,
Sofra,Ring Borosilikat Cam Kupa Yeşil,1499.99,2026-05-01,05,,,,
Sofra,Ripple Cam 3 Parça Su Takımı 1200 ml + 220 ml Şeffaf,3999.99,2026-05-01,05,,,,
Sofra,Rolena %50 Pamuk %50 Jüt 2li Amerikan Servis 35 cm Krem,1749.99,2026-05-01,05,,,,
Sofra,Rolly Cam Şekerlik,1749.99,2026-05-01,05,,,,
Sofra,Rolly New Bone China Kahve Fincan Takımı 4 Parça 2 Kişilik Pudra,2499.99,2026-05-01,05,,,,
Sofra,Romance Porselen Kahvaltı Takımı 12 Parça 6 Kişilik Kırmızı-Siyah,8999.99,2026-05-01,05,,,,
Sofra,Rony Polyresin Dekoratif Tepsi Kahve,2999.99,2026-05-01,05,,,,
Sofra,Rootix Cam 3lü Cup 300 ml Yeşil,2499.99,2026-05-01,05,,,,
Sofra,Rosalie New Bone China 4 Parça 2 Kişilik Kahve Fincan Takımı 100 ml Renkli,4999.99,2026-05-01,05,,,,
Sofra,Rosalie New Bone China Kupa 460 ml Renkli,699.99,2026-05-01,05,,,,
Sofra,Roselle Seramik 4lü Pasta Seti 16 cm Renkli,2499.99,2026-05-01,05,,,,
Sofra,Rosen Porselen Yemek Takımı 24 Parça 6 Kişilik Lacivert,17499.99,2026-05-01,05,,,,
Sofra,Rosewood Melamin Kaydırmaz Tepsi 27x36 cm Kırmızı,2499.99,2026-05-01,05,,,,
Sofra,Rosy Life Melamin Kaydırmaz 2li Tepsi 33-24 cm Renkli,3499.99,2026-05-01,05,,,,
Sofra,Rowan Cam Pasta Tabağı 12.5 cm Gold,799.99,2026-05-01,05,,,,
Sofra,Royal Rose Cam Dekoratif Tepsi Gold,639.99,2026-05-01,05,,,,
Sofra,Royals New Bone China 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Mavi,3999.99,2026-05-01,05,,,,
Sofra,Royals New Bone China 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Vizon,3999.99,2026-05-01,05,,,,
Sofra,Ruby Pamuk Runner 35x145 Cm Bej,1499.99,2026-05-01,05,,,,
Sofra,"Rustic Iroco Peçete Halkası 3,5x4 Cm Kahverengi",999.99,2026-05-01,05,,,,
Sofra,Rustic Linen Pamuk Runner 40x140 cm Bej,2499.99,2026-05-01,05,,,,
Sofra,Rustic Porselen Pasta Seti 7 parça 6 kişilik Renkli,4999.99,2026-05-01,05,,,,
Sofra,Rustique Akasya Sunumluk Kahverengi,1039.99,2026-05-01,05,,,,
Sofra,Ruth Pamuk Runner 35x145 Cm Bej,2249.99,2026-05-01,05,,,,
Sofra,Safari Pipetli Bardak Yeşil,999.99,2026-05-01,05,,,,
Sofra,Sage Emaye Kupa 350 ml Açık Yeşil,2249.99,2026-05-01,05,,,,
Sofra,Sage Garden Bone Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Yeşil,2749.99,2026-05-01,05,,,,
Sofra,Sailor Lines Pvc 4lü Amerikan Servis 30x45 cm Lacivert-Beyaz,1499.99,2026-05-01,05,,,,
Sofra,Sanchi Paslanmaz Çelik Çatal Kaşık Bıçak Takımı 18 Parça 6 Kişilik Silver,7499.99,2026-05-01,05,,,,
Sofra,Sanitary Borosilikat Şişe 550 ml Mavi,1749.99,2026-05-01,05,,,,
Sofra,Sanitary Borosilikat Şişe 550 ml Pembe,1749.99,2026-05-01,05,,,,
Sofra,Santos Borosilikat 2li Çift Cidarlı Bardak Şeffaf,199.99,2026-05-01,05,,,,
Sofra,Savanna Hasır Tepsi 32 cm Mavi-Bej,489.99,2026-05-01,05,,,,
Sofra,Savanna Jüt 2li Amerikan Servis 38 cm Mavi-Bej,1299.99,2026-05-01,05,,,,
Sofra,Seafish Cam Bardak Mavi,1249.99,2026-05-01,05,,,,
Sofra,Seafood Ahşap 4lü Bardak Altlığı 10 cm Renkli,799.95,2026-05-01,05,,,,
Sofra,Seashell Jüt 2li Amerikan Servis 34x38 Cm Krem,2249.99,2026-05-01,05,,,,
Sofra,Seashell Stoneware 2li Tuzluk - Biberlik 8x5x7 cm Beyaz,1999.99,2026-05-01,05,,,,
Sofra,Seaside Emaye Tepsi 31 cm Beyaz - Mavi,699.99,2026-05-01,05,,,,
Sofra,Seaside Whispers Masa Örtüsü 150x200 cm Beyaz - Lacivert,1049.99,2026-05-01,05,,,,
Sofra,Secret Garden Opal Masa Örtüsü 140x200 cm Renkli,559.99,2026-05-01,05,,,,
Sofra,Sedona New Bone China 4 Parça 2 Kişilik Çay Fincanı Takımı 230 ml Kahverengi,3999.99,2026-05-01,05,,,,
Sofra,Selene Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 80 ml Mavi,559.99,2026-05-01,05,,,,
Sofra,Selene Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 80 ml Sarı,559.99,2026-05-01,05,,,,
Sofra,Selly Cam 5 Parça Su Takımı 1000 ml + 380 ml Şeffaf,2499.99,2026-05-01,05,,,,
Sofra,Senior Paslanmaz Çelik Termos Lila,2749.99,2026-05-01,05,,,,
Sofra,Seraphic Cam Pasta Tabağı 19 cm Gold,999.99,2026-05-01,05,,,,
Sofra,Serenade Bone Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Mavi Gold,3999.99,2026-05-01,05,,,,
Sofra,Serenade Bone Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Pembe - Gold,3999.99,2026-05-01,05,,,,
Sofra,Serenade Bone Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Yeşil-Gold,3999.99,2026-05-01,05,,,,
Sofra,Serene Bambu 4lü Amerikan Servis 30x45 cm Pembe - Mavi,1499.99,2026-05-01,05,,,,
Sofra,Serene Bambu 4lü Amerikan Servis 30x45 cm Siyah-Krem,1999.99,2026-05-01,05,,,,
Sofra,"Serene Calm Cam Şekerlik 9x9,5x7,5 cm Şeffaf",1499.99,2026-05-01,05,,,,
Sofra,Serenika Pamuk Runner 40x140 cm Beyaz - Yeşil,2749.99,2026-05-01,05,,,,
Sofra,Serenity Kristal 2li Bardak Gold,2499.99,2026-05-01,05,,,,
Sofra,Serenity Kristal 2li Kadeh 440 ml Silver,349.99,2026-05-01,05,,,,
Sofra,Serina Seramik Bardak Altlığı 10.8x0.8 cm Beyaz - Yeşil,1149.95,2026-05-01,05,,,,
Sofra,Seris Bone Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Pembe - Sarı,2749.99,2026-05-01,05,,,,
Sofra,Shadow Shine Cam Kek Standı 28 cm Siyah,1999.99,2026-05-01,05,,,,
Sofra,Shape Porselen Yemek Takımı 8 Parça 2 Kişilik Beyaz,4999.99,2026-05-01,05,,,,
Sofra,Sheen Porselen 12 Parça 6 Kişilik Kahve Fincan Takımı 90 ml Beyaz-Gold,7499.99,2026-05-01,05,,,,
Sofra,Shellstone Stoneware Kupa 340 ml Mavi,1499.99,2026-05-01,05,,,,
Sofra,Shelltide Masa Örtüsü 150x200 cm Beyaz - Mavi,3999.99,2026-05-01,05,,,,
Sofra,Shelltide Seramik Kase 15 cm Mavi-yeşil,699.99,2026-05-01,05,,,,
Sofra,Shellwave Porselen 4lü Pasta Seti 19 cm Lacivert-Beyaz,2499.99,2026-05-01,05,,,,
Sofra,Shellwave Runner 40x140 cm Beyaz - Mavi,2249.99,2026-05-01,05,,,,
Sofra,Shifter Cam 3lü Ayaklı Bardak 220 ml Şeffaf,1499.99,2026-05-01,05,,,,
Sofra,Shimmer Borosilikat Çift Cidarlı Bardak 400 ml Gold,1749.99,2026-05-01,05,,,,
Sofra,Shimmer Borosilikat Çift Cidarlı Bardak 400 ml Silver,1749.99,2026-05-01,05,,,,
Sofra,Shimmer Masa Örtüsü 150x240 cm Gold,6499.99,2026-05-01,05,,,,
Sofra,Shimmer Masa Örtüsü 150x240 cm Silver,6499.99,2026-05-01,05,,,,
Sofra,Shimmer Runner Gold,1399.95,2026-05-01,05,,,,
Sofra,Shimmer Runner Silver,1499.99,2026-05-01,05,,,,
Sofra,Shinea Cam 3 Parça Su Takımı 1000 ml + 315 ml Renkli,449.99,2026-05-01,05,,,,
Sofra,Shiny Cam Bardak Altlığı 10 cm Şeffaf,1149.95,2026-05-01,05,,,,
Sofra,Shiny Metal Baton Sunum Tepsisi Silver,2249.99,2026-05-01,05,,,,
Sofra,Shiny Metal Sunum Tepsisi Gold,1999.99,2026-05-01,05,,,,
Sofra,Shiny Metal Sunum Tepsisi Gümüş,1999.99,2026-05-01,05,,,,
Sofra,Shoreline Seramik Kayık Tabak 22 cm Mavi-yeşil,999.99,2026-05-01,05,,,,
Sofra,"Shoreline Seramik Çukur Tabak 19,5 cm Mavi-yeşil",999.99,2026-05-01,05,,,,
Sofra,Siana Cam Kase Gold,999.99,2026-05-01,05,,,,
Sofra,Siana Cam Katlı Servis Gold,559.99,2026-05-01,05,,,,
Sofra,Siana Cam Kek Standı 28 cm Gold,2999.99,2026-05-01,05,,,,
Sofra,Siana Cam Pasta Tabağı 21 cm Gold,1499.99,2026-05-01,05,,,,
Sofra,Side Seramik 2 Parça 1 Kişilik Çay Fincanı 225 ml Krem - Taş,2499.99,2026-05-01,05,,,,
Sofra,Simple Bloom Opal Masa Örtüsü 140x200 cm Renkli,559.99,2026-05-01,05,,,,
Sofra,Simple Seramik Kupa 270 ml Bej,1149.95,2026-05-01,05,,,,
Sofra,Simple Seramik Kupa 270 ml Mavi,1149.95,2026-05-01,05,,,,
Sofra,Simple Seramik Kupa 270 ml Yeşil,999.99,2026-05-01,05,,,,
Sofra,Simplex Metal Tepsi 37 cm Krem,2249.99,2026-05-01,05,,,,
Sofra,Simplex Metal Tepsi 37 cm Kırmızı,2249.99,2026-05-01,05,,,,
Sofra,Sirius Paslanmaz Çelik Çatal Kaşık Bıçak Takımı 18 Parça 6 Kişilik Gold,9999.99,2026-05-01,05,,,,
Sofra,Smile Stoneware Kupa 395 ml Açık Yeşil,244.99,2026-05-01,05,,,,
Sofra,Snowman Seramik 2li Tuzluk - Biberlik 9x6 cm Beyaz - Yeşil,559.99,2026-05-01,05,,,,
Sofra,So Blessed New Bone China Bardak Altlıklı Kupa 450 ml Beyaz,2249.99,2026-05-01,05,,,,
Sofra,So Blessed New Bone China Kase 13 cm Beyaz,1299.99,2026-05-01,05,,,,
Sofra,Soft Cam Sunumluk 18x9x1 Cm Şeffaf,999.99,2026-05-01,05,,,,
Sofra,Soft Dream New Bone China Kupa 250 ml Açık Mavi,1249.99,2026-05-01,05,,,,
Sofra,Soft Dream New Bone China Kupa 250 ml Açık Pembe,1249.99,2026-05-01,05,,,,
Sofra,Soft Dream New Bone China Kupa 250 ml Açık Yeşil,1249.99,2026-05-01,05,,,,
Sofra,Soft Dream New Bone China Kupa 250 ml Lila,1249.99,2026-05-01,05,,,,
Sofra,Soft Garden Porselen Kahvaltı Takımı 20 Parça 6 Kişilik Gold,24999.99,2026-05-01,05,,,,
Sofra,Soft Garden Porselen Yemek Takımı 24 Parça 6 Kişilik Gold,29999.99,2026-05-01,05,,,,
Sofra,Soft glow Polyester 4lü Amerikan Servis 30x45 cm Beyaz,1749.99,2026-05-01,05,,,,
Sofra,Soft glow Polyester 4lü Amerikan Servis 30x45 cm Gold,1749.99,2026-05-01,05,,,,
Sofra,Solin Cam Sürahi 1800 ml Şeffaf,3999.99,2026-05-01,05,,,,
Sofra,Sommer Cam Karaf 800 ml Sarı,1499.99,2026-05-01,05,,,,
Sofra,Sommer Cam Karaf 800 ml Yeşil,1499.99,2026-05-01,05,,,,
Sofra,Sommertanz Polipropilen 2li Amerikan Servis 29x42 cm Mor,699.95,2026-05-01,05,,,,
Sofra,Somnia Seramik Kahvaltı Takımı 14 parça 6 kişilik Yeşil-Pembe,7999.99,2026-05-01,05,,,,
Sofra,Sonnie Bambu 4lü Amerikan Servis Mint,1999.99,2026-05-01,05,,,,
Sofra,Sonnie Bambu 4lü Amerikan Servis Renkli,1999.99,2026-05-01,05,,,,
Sofra,Sora Bloom Porselen 12 Parça 6 Kişilik Kahve Fincan Takımı 80 ml Turuncu-Mavi,3499.99,2026-05-01,05,,,,
Sofra,Sortie Cam Şişe 500 ml Siyah,1999.99,2026-05-01,05,,,,
Sofra,Sortie Pamuk Masa Örtüsü 150x200 cm Beyaz,3999.99,2026-05-01,05,,,,
Sofra,Spectral Cam 2li Lüsterli Flüt Kadeh Renkli,2499.99,2026-05-01,05,,,,
Sofra,Spectrum Cam Şişe 750 ml Mavi,1299.99,2026-05-01,05,,,,
Sofra,Spinora Kağıt 2li Amerikan Servis 38 cm Pembe - Turuncu,1999.99,2026-05-01,05,,,,
Sofra,Spinora Kağıt 2li Amerikan Servis 38 cm Yeşil,1999.99,2026-05-01,05,,,,
Sofra,Splash Seramik Kahvaltı Takımı 10 parça 4 kişilik Kırmızı-Pembe,4999.99,2026-05-01,05,,,,
Sofra,Splashy Stoneware Kupa 300 ml Açık Kahverengi,1999.99,2026-05-01,05,,,,
Sofra,Spring Time Dekoratif Tepsi Gold,3999.99,2026-05-01,05,,,,
Sofra,Springtime Cam 3lü Bardak 280 ml Mavi - Pudra,349.99,2026-05-01,05,,,,
Sofra,Springtime Cam 3lü Bardak 280 ml Pembe - Yeşil,359.99,2026-05-01,05,,,,
Sofra,Springtime Cam 3lü Bardak 280 ml Renkli,359.99,2026-05-01,05,,,,
Sofra,Sprosse Cam 2li Kadeh 350 ml Yeşil,2249.99,2026-05-01,05,,,,
Sofra,Spruce Cam 6lı Kahve Yanı Bardak 125 ml Şeffaf,399.99,2026-05-01,05,,,,
Sofra,Starfish Cam Bardak 400 ml Yeşil,999.99,2026-05-01,05,,,,
Sofra,Starlit Borosilikat Kupa 320 ml Mavi,1499.99,2026-05-01,05,,,,
Sofra,Starlit Borosilikat Kupa 320 ml Yeşil,1499.99,2026-05-01,05,,,,
Sofra,Starry Cam 3 Parça Karaf Gold,2749.99,2026-05-01,05,,,,
Sofra,Stella Cam Sunumluk Şeffaf-Gold,1749.99,2026-05-01,05,,,,
Sofra,Stellar Cam 12 Parça 6 Kişilik Çay Seti 140 ml Silver,3749.99,2026-05-01,05,,,,
Sofra,Stitch Kağıt 2li Amerikan Servis 38 cm Beyaz-Gold,1999.99,2026-05-01,05,,,,
Sofra,Strawberries Tepsi Beyaz - Kırmızı,1749.99,2026-05-01,05,,,,
Sofra,Strides Pamuk Masa Örtüsü 140x200 cm Krem,3499.99,2026-05-01,05,,,,
Sofra,Stripe Cam El Yapımı Bardak 240 ml Beyaz,1549.99,2026-05-01,05,,,,
Sofra,Stripe Cam El Yapımı Bardak 240 ml Siyah,1999.99,2026-05-01,05,,,,
Sofra,Stripe Flow Seramik Kupa 260 ml Renkli,1499.99,2026-05-01,05,,,,
Sofra,Striped Cam Başucu Sürahi Şeffaf,1999.99,2026-05-01,05,,,,
Sofra,Striped Pvc Masa Örtüsü Lacivert,899.99,2026-05-01,05,,,,
Sofra,Stripes Paslanmaz Çelik Çatal Kaşık Bıçak Tk. 18 Parça 6 Kişilik Silver,1039.99,2026-05-01,05,,,,
Sofra,Stripy White Bone Porselen Kupa 290 ml Siyah-Beyaz-Gold,1399.99,2026-05-01,05,,,,
Sofra,Strong Cam Şişe 500 ml Mavi,1199.99,2026-05-01,05,,,,
Sofra,Summer Apple Masa Örtüsü 150x200 cm Yeşil,3499.99,2026-05-01,05,,,,
Sofra,Summer Kiwi PP 2li Amerikan Servis 38 cm Yeşil,1499.99,2026-05-01,05,,,,
Sofra,Summer Orange Masa Örtüsü 150x200 cm Turuncu,3999.99,2026-05-01,05,,,,
Sofra,Summer Pink Runner 40x140 cm Beyaz - Pembe,2499.99,2026-05-01,05,,,,
Sofra,Summer Watermelon PP 2li Amerikan Servis 38 cm Kırmızı,1499.99,2026-05-01,05,,,,
Sofra,Sun Light Stoneware Kupa 220 ml Sarı-Yeşil,999.99,2026-05-01,05,,,,
Sofra,Sun Time Stoneware Kupa 220 ml Sarı-Yeşil,999.99,2026-05-01,05,,,,
Sofra,Sunbeam Porselen Çay Tabağı 12 cm Sarı,799.95,2026-05-01,05,,,,
Sofra,Sunflower Cam Katlı Servis 21x28 cm Mavi,3499.99,2026-05-01,05,,,,
Sofra,Sunflowers Seramik 4lü Pasta Seti 20 cm Renkli,3499.99,2026-05-01,05,,,,
Sofra,Sunline Kahve Fincan Takımı 4 Parça 2 Kişilik Siyah,1499.99,2026-05-01,05,,,,
Sofra,Sunny Seramik Kahvaltı Takımı 26 Parça 6 Kişilik Sarı,12999.99,2026-05-01,05,,,,
Sofra,Sunshine Stoneware Kupa 395 ml Açık Kahverengi,244.99,2026-05-01,05,,,,
Sofra,Sway Bone Porselen 2li Kupa 290 ml Kırmızı,1749.99,2026-05-01,05,,,,
Sofra,Sway Bone Porselen 2li Kupa 290 ml Mavi,1749.99,2026-05-01,05,,,,
Sofra,Sway Bone Porselen 2li Kupa 290 ml Sarı,269.99,2026-05-01,05,,,,
Sofra,Sway Bone Porselen 2li Kupa 290 ml Yeşil,1999.99,2026-05-01,05,,,,
Sofra,"Sweet Lines Cam Şekerlik 11,5x7,5x11,5 cm Şeffaf",1499.99,2026-05-01,05,,,,
Sofra,Sweet Spring Dekoratif Tepsi Yeşil,719.99,2026-05-01,05,,,,
Sofra,Sweethearts Stoneware 2li Kupa 285 ml Bej – Bordo,3499.99,2026-05-01,05,,,,
Sofra,Symphony Akasya-Cam Sunumluk Kahve,639.99,2026-05-01,05,,,,
Sofra,Talavera Garden Bone Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml A. Mavi-Yeşil-Sarı,559.99,2026-05-01,05,,,,
Sofra,Talavera Glow Bone Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Mavi-yeşil,3499.99,2026-05-01,05,,,,
Sofra,Talisman Bee Seramik Bardak Altlığı 11 cm Yeşil,1499.99,2026-05-01,05,,,,
Sofra,Talisman Eye Seramik Bardak Altlığı 11 cm Lacivert,1499.99,2026-05-01,05,,,,
Sofra,Talisman Magic New Bone China 4 Parça 2 Kişilik Kahve Fincan Takımı 100 ml Pembe,3999.99,2026-05-01,05,,,,
Sofra,Talisman Magic New Bone China Kupa 460 ml Pembe,2999.99,2026-05-01,05,,,,
Sofra,Talisman Moon Metal 4lü Peçete Halkası 5x4 cm Gold,1999.99,2026-05-01,05,,,,
Sofra,"Talisman Optic New Bone China Çerezlik 11,5 cm Mor",999.99,2026-05-01,05,,,,
Sofra,Talisman Snake Bone China Çerezlik 10 cm Açık Mavi,849.99,2026-05-01,05,,,,
Sofra,Talisman Spirit New Bone China Kupa 370 ml Siyah-Beyaz-Gold,1499.99,2026-05-01,05,,,,
Sofra,Talisman Star Bone Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Gold,3499.99,2026-05-01,05,,,,
Sofra,Talisman Sun Bone China Çerezlik 10 cm Pembe,849.99,2026-05-01,05,,,,
Sofra,Tasty Cam Pipetli Bardak Yeşil,1499.99,2026-05-01,05,,,,
Sofra,Taurus New Bone China Kupa 325 ml Siyah-Beyaz-Gold,1499.99,2026-05-01,05,,,,
Sofra,Tendre Runner 40x140 cm Kırmızı,479.99,2026-05-01,05,,,,
Sofra,Tendre Runner 40x140 cm Yeşil,2499.99,2026-05-01,05,,,,
Sofra,Terra Cam Kase 16 cm Kahverengi-Siyah,1299.99,2026-05-01,05,,,,
Sofra,Terra Cam Pasta Tabağı 21 cm Kahverengi-Siyah,1299.99,2026-05-01,05,,,,
Sofra,Thalia Bone Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Yeşil,539.99,2026-05-01,05,,,,
Sofra,"Thermos Icon IS101 Mug 0,47 L Açık Mavi",2249.99,2026-05-01,05,,,,
Sofra,"Thermos Icon IS101 Mug 0,47 L Bej",2249.99,2026-05-01,05,,,,
Sofra,"Thermos Icon IS101 Mug 0,47 L Gece Mavisi",2249.99,2026-05-01,05,,,,
Sofra,"Thermos Icon IS115 Slide Lock Mug 0,53 L Gece Mavisi",1849.99,2026-05-01,05,,,,
Sofra,"Thermos Icon IS115 Slide Lock Mug 0,53 L Kahverengi",1849.99,2026-05-01,05,,,,
Sofra,"Thermos Icon IS115 Slide Lock Mug 0,53 L Turuncu",1849.99,2026-05-01,05,,,,
Sofra,"Thermos Icon IS115 Slide Lock Mug 0,53 L Yeşil",1849.99,2026-05-01,05,,,,
Sofra,"Thermos Icon IS210 Termos 1,2L Kiremit",2949.99,2026-05-01,05,,,,
Sofra,"Thermos Icon IS210 Termos 1,2L Mavi",2949.99,2026-05-01,05,,,,
Sofra,"Thermos Icon IS210 Termos 1,2L Yeşil",2949.99,2026-05-01,05,,,,
Sofra,"Thermos Icon IS233 Pipetli Termos 0,94 L Bej",2249.99,2026-05-01,05,,,,
Sofra,"Thermos Icon IS233 Pipetli Termos 0,94 L Gri",2249.99,2026-05-01,05,,,,
Sofra,"Thermos Icon IS233 Pipetli Termos 0,94 L Kiremit",2249.99,2026-05-01,05,,,,
Sofra,"Thermos Icon IS233 Pipetli Termos 0,94 L Pembe",2249.99,2026-05-01,05,,,,
Sofra,"Thermos Icon IS251 Pipetli Termos 0,53 L Lacivert",1749.99,2026-05-01,05,,,,
Sofra,"Thermos Icon IS251 Pipetli Termos 0,53 L Pembe",1749.99,2026-05-01,05,,,,
Sofra,"Thermos Icon IS251 Pipetli Termos 0,53 L Turuncu",1749.99,2026-05-01,05,,,,
Sofra,"Thermos JNL-500 Ultralight Mug 0,5L Mint",1649.99,2026-05-01,05,,,,
Sofra,"Thermos JNL-500 Ultralight Mug 0,5L Pembe",1649.99,2026-05-01,05,,,,
Sofra,"Thermos SK1005 Stainless King Mug 0,47 L Gece Mavisi",2199.99,2026-05-01,05,,,,
Sofra,"Thermos SK1005 Stainless King Mug 0,47 L Kırmızı",2199.99,2026-05-01,05,,,,
Sofra,"Thermos SK1005 Stainless King Mug 0,47 L Mat Gri",2199.99,2026-05-01,05,,,,
Sofra,Thermos SK2020 Stainless King X Large Mug 2L Gece Mavisi,3699.99,2026-05-01,05,,,,
Sofra,Thermos SK2020 Stainless King X Large Mug 2L Kırmızı,3699.99,2026-05-01,05,,,,
Sofra,Thyme Seramik Bardak Altlığı 10.8x0.8 cm Beyaz - Yeşil,1099.99,2026-05-01,05,,,,
Sofra,Tierra Bone Porselen Yemek Takımı 24 Parça 6 Kişilik Kahverengi,24999.99,2026-05-01,05,,,,
Sofra,Tilda Hasır Amerikan Servis Siyah,1299.99,2026-05-01,05,,,,
Sofra,Tillie Cam Tuzluk - Biberlik 110 ml Krem-Antrasit,999.95,2026-05-01,05,,,,
Sofra,Timbered Akasya 2li Tuzluk - Biberlik 11x9 cm Kahverengi,2499.99,2026-05-01,05,,,,
Sofra,Timbered Akasya Sunumluk Kahverengi,1499.99,2026-05-01,05,,,,
Sofra,Timbered Akasya Tepsi 34x21 cm Kahverengi,2249.99,2026-05-01,05,,,,
Sofra,Tiya Polipropilen İçi Cam Termos 1000 ml Beyaz,2499.99,2026-05-01,05,,,,
Sofra,Toffee New Bone China 12 Parça 6 Kişilik Kahve Fincan Takımı 90 ml Renkli,1079.99,2026-05-01,05,,,,
Sofra,Tolida Kağıt 2li Amerikan Servis Mavi,1249.99,2026-05-01,05,,,,
Sofra,Torino Porselen Kase Silver,999.99,2026-05-01,05,,,,
Sofra,Torino Porselen Sosluk Gold,1249.99,2026-05-01,05,,,,
Sofra,Torino Porselen Sosluk Silver,1249.99,2026-05-01,05,,,,
Sofra,Torino Porselen Tuzluk-Biberlik Silver,1299.99,2026-05-01,05,,,,
Sofra,Torino Porselen Yemek Takımı 27 Parça 6 Kişilik Gold,32999.99,2026-05-01,05,,,,
Sofra,Torino Porselen Yemek Takımı 27 Parça 6 Kişilik Silver,24999.99,2026-05-01,05,,,,
Sofra,Torino Porselen Yemek Takımı 54 Parça 12 Kişilik Gold,64999.99,2026-05-01,05,,,,
Sofra,Torino Porselen Yumurtalık Gold,999.99,2026-05-01,05,,,,
Sofra,Trace Cam 3 Parça Su Takımı 1200 ml + 180 ml Şeffaf,419.99,2026-05-01,05,,,,
Sofra,Traces Bone Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 80 ml Mavi-Turuncu,1999.99,2026-05-01,05,,,,
Sofra,Trails Cam 2li Kupa 195 ml Şeffaf-Gold,1749.99,2026-05-01,05,,,,
Sofra,Trento Tritan Matara Mor,1349.95,2026-05-01,05,,,,
Sofra,Trento Tritan Matara Pembe,1349.95,2026-05-01,05,,,,
Sofra,Trigon Cam 4lü Cup 160 ml Şeffaf,1999.99,2026-05-01,05,,,,
Sofra,Trikote Rafya 2li Peçete Halkası Siyah,999.99,2026-05-01,05,,,,
Sofra,Trin Porselen Kahve Fincan Takımı 4 Parça 2 Kişilik Lacivert,1999.99,2026-05-01,05,,,,
Sofra,"Tuko Akrilik Sürahi 1,5 LT Şeffaf",1499.99,2026-05-01,05,,,,
Sofra,Tuko Akrilik Sürahi Mavi,1749.99,2026-05-01,05,,,,
Sofra,Tweety Cam 3lü Lisanslı Bardak 315 Ml Renkli,1899.99,2026-05-01,05,,,,
Sofra,Twin Goldy Seramik 2li Kupa 184 ml Vizon-Beyaz-Gold,2999.99,2026-05-01,05,,,,
Sofra,Twinkle Tree Cam Pasta Tabağı 16 cm Yeşil,1299.99,2026-05-01,05,,,,
Sofra,Twisty Seramik Kupa 255 ml Pembe,1199.99,2026-05-01,05,,,,
Sofra,Twisty Seramik Kupa 255 ml Sarı,1199.99,2026-05-01,05,,,,
Sofra,Twisty Seramik Kupa 255 ml Yeşil,1199.99,2026-05-01,05,,,,
Sofra,Valao Polipropilen 2li Amerikan Servis Bej,1499.99,2026-05-01,05,,,,
Sofra,Valda Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı Yeşil,1499.99,2026-05-01,05,,,,
Sofra,Valentina New Bone China 4 Parça 2 Kişilik Kahve Fincan Takımı 80 ml Lila,4499.99,2026-05-01,05,,,,
Sofra,Valentina New Bone China Kupa 300 ml Açık Yeşil,2499.99,2026-05-01,05,,,,
