Category,Name,Current Price,Original Price
El Aletleri,KRISTAL Ok Tipi Elmas Matkap Ucu 7 mm (Granit - Seramik - Cam Delme),"115,00 TL","135,00 TL"
El Aletleri,METABO Yaprak Tipi Ahşap Matkap Ucu (Ölçü Seçiniz),"120,00 TL","140,00 TL"
El Aletleri,BOSCH HEX-9 Hard Seramik Elmas Uçlu Granit - Fayans Matkap Ucu (Ölçü Seçiniz),"482,00 TL","602,00 TL"
El Aletleri,BOSCH HSS Pointeq 1/4 Altıgen Saplı Metal Matkap Ucu (Ölçü Seçiniz),"52,00 TL","52,00 TL"
El Aletleri,BOSCH EXPERT SelfCut Yaprak Tip Ahşap Matkap Ucu Altıgen Saplı (Ölçü Seçiniz),"110,00 TL","138,00 TL"
El Aletleri,BOSCH 4-30 mm HSS-AITiN Kademeli Matkap Ucu Seti 3 Parça (2608588069),"9.755,00 TL","12.195,00 TL"
El Aletleri,BOSCH 4-30 mm HSS-TiN Kademeli Matkap Ucu Seti 3 Parça (2608587432),"8.690,00 TL","10.865,00 TL"
El Aletleri,BOSCH 4-20 mm HSS Kademeli Matkap Ucu Altıgen Saplı (2608597524),"3.095,00 TL","3.870,00 TL"
El Aletleri,BOSCH SDS Quick Uneo İçin Çok Amaçlı Matkap Ucu (Ölçü Seçiniz),"217,00 TL","229,00 TL"
El Aletleri,BOSCH SDS Quick Uneo İçin Beton Matkap Ucu (Ölçü Seçiniz),"201,00 TL","211,00 TL"
El Aletleri,BOSCH CYL-3 Beton Matkap Ucu (Ölçü Seçiniz),"104,00 TL","116,00 TL"
El Aletleri,BOSCH Ahşap Matkap Ucu (Ölçü Seçiniz),"68,00 TL","76,00 TL"
El Aletleri,BOSCH Havşalı Ahşap Matkap Ucu (Ölçü Seçiniz),"335,00 TL","394,00 TL"
El Aletleri,BOSCH CYL-1 Beton Matkap Ucu (Ölçü Seçiniz),"84,00 TL","93,00 TL"
El Aletleri,BOSCH CYL-5 Granit/Beton Matkap Ucu (Ölçü Seçiniz),"174,00 TL","193,00 TL"
El Aletleri,BOSCH CYL-9 Cam Fayans Matkap Ucu (Ölçü Seçiniz),"163,00 TL","181,00 TL"
El Aletleri,BOSCH 4-12 mm HSS Tin Kademeli Matkap Ucu (2608597525),"2.225,00 TL","2.780,00 TL"
El Aletleri,BOSCH 4-12 mm HSS Kademeli Matkap Ucu (2608597518),"1.590,00 TL","1.985,00 TL"
El Aletleri,BOSCH 6-39 mm HSS Tin Kademeli Matkap Ucu (2608587431),"6.225,00 TL","7.780,00 TL"
El Aletleri,BOSCH 6-30 mm HSS Tin Kademeli Matkap Ucu (2608587430),"4.660,00 TL","5.825,00 TL"
El Aletleri,YG-1 Gold-P HSS-Co/Tin Metal - Paslanmaz Matkap Ucu (Ölçü Seçiniz),"86,00 TL","262,00 TL"
El Aletleri,YG-1 HSS-E Altın Seri Metal - Paslanmaz Matkap Ucu (Ölçü Seçiniz),"66,00 TL","188,00 TL"
El Aletleri,MAİER Extra Uzun HSS-R Metal Matkap Ucu (Ölçü Seçiniz),"150,00 TL","188,00 TL"
El Aletleri,GFB HSS-R Metal Matkap Ucu (Ölçü Seçiniz),"5,00 TL","6,00 TL"
El Aletleri,KRISTAL Ok Tipi Elmas Matkap Ucu 12 mm (Granit - Seramik - Cam Delme),"158,00 TL","185,00 TL"
El Aletleri,KRISTAL Ok Tipi Elmas Matkap Ucu 10 mm (Granit - Seramik - Cam Delme),"132,00 TL","156,00 TL"
El Aletleri,SGS HSS Kademeli Matkap Ucu Seti 4-12 / 4-20 / 4-32 mm,"840,00 TL","980,00 TL"
El Aletleri,SGS 6 Parça Bits Saplı Ahşap Yaprak Matkap Ucu Seti (SGS1480),"385,00 TL","260,00 TL"
El Aletleri,SGS 13 Parça Hss Matkap Ucu Seti (SGS1417),"307,00 TL","185,00 TL"
El Aletleri,SGS 8 Parça Ahşap Matkap Ucu Seti (SGS1416),"280,00 TL","200,00 TL"
El Aletleri,MAIER HSS-R Metal Matkap Ucu (Ölçü Seçiniz),"26,00 TL","32,00 TL"
El Aletleri,BOSCH 4-30 mm HSS Kademeli Matkap Ucu Seti (2608587426),"7.760,00 TL","9.700,00 TL"
El Aletleri,BOSCH 6-30 mm HSS Kademeli Matkap Ucu (2608597520),"4.065,00 TL","5.080,00 TL"
El Aletleri,BOSCH Beton Matkap Ucu 5 x 85 mm (Silindir Saplı),"29,00 TL","57,00 TL"
El Aletleri,DEWALT 18x600 mm HSS Ahşap Kalıp Delme Ucu Silindirik Saplı (DT4875),"385,00 TL","545,00 TL"
El Aletleri,DEWALT 16x600 mm HSS Ahşap Kalıp Delme Ucu (DT4874),"355,00 TL","510,00 TL"
El Aletleri,BOSCH Expert MultiMeterial Yapı Malzemeleri İçin Elmas Testere 230 mm,"4.805,00 TL","6.005,00 TL"
El Aletleri,BOSCH Granit ve Doğal Taşlar İçin Elmas Testere 230 mm,"2.070,00 TL","2.585,00 TL"
El Aletleri,BOSCH Granit ve Doğal Taşlar İçin Elmas Testere 115 mm,"691,00 TL","863,00 TL"
El Aletleri,BOSCH Carpide Multi Whell Çok Amaçlı Elmas Kesici Disk 76 mm (2608901196),"636,00 TL","748,00 TL"
El Aletleri,BOSCH Expert 180 mm Elmas Metal Kesme Diski,"2.515,00 TL","3.140,00 TL"
El Aletleri,BOSCH Expert MultiMeterial Yapı Malzemeleri İçin Elmas Testere 180 mm,"3.960,00 TL","4.950,00 TL"
El Aletleri,BOSCH EXPERT Multi Material Elmas Testere 115 mm,"2.455,00 TL","3.070,00 TL"
El Aletleri,BOSCH Expert 115 mm Elmas Metal Kesme Diski X-LOCK,"1.083,00 TL","1.354,00 TL"
El Aletleri,GFB Hassas İnce Çapraz Diş Elmas Testere 115 mm (Seramik - Granit - Fayans),"300,00 TL","390,00 TL"
El Aletleri,NORTON Vulcan Tile Ceram 230 mm Elmas Seramik Testere (70184625184),"1.215,00 TL","1.215,00 TL"
El Aletleri,BOSCH EXPERT Porselen-Seramik Elmas Testere 115 mm (Temiz Kesim İçin),"1.545,00 TL","1.930,00 TL"
El Aletleri,BOSCH Carpide Multi Whell Taşlama İçin Ahşap Kesme Diski 125 mm (Elmas Uçlu),"799,00 TL","940,00 TL"
El Aletleri,MAKİTA D-52629 Daire Testere 235x2.5x30 40 Diş Ahşap,"865,00 TL","865,00 TL"
El Aletleri,MAKİTA Elmas Testere 115 mm (D-41626),"459,00 TL","459,00 TL"
El Aletleri,MAKİTA 115 mm Turbo Tip Elmas Testere (D-61151),"336,00 TL","336,00 TL"
El Aletleri,MAKİTA Segmanlı Elmas Testere 115 mm (D-61123),"302,00 TL","302,00 TL"
El Aletleri,ATLAS Universal Soketli Beton İçin Elmas Testere 180 mm,"460,00 TL","535,00 TL"
El Aletleri,ATLAS Universal Soketli Beton İçin Elmas Testere 115 mm,"220,00 TL","315,00 TL"
El Aletleri,ATLAS Turbo Kanal Jet Testere 180 mm,"555,00 TL","1.010,00 TL"
El Aletleri,"NORTON Clipper PRO 250x25,4 mm Sulu Tip Seramik - Mermer - Taş Elmas Kesme Testeresi","1.830,00 TL","3.660,00 TL"
El Aletleri,NORTON Clipper 180 mm Classic Universal Turbo Beton-Yapı Malzemeleri için Elmas Testere,"706,00 TL","1.008,00 TL"
El Aletleri,NORTON Clipper Classic Universal Beton Testeresi  115 mm,"225,00 TL","315,00 TL"
El Aletleri,"NORTON Clipper Classic 200x30/25,4 mm Sulu Tip Seramik - Mermer - Taş Elmas Kesme Testeresi","870,00 TL","1.575,00 TL"
El Aletleri,NORTON Clipper 115 mm Extreme Granit Seramik Kesme Testeresi,"790,00 TL","2.460,00 TL"
El Aletleri,NORTON Clipper Extreme Foundry 230 mm Döküm Kesme Taşı Elmas Testere,"6.800,00 TL","7.000,00 TL"
El Aletleri,NORTON Clipper 4x4 Explorer Universal Elmas Testere 125 mm,"730,00 TL","1.325,00 TL"
El Aletleri,NORTON Clipper Ductile 350 mm Elmas Metal Kesme Testere - Disk,"5.520,00 TL","9.200,00 TL"
El Aletleri,NORTON Clipper Ductile 115 mm Elmas Metal Kesme Testere - Disk (Taşlamalar için),"1.530,00 TL","2.185,00 TL"
El Aletleri,NORTON Clipper 4x4 Explorer Universal Elmas Testere 115 mm,"1.150,00 TL","1.640,00 TL"
El Aletleri,NORTON Clipper 4x4 Explorer Universal Elmas Testere 180 mm,"1.485,00 TL","2.475,00 TL"
El Aletleri,NORTON Clipper Ductile 180 mm Elmas Metal Kesme Testere - Disk (Taşlamalar için),"3.100,00 TL","5.170,00 TL"
El Aletleri,NORTON Clipper Ductile 230 mm Elmas Metal Kesme Testere - Disk (Taşlamalar için),"3.210,00 TL","5.350,00 TL"
El Aletleri,BOSCH Expert MultiMaterial Yapı Malzemeleri İçin Elmas Testere 350 mm,"8.610,00 TL","10.760,00 TL"
El Aletleri,BOSCH Porselen-Seramik İçin Elmas Testere 125 mm (Temiz Kesim İçin),"1.175,00 TL","1.470,00 TL"
El Aletleri,BOSCH Universal Hızlı Kesim İçin Elmas Testere 115 mm,"513,00 TL","642,00 TL"
El Aletleri,BOSCH Asfalt Kesme İçin Elmas Testere 350 mm,"5.670,00 TL","7.085,00 TL"
El Aletleri,BOSCH Beton Kesme İçin Elmas Testere 400 mm,"4.825,00 TL","6.350,00 TL"
El Aletleri,BOSCH Beton Kesme İçin Elmas Testere 300 mm,"3.955,00 TL","4.945,00 TL"
El Aletleri,BOSCH Porselen-Seramikte Ekstra Temiz ve Hızlı Kesim İçin Elmas Testere 180 mm,"2.245,00 TL","2.810,00 TL"
El Aletleri,BOSCH Beton Kesme İçin Elmas Testere 450 mm,"7.075,00 TL","10.550,00 TL"
El Aletleri,BOSCH Asfalt Kesme İçin Elmas Testere 450 mm,"9.080,00 TL","11.350,00 TL"
El Aletleri,BOSCH Asfalt Kesme İçin Elmas Testere 400 mm,"7.675,00 TL","9.595,00 TL"
El Aletleri,BOSCH Beton Kesme İçin Elmas Testere 350 mm,"4.425,00 TL","5.650,00 TL"
El Aletleri,BOSCH Beton İçin Elmas Testere 115 mm,"630,00 TL","790,00 TL"
El Aletleri,BOSCH Porselen-Seramik İçin Elmas Testere 115 mm (Temiz Kesim İçin),"1.074,00 TL","1.343,00 TL"
El Aletleri,BOSCH Expert 230 mm Elmas Metal Kesme Diski,"3.180,00 TL","3.975,00 TL"
El Aletleri,BOSCH EASY&GRIND Carpide Multi Universal Kesme Diski 50 mm,"349,00 TL","410,00 TL"
El Aletleri,BOSCH Elmas Beton Yüzey Temizleme Diski 125 mm,"1.705,00 TL","2.135,00 TL"
El Aletleri,BOSCH Elmas Beton Yüzey Temizleme Diski 125 mm,"1.765,00 TL","2.205,00 TL"
El Aletleri,BOSCH S 1022 EHM Paslanmaz İçin Tilki Kuyruğu Testere Ucu 200 mm,"1.134,00 TL","1.334,00 TL"
El Aletleri,NEXON 5089 Ahşap ve Metal İçin Tilki Kuyruğu Testere Seti,"338,00 TL","423,00 TL"
El Aletleri,BOSCH S 1211 K Paslanmaz Donmuş Gıda-Kemik Kesimi İçin Tilki Kuyruğu Testere Ucu 300 mm (1 Adet),"500,00 TL","625,00 TL"
El Aletleri,BOSCH PRO S 1237 HBF Metal Kesimi İçin Tilki Kuyruğu Testere Ucu 300 mm,"340,00 TL","425,00 TL"
El Aletleri,BOSCH PRO S 1137 HBF Metal Kesimi İçin Orta Hizmet Tilki Kuyruğu Testere Ucu 225 mm,"236,00 TL","278,00 TL"
El Aletleri,ROX Wood Zımpara Tabanı İçin Sünger Ara Ped 115 mm (153ROX0182),"137,00 TL","217,00 TL"
El Aletleri,BOSCH EXPERT GEX 34-150 - GET 75 için Yedek Zımpara Tabanı Soft 150 mm,"2.715,00 TL","3.393,00 TL"
El Aletleri,BOSCH EXPERT GEX 34-125 İçin Yedek Zımpara Taban 125 mm Orta Sert,"3.100,00 TL","3.780,00 TL"
El Aletleri,OSAKA 150 mm Cırtlı Zımpara Tabanı 6 Delik (Havalı Makinalar için),"255,00 TL","390,00 TL"
El Aletleri,ROX Wood 115 mm Esnek Cırt Zımpara Tabanı Seti (153ROX0181),"656,00 TL","1.041,00 TL"
El Aletleri,BOSCH Sert 150 mm Zımpara Tabanı (GEX-PEX Serisi İçin) 2608601053,"1.266,00 TL","1.489,00 TL"
El Aletleri,BOSCH Orta Sert 150 mm Zımpara Tabanı (GEX -PEX Serisi İçin) 2608601052,"1.294,00 TL","1.522,00 TL"
El Aletleri,BOSCH Yumuşak 150 mm Zımpara Tabanı (GEX-PEX Serisi İçin) 2608601051,"1.266,00 TL","1.489,00 TL"
El Aletleri,BOSCH Orta Sert 125 mm Zımpara Tabanı PEX Serisi İçin (2609256B61),"1.241,00 TL","1.460,00 TL"
El Aletleri,BOSCH Yumuşak 125 mm Zımpara Tabanı PEX Serisi İçin (2609256B62),"1.570,00 TL","1.965,00 TL"
El Aletleri,BOSCH Lastik El Zımpara Takozu 70 x130 mm,"419,00 TL","465,00 TL"
El Aletleri,METABO ASC 55 Şarj Cihazı 12-36 Volt,"3.680,00 TL","4.600,00 TL"
El Aletleri,BOSCH GAL 18V6-80 Multi Şarj Cihazı 18 Volt,"8.240,00 TL","10.300,00 TL"
El Aletleri,"FISCHER 7,2 Volt Akü Şarj Cihazı","7.190,00 TL","20.540,00 TL"
El Aletleri,MAKİTA DC 18RC Şarj Cihazı (630718-5),"3.120,00 TL","3.120,00 TL"
El Aletleri,BOSCH GAL 12V/18V-80 Şarj Cihazı 12-18 Volt,"2.725,00 TL","6.805,00 TL"
El Aletleri,BOSCH GAL 18V-160 C Bluetooth'lu Şarj Cihazı 18 Volt,"6.330,00 TL","9.050,00 TL"
El Aletleri,BOSCH AL 1880 CV Hızlı Şarj Cihazı 18 Volt,"5.305,00 TL","6.240,00 TL"
El Aletleri,BOSCH AL 1830 CV Akü Şarj Cihazı 18 Volt,"1.535,00 TL","2.560,00 TL"
El Aletleri,"BOSCH GAL 18 V-40 Şarj Cihazı 14,4-18 Volt","2.625,00 TL","3.745,00 TL"
El Aletleri,EINHELL Power-X-Change 18 Volt Çiftli Şarj Cihazı,"1.945,00 TL","3.890,00 TL"
El Aletleri,NEXON 5090 Kademeli Matkap Ucu 4-12 mm,"46,00 TL","58,00 TL"
El Aletleri,BOSCH 6-30 mm AITİN Kaplı Kademeli Matkap Ucu (2608588067),"5.280,00 TL","6.600,00 TL"
El Aletleri,NEXON HSS Kademeli Matkap Ucu 4-20 mm,"120,00 TL","150,00 TL"
El Aletleri,"KRİNO HSS-E Titanyum Kaplı Metal-Paslanmaz Matkap Ucu 9,5 mm","254,00 TL","317,00 TL"
El Aletleri,"KRİNO HSS-E Titanyum Kaplı Metal-Paslanmaz Matkap Ucu 7,5 mm","147,00 TL","184,00 TL"
El Aletleri,"KRİNO HSS-Co Kobaltlı Metal-Paslanmaz Matkap Ucu 9,5 mm","266,00 TL","266,00 TL"
El Aletleri,"KRİNO HSS-Co Kobaltlı Metal-Paslanmaz Matkap Ucu 7,5 mm","166,00 TL","166,00 TL"
El Aletleri,MAİER Fully Ground HSS Metal Matkap Ucu (Ölçü Seçiniz),"14,40 TL","14,40 TL"
El Aletleri,GFB DIN-345 Morslu Konik Matkap Ucu 32.5 mm,"2.115,00 TL","2.640,00 TL"
El Aletleri,BOSCH Optiline Wood 184 mm 48 Diş Ahşap Daire Testere Bıçağı,"1.535,00 TL","1.849,00 TL"
El Aletleri,BOSCH Optiline Wood 190x30 mm 24 Diş Ahşap Daire Testere Bıçağı,"1.195,00 TL","1.490,00 TL"
El Aletleri,"BOSCH 165 x 1,5 x 20 mm 48 Diş Ahşap Elmas Daire Testere Bıçağı","1.322,00 TL","1.555,00 TL"
El Aletleri,BOSCH Expert Metal 305x2.6x25.4 mm 60 Diş Elmas Uçlu Metal Kesme Daire Testeresi (2608643060),"4.590,00 TL","8.675,00 TL"
El Aletleri,BOSCH Optiline Wood 190x20 mm 48 Diş Ahşap Daire Testere Bıçağı,"1.590,00 TL","1.985,00 TL"
El Aletleri,BOSCH Best for Laminated 125x20 mm 24 Diş Elmas Çizici Testere (2608642609),"2.120,00 TL","3.265,00 TL"
El Aletleri,BOSCH Best For Mulimaterial 305x30x2.3 mm 96 Diş Aluminyum Elmas Daire Testeresi (2608642099),"6.760,00 TL","8.450,00 TL"
El Aletleri,BOSCH Optiline Wood 190x20 mm 36 Diş Ahşap Daire Testere Bıçağı,"1.415,00 TL","1.770,00 TL"
El Aletleri,BOSCH Ahşap İçin 85 mm 20 Diş Daire Testere Bıçağı,"967,00 TL","1.137,00 TL"
El Aletleri,"BOSCH 160x20x1,5 mm 24 Diş PRO Wood Ahşap Elmas Daire Testere Bıçağı","1.140,00 TL","1.341,00 TL"
El Aletleri,"BOSCH 165 x 1,5 x 20 mm 36 Diş Ahşap Elmas Daire Testere Bıçağı","1.180,00 TL","1.388,00 TL"
El Aletleri,BOSCH Optiline Wood 216 mm 24 Diş Ahşap Elmas Daire Testere,"1.170,00 TL","1.465,00 TL"
El Aletleri,BOSCH PRO ALI 12 SC Macun Temizleme İçin Raspa Bıçağı (2608669124),"1.132,00 TL","1.380,00 TL"
El Aletleri,BOSCH PRO PAIZ 32 APB Ahşap - Metal İçin Daldırmalı Uzun Raspa Bıçağı,"1.079,00 TL","1.270,00 TL"
El Aletleri,BOSCH AIZ 28 SC Macun-Silikon Kesme ve Temizleme İçin Raspa Bıçağı,"1.255,00 TL","1.530,00 TL"
El Aletleri,BOSCH PRO MAII 32 SLC Macun-Silikon Kesme ve Temizleme İçin Raspa Bıçağı,"1.320,00 TL","1.605,00 TL"
El Aletleri,BOSCH ATZ 52 SC HCS Raspa Bıçağı Keskin Ağızlı,"946,00 TL","1.154,00 TL"
El Aletleri,BOSCH Expert MetalMax AIZ 32 AIT Metal Raspa Bıçağı,"1.084,00 TL","1.275,00 TL"
El Aletleri,BOSCH AVZ 93 G GOP-PMF Çok Amaçlı Raspa Makinası İçin Zımpara Tabanı (2608669125),"415,00 TL","515,00 TL"
El Aletleri,SGS 1883 Derz Arası Temizleme İçin Raspa 65 mm,"345,00 TL","345,00 TL"
El Aletleri,SGS 1882 Derz Arası Temizleme İçin Raspa 65 mm,"215,00 TL","215,00 TL"
El Aletleri,SGS 1881 Raspa Makinası İçin Karbür Zımpara Başlığı,"240,00 TL","240,00 TL"
El Aletleri,SGS 1880 Kesici Ve Raspalama Aksesuar Seti 27 Parça,"1.005,00 TL","1.005,00 TL"
El Aletleri,BOSCH ACZ 85 RT3 CT Derz Arası Temizleme İçin Raspa Bıçağı,"1.635,00 TL","1.920,00 TL"
El Aletleri,BOSCH AVZ 70 RT4 Derz Temizleme İçin Raspa Bıçağı (2608900042),"1.945,00 TL","2.290,00 TL"
El Aletleri,BOSCH PRO AII 65 APIB Ahşap-Metal İçin Raspa Bıçağı (2608669080),"611,00 TL","718,00 TL"
El Aletleri,BOSCH ACZ 70 RT5 CT Derz Arası Temizlemek İçin Raspa Bıçağı,"2.325,00 TL","2.835,00 TL"
El Aletleri,BOSCH ACZ 85 RT3 CT Derz Arası Temizleme İçin Raspa Bıçağı,"0,00 TL","0,00 TL"
El Aletleri,BOSCH AIZ 32 EPC Ahşap İçin Daldırmalı Raspa Bıçağı,"758,00 TL","924,00 TL"
El Aletleri,BOSCH AIZ 32 BSPB Ahşap İçin Daldırmalı Raspa Bıçağı (2608664471),"492,00 TL","578,00 TL"
El Aletleri,BDS KBK Kısa Manyetik Matkap Ucu (Ölçü Seçiniz),"950,00 TL","1.355,00 TL"
El Aletleri,ALFRA RQX Kobaltlı Manyetik Matkap Ucu (Ölçü Seçiniz),"2.475,00 TL","2.475,00 TL"
El Aletleri,ALFRA ECO Seri Kobaltlı Manyetik Matkap Ucu (Ölçü Seçiniz),"1.046,00 TL","1.046,00 TL"
El Aletleri,NEXON Manyetik Matkap Ucu Uzun 37 mm,"2.040,00 TL","3.130,00 TL"
El Aletleri,NEXON HSS Manyetik Matkap Uçları İçin Merkezleme Ucu 100 mm (Uzun Tip),"297,00 TL","396,00 TL"
El Aletleri,BDS Manyetik Matkaplar için Düz Kanal Klavuz M12,"1.235,00 TL","1.765,00 TL"
El Aletleri,BDS Manyetik Matkaplar için Düz Kanal Klavuz M16,"1.325,00 TL","1.890,00 TL"
El Aletleri,RED HIT SDS-Plus Beton Matkap Ucu (Ölçü Seçiniz),"49,50 TL","66,00 TL"
El Aletleri,GFB SDS Plus Matkap Ucu 18x1000 mm,"650,00 TL","765,00 TL"
El Aletleri,GFB SDS Plus Matkap Ucu 20x210 mm,"182,00 TL","228,00 TL"
El Aletleri,GFB SDS Plus Matkap Ucu 16x160 mm,"97,00 TL","121,00 TL"
El Aletleri,METABO 630465000 Sds Plus 5 Parça Matkap Seti,"590,00 TL","695,00 TL"
El Aletleri,BOSCH SDS Plus-1 Beton Matkap Ucu (Ölçü Seçiniz),"50,40 TL","50,40 TL"
El Aletleri,BOSCH SDS plus-5X 4 Elmaslı Beton Matkap Ucu (Ölçü Seçiniz),"188,00 TL","188,00 TL"
El Aletleri,MAKİTA D-30134 Sds Plus 3 Parça Keski Seti,"865,00 TL","865,00 TL"
El Aletleri,GFB SDS Plus Kalıpçı Matkap Ucu 16x600 mm,"270,00 TL","320,00 TL"
El Aletleri,BOSCH SDS-Plus Rebar Cutter Donatı Delici 32x300 mm (PLUS-9),"3.585,00 TL","4.220,00 TL"
El Aletleri,BOSCH SDS-Plus Rebar Cutter Donatı Delici 25x300 mm (PLUS-9),"2.920,00 TL","3.430,00 TL"
El Aletleri,BOSCH SDS-Plus Rebar Cutter Donatı Delici 22x300 mm (PLUS-9),"2.750,00 TL","3.235,00 TL"
El Aletleri,BOSCH SDS-Plus Rebar Cutter Donatı Delici 18x300 mm (plus-9),"2.370,00 TL","2.785,00 TL"
El Aletleri,BOSCH SDS-Plus Kalıp-İzolasyon Matkap Ucu 24x600 mm,"3.430,00 TL","4.290,00 TL"
El Aletleri,BOSCH SDS-Plus Kalıp-İzolasyon Matkap Ucu 22x600 mm,"2.770,00 TL","3.460,00 TL"
El Aletleri,BOSCH Orjinal Yedek Kömür GWS 7-115 / 7-115 E için,"168,00 TL","168,00 TL"
El Aletleri,MAKİTA CB-175 Büyük Hilti İçin Orjinal Yedek Kömür,"170,00 TL","170,00 TL"
El Aletleri,BOSCH 1617000525 Orjinal Kömür,"186,00 TL","186,00 TL"
El Aletleri,MAKİTA CB 318 Orjinal Yedek Kömür,"170,00 TL","170,00 TL"
El Aletleri,MAKİTA CB-100 Somun Sıkma Orjinal Yedek Kömür,"120,00 TL","120,00 TL"
El Aletleri,BOSCH Büyük Taş Motorları İçin Orjinal Yedek Kömür,"248,00 TL","248,00 TL"
El Aletleri,BOSCH Avuç Taşlamalar İçin Orjinal Yedek Kömür,"248,00 TL","248,00 TL"
El Aletleri,BOSCH IXO İçin Kesme Adaptörü,"1.595,00 TL","1.875,00 TL"
El Aletleri,BOSCH PRO S 1137 BEF Metal Kesimi İçin Orta Hizmet Tilki Kuyruğu Testere Ucu 225 mm,"248,00 TL","291,00 TL"
El Aletleri,BOSCH PRO S 1237 BEF Metal Kesimi İçin Orta Hizmet Tilki Kuyruğu Testere Ucu 300 mm,"338,00 TL","422,00 TL"
El Aletleri,SGS 2715 Ytong ve Tuğla Kesimi İçin Tilki Kuyruğu Testere Ucu 450 mm,"790,00 TL","925,00 TL"
El Aletleri,BOSCH S 1411 DF Ahşap ve Metal İçin Tilki Kuyruğu Testere Ucu 300 mm,"304,00 TL","380,00 TL"
El Aletleri,BOSCH S 1130 CF Metal Kesimi İçin Ağır Hizmet Tilki Kuyruğu Testere Ucu 225 mm,"432,00 TL","520,00 TL"
El Aletleri,BOSCH S 1130 CF Metal Kesimi İçin Ağır Hizmet Tilki Kuyruğu Testere Ucu 225 mm,"640,00 TL","800,00 TL"
El Aletleri,BOSCH S 1241 HM Ytong ve Tuğla Kesim Tilki Kuyruğu Testere Ucu 300 mm,"1.255,00 TL","1.515,00 TL"
El Aletleri,BOSCH S 1122 BF Metal Kesimi İçin Tilki Kuyruğu Testere Ucu 225 mm,"200,00 TL","250,00 TL"
El Aletleri,BOSCH S 922 BF Metal Kesimi İçin Tilki Kuyruğu Testere Ucu 150 mm,"168,00 TL","210,00 TL"
El Aletleri,BOSCH S 1113 AWP Yalıtım Malzemeleri Kesimi İçin Tilki Kuyruğu Testere Ucu (1 Adet),"539,00 TL","674,00 TL"
El Aletleri,BOSCH S 2243 HM Ytong ve Tuğla Kesimi İçin Tilki Kuyruğu Testeresi 455 mm,"3.290,00 TL","4.110,00 TL"
El Aletleri,BOSCH S 1243 HM Ytong ve Tuğla Kesimi İçin Tilki Kuyruğu Testere Ucu 300 mm,"2.435,00 TL","3.040,00 TL"
El Aletleri,BOSCH S 2041 HM Ytong ve Tuğla Kesimi İçin Tilki Kuyruğu Testere Ucu 400 mm (1 Adet),"1.545,00 TL","1.930,00 TL"
El Aletleri,BOSCH M 1122 EF Metal Kesimi İçin Tilki Kuyruğu Testere Ucu (PFZ 500 E İçin),"174,91 TL","174,91 TL"
El Aletleri,BOSCH S 922 HF Metal-Ahşap Kesimi İçin Tilki Kuyruğu Testere Ucu 150 mm,"200,00 TL","235,00 TL"
El Aletleri,BOSCH S 2345 X Ahşap İçin Progressor Tilki Kuyruğu Testere Ucu (1 Adet),"208,00 TL","260,00 TL"
El Aletleri,BOSCH S 1531 L Ahşap Kesimi İçin Tilki Kuyruğu Testere Ucu (1 Adet),"230,00 TL","290,00 TL"
El Aletleri,BOSCH S 644 D Ahşap Kesmi İçin Tilki Kuyruğu Testere Ucu (1 Adet),"187,00 TL","220,00 TL"
El Aletleri,BOSCH S 1122 HF Metal-Ahşap İçin Esnek Tilki Kuyruğu Testere Ucu (1 Adet),"178,00 TL","222,00 TL"
El Aletleri,FE POWERTOOLS TCT Elmas Uçlu Manyetik Matkap Ucu Uzun 50 mm Delme Kapasiteli (Delme Çapı Seçiniz),"2.600,00 TL","3.465,00 TL"
El Aletleri,BDS TCT Elmas Uçlu Manyetik Matkap Ucu Uzun 55 mm Delme Kapasiteli (Delme Çapı Seçiniz),"2.500,00 TL","3.000,00 TL"
El Aletleri,RIKOTY HSS Manyetik Matkap Uçları İçin Merkezleme Ucu 75 mm (Kısa Tip),"258,00 TL","344,00 TL"
El Aletleri,KARNASCH 37 x 55 mm Hss Manyetik Matkap Ucu,"2.074,00 TL","4.152,00 TL"
El Aletleri,KARNASCH 28 x 55 mm TCT Elmas Uçlu Manyetik Matkap Ucu,"2.077,00 TL","4.158,00 TL"
El Aletleri,KARNASCH 28 x 35 mm TCT Elmas Uçlu Manyetik Matkap Ucu,"1.920,00 TL","3.845,00 TL"
El Aletleri,KARNASCH 75 x 55 mm TCT Elmas Uçlu Manyetik Matkap Ucu,"7.935,00 TL","15.880,00 TL"
El Aletleri,KARNASCH 15 x 55 mm TCT Elmas Uçlu Manyetik Matkap Ucu,"1.605,00 TL","3.213,00 TL"
El Aletleri,NEXON HSS Manyetik Matkap Uçları İçin Merkezleme Ucu 75 mm (Kısa Tip),"216,00 TL","270,00 TL"
El Aletleri,NEXON HSS Manyetik Matkap Uçları İçin Merkezleme Ucu 103 mm (Uzun Tip),"226,00 TL","283,00 TL"
El Aletleri,BDS KBL Uzun Manyetik Matkap Ucu (Ölçü Seçiniz),"1.150,00 TL","1.765,00 TL"
El Aletleri,ROX WOOD Masa - Tezgah Tipi Matkap Bağlama Aparatı (153ROX0262),"460,00 TL","770,00 TL"
El Aletleri,ROX Matkap İçin Metal Plaka ve Sac Kesme Aparatı (153ROX0185),"526,00 TL","835,00 TL"
El Aletleri,İZELTAŞ Yağ Filtre Sökeceği 75-100 mm (6370 26 0100),"530,00 TL","840,00 TL"
