id,sku,name,brand,category,sub_category,family,regular_price,shown_price,discount_rate,unit,status,image_url,product_url,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
SM-A176BZABTUR,SM-A176BZABTUR,Galaxy A17 5G,Samsung,Smartphones,Galaxy A,Galaxy A17 5G,15999.0,15999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/sm-a176bzabtur/gallery/tr-galaxy-a17-5g-sm-a176-sm-a176bzabtur-thumb-548646493,https://www.samsung.com/tr/smartphones/galaxy-a/galaxy-a17-5g-gray-128gb-sm-a176bzabtur/,08,0.0,0.0,,
SM-A176BZBBTUR,SM-A176BZBBTUR,Galaxy A17 5G,Samsung,Smartphones,Galaxy A,Galaxy A17 5G,15999.0,15999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/sm-a176bzbbtur/gallery/tr-galaxy-a17-5g-sm-a176-sm-a176bzbbtur-thumb-548646531,https://www.samsung.com/tr/smartphones/galaxy-a/galaxy-a17-5g-blue-128gb-sm-a176bzbbtur/,08,0.0,0.0,,
SM-A176BZBDTUR,SM-A176BZBDTUR,Galaxy A17 5G,Samsung,Smartphones,Galaxy A,Galaxy A17 5G,17999.0,17999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/sm-a176bzbdtur/gallery/tr-galaxy-a17-5g-sm-a176-sm-a176bzbdtur-thumb-548646568,https://www.samsung.com/tr/smartphones/galaxy-a/galaxy-a17-5g-blue-256gb-sm-a176bzbdtur/,08,0.0,0.0,,
SM-A176BZKBTUR,SM-A176BZKBTUR,Galaxy A17 5G,Samsung,Smartphones,Galaxy A,Galaxy A17 5G,15999.0,15999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/sm-a176bzkbtur/gallery/tr-galaxy-a17-5g-sm-a176-sm-a176bzkbtur-thumb-548646589,https://www.samsung.com/tr/smartphones/galaxy-a/galaxy-a17-5g-black-128gb-sm-a176bzkbtur/,08,0.0,0.0,,
SM-A176BZKDTUR,SM-A176BZKDTUR,Galaxy A17 5G,Samsung,Smartphones,Galaxy A,Galaxy A17 5G,17999.0,17999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/sm-a176bzkdtur/gallery/tr-galaxy-a17-5g-sm-a176-sm-a176bzkdtur-thumb-548646608,https://www.samsung.com/tr/smartphones/galaxy-a/galaxy-a17-5g-black-256gb-sm-a176bzkdtur/,08,0.0,0.0,,
SM-A176BZADTUR,SM-A176BZADTUR,Galaxy A17 5G,Samsung,Smartphones,Galaxy A,Galaxy A17 5G,17999.0,17999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/sm-a176bzadtur/gallery/tr-galaxy-a17-5g-sm-a176-sm-a176bzadtur-thumb-548646512,https://www.samsung.com/tr/smartphones/galaxy-a/galaxy-a17-5g-gray-256gb-sm-a176bzadtur/,08,0.0,0.0,,
SM-F966BDBCTUR,SM-F966BDBCTUR,Galaxy Z Fold7,Samsung,Smartphones,Galaxy Z,Galaxy Z Fold7,131999.0,131999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/f2507/gallery/tr-galaxy-z-fold7-f966-sm-f966bdbctur-thumb-547551991,https://www.samsung.com/tr/smartphones/galaxy-z-fold7/,08,0.0,0.0,,
SM-F966BZKBTUR,SM-F966BZKBTUR,Galaxy Z Fold7,Samsung,Smartphones,Galaxy Z,Galaxy Z Fold7,119999.0,119999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/f2507/gallery/tr-galaxy-z-fold7-f966-sm-f966bzkbtur-thumb-547552149,https://www.samsung.com/tr/smartphones/galaxy-z-fold7/,08,,,,
SM-F966BZKCTUR,SM-F966BZKCTUR,Galaxy Z Fold7,Samsung,Smartphones,Galaxy Z,Galaxy Z Fold7,131999.0,131999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/f2507/gallery/tr-galaxy-z-fold7-f966-sm-f966bzkctur-thumb-547552228,https://www.samsung.com/tr/smartphones/galaxy-z-fold7/,08,0.0,0.0,,
SM-F966BZSBTUR,SM-F966BZSBTUR,Galaxy Z Fold7,Samsung,Smartphones,Galaxy Z,Galaxy Z Fold7,119999.0,119999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/f2507/gallery/tr-galaxy-z-fold7-f966-sm-f966bzsbtur-thumb-547552353,https://www.samsung.com/tr/smartphones/galaxy-z-fold7/,08,0.0,0.0,,
SM-F966BZSCTUR,SM-F966BZSCTUR,Galaxy Z Fold7,Samsung,Smartphones,Galaxy Z,Galaxy Z Fold7,131999.0,131999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/f2507/gallery/tr-galaxy-z-fold7-f966-sm-f966bzsctur-thumb-547552397,https://www.samsung.com/tr/smartphones/galaxy-z-fold7/,08,0.0,0.0,,
SM-F766BLGHTUR,SM-F766BLGHTUR,Galaxy Z Flip7 (Samsung.com’a özel),Samsung,Smartphones,Galaxy Z,Galaxy Z Flip7 (Samsung.com’a özel),94499.0,94499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/f2507/gallery/tr-galaxy-zflip7-f766-sm-f766blghtur-thumb-547557745,https://www.samsung.com/tr/smartphones/galaxy-z-flip7/,08,0.0,0.0,,
SM-F766BDBHTUR,SM-F766BDBHTUR,Galaxy Z Flip7,Samsung,Smartphones,Galaxy Z,Galaxy Z Flip7,94499.0,94499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/f2507/gallery/tr-galaxy-zflip7-f766-554713-sm-f766bdbhtur-thumb-547582782,https://www.samsung.com/tr/smartphones/galaxy-z-flip7/,08,0.0,0.0,,
SM-F766BZKGTUR,SM-F766BZKGTUR,Galaxy Z Flip7,Samsung,Smartphones,Galaxy Z,Galaxy Z Flip7,82499.0,82499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/f2507/gallery/tr-galaxy-zflip7-f766-554713-sm-f766bzkgtur-thumb-547582806,https://www.samsung.com/tr/smartphones/galaxy-z-flip7/,08,0.0,0.0,,
SM-F766BZKHTUR,SM-F766BZKHTUR,Galaxy Z Flip7,Samsung,Smartphones,Galaxy Z,Galaxy Z Flip7,94499.0,94499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/f2507/gallery/tr-galaxy-zflip7-f766-554713-sm-f766bzkhtur-thumb-547582830,https://www.samsung.com/tr/smartphones/galaxy-z-flip7/,08,0.0,0.0,,
SM-F766BZRHTUR,SM-F766BZRHTUR,Galaxy Z Flip7,Samsung,Smartphones,Galaxy Z,Galaxy Z Flip7,94499.0,94499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/f2507/gallery/tr-galaxy-zflip7-f766-554713-sm-f766bzrhtur-thumb-547582880,https://www.samsung.com/tr/smartphones/galaxy-z-flip7/,08,0.0,0.0,,
SM-A266BZKBTUR,SM-A266BZKBTUR,Galaxy A26 5G,Samsung,Smartphones,Galaxy A,Galaxy A26 5G,18499.0,18499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/sm-a266bzkbtur/gallery/tr-galaxy-a26-5g-sm-a266-sm-a266bzkbtur-thumb-545434729,https://www.samsung.com/tr/smartphones/galaxy-a/galaxy-a26-5g-black-128gb-sm-a266bzkbtur/,08,0.0,0.0,,
SM-A266BZKCTUR,SM-A266BZKCTUR,Galaxy A26 5G,Samsung,Smartphones,Galaxy A,Galaxy A26 5G,20499.0,20499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/sm-a266bzkctur/gallery/tr-galaxy-a26-5g-sm-a266-sm-a266bzkctur-thumb-545434748,https://www.samsung.com/tr/smartphones/galaxy-a/galaxy-a26-5g-black-256gb-sm-a266bzkctur/,08,0.0,0.0,,
SM-A266BZWBTUR,SM-A266BZWBTUR,Galaxy A26 5G,Samsung,Smartphones,Galaxy A,Galaxy A26 5G,18499.0,18499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/sm-a266bzwbtur/gallery/tr-galaxy-a26-5g-sm-a266-sm-a266bzwbtur-thumb-545434768,https://www.samsung.com/tr/smartphones/galaxy-a/galaxy-a26-5g-white-128gb-sm-a266bzwbtur/,08,0.0,0.0,,
SM-A266BZWCTUR,SM-A266BZWCTUR,Galaxy A26 5G,Samsung,Smartphones,Galaxy A,Galaxy A26 5G,20499.0,20499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/sm-a266bzwctur/gallery/tr-galaxy-a26-5g-sm-a266-sm-a266bzwctur-thumb-545434788,https://www.samsung.com/tr/smartphones/galaxy-a/galaxy-a26-5g-white-256gb-sm-a266bzwctur/,08,0.0,0.0,,
SM-S931BDBGTUR,SM-S931BDBGTUR,Galaxy S25,Samsung,Smartphones,Galaxy S,Galaxy S25,65499.0,65499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/2501/gallery/tr-galaxy-s25-s931-sm-s931bdbgtur-thumb-544667767,https://www.samsung.com/tr/smartphones/galaxy-s25/,08,0.0,0.0,,
SM-S931BZSGTUR,SM-S931BZSGTUR,Galaxy S25,Samsung,Smartphones,Galaxy S,Galaxy S25,65499.0,65499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/2501/gallery/tr-galaxy-s25-s931-sm-s931bzsgtur-thumb-544667881,https://www.samsung.com/tr/smartphones/galaxy-s25/,08,0.0,0.0,,
SM-S931BLBGTUR,SM-S931BLBGTUR,Galaxy S25,Samsung,Smartphones,Galaxy S,Galaxy S25,65499.0,65499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/2501/gallery/tr-galaxy-s25-s931-sm-s931blbgtur-thumb-544667805,https://www.samsung.com/tr/smartphones/galaxy-s25/,08,0.0,0.0,,
SM-S931BLGGTUR,SM-S931BLGGTUR,Galaxy S25,Samsung,Smartphones,Galaxy S,Galaxy S25,65499.0,65499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/2501/gallery/tr-galaxy-s25-s931-sm-s931blggtur-thumb-544667843,https://www.samsung.com/tr/smartphones/galaxy-s25/,08,0.0,0.0,,
SM-S938BZBHTUR,SM-S938BZBHTUR,Galaxy S25 Ultra,Samsung,Smartphones,Galaxy S,Galaxy S25 Ultra,111499.0,111499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/2501/gallery/tr-galaxy-s25-s938-sm-s938bzbhtur-thumb-544710642,https://www.samsung.com/tr/smartphones/galaxy-s25-ultra/,08,0.0,,,
SM-S938BZKGTUR,SM-S938BZKGTUR,Galaxy S25 Ultra,Samsung,Smartphones,Galaxy S,Galaxy S25 Ultra,101499.0,101499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/2501/gallery/tr-galaxy-s25-s938-sm-s938bzkgtur-thumb-544710716,https://www.samsung.com/tr/smartphones/galaxy-s25-ultra/,08,0.0,0.0,,
SM-S938BZKHTUR,SM-S938BZKHTUR,Galaxy S25 Ultra,Samsung,Smartphones,Galaxy S,Galaxy S25 Ultra,111499.0,111499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/2501/gallery/tr-galaxy-s25-s938-sm-s938bzkhtur-thumb-544710753,https://www.samsung.com/tr/smartphones/galaxy-s25-ultra/,08,0.0,0.0,,
SM-S938BZBDTUR,SM-S938BZBDTUR,Galaxy S25 Ultra,Samsung,Smartphones,Galaxy S,Galaxy S25 Ultra,93499.0,93499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/2501/gallery/tr-galaxy-s25-s938-sm-s938bzbdtur-thumb-544710568,https://www.samsung.com/tr/smartphones/galaxy-s25-ultra/,08,0.0,0.0,,
SM-S938BZTDTUR,SM-S938BZTDTUR,Galaxy S25 Ultra,Samsung,Smartphones,Galaxy S,Galaxy S25 Ultra,93499.0,93499.0,0,PIECE,OUT_OF_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/2501/gallery/tr-galaxy-s25-s938-sm-s938bztdtur-thumb-544710901,https://www.samsung.com/tr/smartphones/galaxy-s25-ultra/,08,0.0,0.0,,
SM-S938BZTHTUR,SM-S938BZTHTUR,Galaxy S25 Ultra,Samsung,Smartphones,Galaxy S,Galaxy S25 Ultra,111499.0,111499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/2501/gallery/tr-galaxy-s25-s938-sm-s938bzthtur-thumb-544710975,https://www.samsung.com/tr/smartphones/galaxy-s25-ultra/,08,0.0,0.0,,
SM-S938BZSDTUR,SM-S938BZSDTUR,Galaxy S25 Ultra,Samsung,Smartphones,Galaxy S,Galaxy S25 Ultra,93499.0,93499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/2501/gallery/tr-galaxy-s25-s938-sm-s938bzsdtur-thumb-544710790,https://www.samsung.com/tr/smartphones/galaxy-s25-ultra/,08,0.0,0.0,,
SM-S938BZSHTUR,SM-S938BZSHTUR,Galaxy S25 Ultra,Samsung,Smartphones,Galaxy S,Galaxy S25 Ultra,111499.0,111499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/2501/gallery/tr-galaxy-s25-s938-sm-s938bzshtur-thumb-544710864,https://www.samsung.com/tr/smartphones/galaxy-s25-ultra/,08,0.0,0.0,,
EI-T5600BBEGTR,EI-T5600BBEGTR,Galaxy SmartTag2,Samsung,Mobile Accessories,S Pens,Galaxy SmartTag2,1399.0,1399.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ei-t5600bbegtr/gallery/tr-galaxy-smarttag2-ei-t5600-483349-ei-t5600bbegtr-thumb-538782925,https://www.samsung.com/tr/mobile-accessories/galaxy-smarttag2-black-ei-t5600bbegtr/,08,0.0,0.0,,
EI-T5600BWEGTR,EI-T5600BWEGTR,Galaxy SmartTag2,Samsung,Mobile Accessories,S Pens,Galaxy SmartTag2,1399.0,1399.0,0,PIECE,OUT_OF_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ei-t5600bwegtr/gallery/tr-galaxy-smarttag2-ei-t5600-483349-ei-t5600bwegtr-thumb-538885533,https://www.samsung.com/tr/mobile-accessories/galaxy-smarttag2-white-ei-t5600bwegtr/,08,0.0,,,
EP-T2510XWEGWW,EP-T2510XWEGWW,EP-T2510X TypeC Hızlı Şarj Aleti (25W) - Beyaz,Samsung,Mobile Accessories,Adaptör ve Kablolar,25W Power Adapter,1599.0,1599.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ep-t2510xwegww/gallery/tr-25w-power-adapter-ep-t2510-479912-ep-t2510xwegww-thumb-546064481,https://www.samsung.com/tr/mobile-accessories/25w-power-adapter-white-ep-t2510xwegww/,08,0.0,0.0,,
EP-T2510XBEGWW,EP-T2510XBEGWW,EP-T2510X TypeC Hızlı Şarj Aleti (25W) - Siyah,Samsung,Mobile Accessories,Adaptör ve Kablolar,25W Power Adapter,1599.0,1599.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ep-t2510xbegww/gallery/tr-25w-power-adapter-ep-t2510-479912-ep-t2510xbegww-thumb-546064523,https://www.samsung.com/tr/mobile-accessories/25w-power-adapter-black-ep-t2510xbegww/,08,0.0,,,
EP-P5400TBEGWW,EP-P5400TBEGWW,İkili Süper Hızlı Kablosuz Şarj Cihazı,Samsung,Mobile Accessories,Kablosuz Şarj Cihazları,Super Fast Wireless Charger Duo GWW,2999.0,2999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ep-p5400tbegww/gallery/tr-ep-p5400-455165-ep-p5400tbegww-thumb-535923346,https://www.samsung.com/tr/mobile-accessories/super-fast-wireless-charger-duo-dark-gray-ep-p5400tbegww/,08,0.0,0.0,,
EP-P5400TWEGWW,EP-P5400TWEGWW,İkili Süper Hızlı Kablosuz Şarj Cihazı,Samsung,Mobile Accessories,Kablosuz Şarj Cihazları,Super Fast Wireless Charger Duo GWW,2999.0,2999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ep-p5400twegww/gallery/tr-ep-p5400-455165-ep-p5400twegww-thumb-535923361,https://www.samsung.com/tr/mobile-accessories/super-fast-wireless-charger-duo-white-ep-p5400twegww/,08,0.0,0.0,,
EF-PA576CJEGWW,EF-PA576CJEGWW,Galaxy A57 5G Silikon Kılıf,Samsung,Mobile Accessories,Kılıflar,Galaxy A57 5G Silicone Case,1299.0,1299.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ef-pa576cjegww/gallery/tr-galaxy-a57-5g-silicone-case-ef-pa576-ef-pa576cjegww-thumb-551922647,https://www.samsung.com/tr/mobile-accessories/galaxy-a57-5g-silicone-case-gray-ef-pa576cjegww/,08,0.0,0.0,,
EF-PA576CNEGWW,EF-PA576CNEGWW,Galaxy A57 5G Silikon Kılıf,Samsung,Mobile Accessories,Kılıflar,Galaxy A57 5G Silicone Case,1299.0,1299.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ef-pa576cnegww/gallery/tr-galaxy-a57-5g-silicone-case-ef-pa576-ef-pa576cnegww-thumb-551922677,https://www.samsung.com/tr/mobile-accessories/galaxy-a57-5g-silicone-case-dark-blue-ef-pa576cnegww/,08,0.0,0.0,,
EF-PA576CVEGWW,EF-PA576CVEGWW,Galaxy A57 5G Silikon Kılıf,Samsung,Mobile Accessories,Kılıflar,Galaxy A57 5G Silicone Case,1299.0,1299.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ef-pa576cvegww/gallery/tr-galaxy-a57-5g-silicone-case-ef-pa576-ef-pa576cvegww-thumb-551922692,https://www.samsung.com/tr/mobile-accessories/galaxy-a57-5g-silicone-case-violet-ef-pa576cvegww/,08,0.0,0.0,,
EF-PA576CLEGWW,EF-PA576CLEGWW,Galaxy A57 5G Silikon Kılıf,Samsung,Mobile Accessories,Kılıflar,Galaxy A57 5G Silicone Case,1299.0,1299.0,0,PIECE,OUT_OF_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ef-pa576clegww/gallery/tr-galaxy-a57-5g-silicone-case-ef-pa576-ef-pa576clegww-thumb-551922662,https://www.samsung.com/tr/mobile-accessories/galaxy-a57-5g-silicone-case-light-blue-ef-pa576clegww/,08,0.0,0.0,,
EF-OA576TBEGWW,EF-OA576TBEGWW,Galaxy A57 5G Kart Bölmeli Kılıf,Samsung,Mobile Accessories,Kılıflar,Galaxy A57 5G Card Slot Case,1299.0,1299.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ef-oa576tbegww/gallery/tr-galaxy-a57-5g-card-slot-case-ef-oa576-ef-oa576tbegww-thumb-551922712,https://www.samsung.com/tr/mobile-accessories/galaxy-a57-5g-card-slot-case-black-ef-oa576tbegww/,08,0.0,0.0,,
EF-OA576TJEGWW,EF-OA576TJEGWW,Galaxy A57 5G Kart Bölmeli Kılıf,Samsung,Mobile Accessories,Kılıflar,Galaxy A57 5G Card Slot Case,1299.0,1299.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ef-oa576tjegww/gallery/tr-galaxy-a57-5g-card-slot-case-ef-oa576-ef-oa576tjegww-thumb-551922728,https://www.samsung.com/tr/mobile-accessories/galaxy-a57-5g-card-slot-case-light-gray-ef-oa576tjegww/,08,0.0,0.0,,
EF-QA376CTEGWW,EF-QA376CTEGWW,Galaxy A37 5G Şeffaf Kılıf,Samsung,Mobile Accessories,Kılıflar,Galaxy A37 5G Şeffaf Kılıf,799.0,799.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ef-qa376ctegww/gallery/tr-galaxy-a37-5g-clear-case-ef-qa376-ef-qa376ctegww-thumb-551922605,https://www.samsung.com/tr/mobile-accessories/galaxy-a37-5g-clear-case-transparent-ef-qa376ctegww/,08,0.0,0.0,,
EF-OA376TBEGWW,EF-OA376TBEGWW,Galaxy A37 5G Kart Bölmeli Kılıf,Samsung,Mobile Accessories,Kılıflar,Galaxy A37 5G Kart Yuvalı Kılıf,1299.0,1299.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ef-oa376tbegww/gallery/tr-galaxy-a37-5g-card-slot-case-ef-oa376-ef-oa376tbegww-thumb-551922569,https://www.samsung.com/tr/mobile-accessories/galaxy-a37-5g-card-slot-case-black-ef-oa376tbegww/,08,0.0,0.0,,
EF-OA376TJEGWW,EF-OA376TJEGWW,Galaxy A37 5G Kart Bölmeli Kılıf,Samsung,Mobile Accessories,Kılıflar,Galaxy A37 5G Kart Yuvalı Kılıf,1299.0,1299.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ef-oa376tjegww/gallery/tr-galaxy-a37-5g-card-slot-case-ef-oa376-ef-oa376tjegww-thumb-551922584,https://www.samsung.com/tr/mobile-accessories/galaxy-a37-5g-card-slot-case-light-gray-ef-oa376tjegww/,08,0.0,0.0,,
EF-PA376CBEGWW,EF-PA376CBEGWW,Galaxy A37 5G Silikon Kılıf,Samsung,Mobile Accessories,Kılıflar,Galaxy A37 5G Silikon Kılıf,1299.0,1299.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ef-pa376cbegww/gallery/tr-galaxy-a37-5g-silicone-case-ef-pa376-ef-pa376cbegww-thumb-551920996,https://www.samsung.com/tr/mobile-accessories/galaxy-a37-5g-silicone-case-black-ef-pa376cbegww/,08,0.0,0.0,,
EF-PA376CKEGWW,EF-PA376CKEGWW,Galaxy A37 5G Silikon Kılıf,Samsung,Mobile Accessories,Kılıflar,Galaxy A37 5G Silikon Kılıf,1299.0,1299.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ef-pa376ckegww/gallery/tr-galaxy-a37-5g-silicone-case-ef-pa376-ef-pa376ckegww-thumb-551921026,https://www.samsung.com/tr/mobile-accessories/galaxy-a37-5g-silicone-case-dark-green-ef-pa376ckegww/,08,0.0,0.0,,
EF-PA376CVEGWW,EF-PA376CVEGWW,Galaxy A37 5G Silikon Kılıf,Samsung,Mobile Accessories,Kılıflar,Galaxy A37 5G Silikon Kılıf,1299.0,1299.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ef-pa376cvegww/gallery/tr-galaxy-a37-5g-silicone-case-ef-pa376-ef-pa376cvegww-thumb-551921043,https://www.samsung.com/tr/mobile-accessories/galaxy-a37-5g-silicone-case-light-violet-ef-pa376cvegww/,08,0.0,0.0,,
EF-PA376CJEGWW,EF-PA376CJEGWW,Galaxy A37 5G Silikon Kılıf,Samsung,Mobile Accessories,Kılıflar,Galaxy A37 5G Silikon Kılıf,1299.0,1299.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ef-pa376cjegww/gallery/tr-galaxy-a37-5g-silicone-case-ef-pa376-ef-pa376cjegww-thumb-551921011,https://www.samsung.com/tr/mobile-accessories/galaxy-a37-5g-silicone-case-light-gray-ef-pa376cjegww/,08,0.0,0.0,,
EF-RA576CBEGWW,EF-RA576CBEGWW,Galaxy A57 5G Rugged Kılıf,Samsung,Mobile Accessories,Kılıflar,Galaxy A57 5G Rugged Case,1299.0,1299.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ef-ra576cbegww/gallery/tr-galaxy-a57-5g-rugged-case-ef-ra576-ef-ra576cbegww-thumb-551922761,https://www.samsung.com/tr/mobile-accessories/galaxy-a57-5g-rugged-case-black-ef-ra576cbegww/,08,0.0,0.0,,
EF-QA576CTEGWW,EF-QA576CTEGWW,Galaxy A57 5G Şeffaf Kılıf,Samsung,Mobile Accessories,Kılıflar,Galaxy A57 5G Clear Case,799.0,799.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ef-qa576ctegww/gallery/tr-galaxy-a57-5g-clear-case-ef-qa576-ef-qa576ctegww-thumb-551922744,https://www.samsung.com/tr/mobile-accessories/galaxy-a57-5g-clear-case-transparent-ef-qa576ctegww/,08,0.0,0.0,,
EF-RA376CBEGWW,EF-RA376CBEGWW,Galaxy A37 5G Rugged Kılıf,Samsung,Mobile Accessories,Kılıflar,Galaxy A37 5G Rugged Kılıf,1299.0,1299.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ef-ra376cbegww/gallery/tr-galaxy-a37-5g-rugged-case-ef-ra376-ef-ra376cbegww-thumb-551922622,https://www.samsung.com/tr/mobile-accessories/galaxy-a37-5g-rugged-case-black-ef-ra376cbegww/,08,0.0,0.0,,
EF-DX935BJEGTR,EF-DX935BJEGTR,Galaxy Tab S11 Ultra Pro Klavye,Samsung,Mobile Accessories,Kılıflar,Galaxy Tab S11 Ultra Pro Keyboard,17999.0,17999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ef-dx935bjegtr/gallery/tr-galaxy-tab-s11-ultra-pro-keyboard-ef-dx935-ef-dx935bjegtr-thumb-551629811,https://www.samsung.com/tr/mobile-accessories/galaxy-tab-s11-ultra-pro-keyboard-gray-ef-dx935bjegtr/,08,0.0,0.0,,
EF-DX935BSEGTR,EF-DX935BSEGTR,Galaxy Tab S11 Ultra Pro Klavye,Samsung,Mobile Accessories,Kılıflar,Galaxy Tab S11 Ultra Pro Keyboard,17999.0,17999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ef-dx935bsegtr/gallery/tr-galaxy-tab-s11-ultra-pro-keyboard-ef-dx935-ef-dx935bsegtr-thumb-551629832,https://www.samsung.com/tr/mobile-accessories/galaxy-tab-s11-ultra-pro-keyboard-silver-ef-dx935bsegtr/,08,0.0,0.0,,
EP-T6010NBEGWW,EP-T6010NBEGWW,60W Adaptör - Type C,Samsung,Mobile Accessories,Adaptör ve Kablolar,60W Power Adapter (Black),2499.0,2499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ep-t6010nbegww/gallery/tr-60w-power-adapter-ep-t6010-black-ep-t6010nbegww-thumb-551629030,https://www.samsung.com/tr/mobile-accessories/60w-power-adapter-black-ep-t6010nbegww/,08,0.0,,,
GP-FPR640HICJW,GP-FPR640HICJW,Galaxy Buds4 | Buds4 Pro Magnet Standlı Kılıf,Samsung,Mobile Accessories,Buds Aksesuarları,Galaxy Buds4 | Buds4 Pro Magnet Standlı Kılıf,1199.0,1199.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/s2602/gallery/tr-galaxy-buds4-pro-magnet-stand-gp-fpr640hicjw-thumb-550665668,https://www.samsung.com/tr/mobile-accessories/galaxy-buds4-buds4-pro-magnet-stand-case-gray-gp-fpr640hicjw/,08,0.0,0.0,,
