Product Name,Product Cost,id,sku,brand,category,regular_price,discount_rate,unit,status
Seramik Gaz Dağıtıcı Standart Binzel,24.15,binzel,binzel,Diğer,Kaynak Makinaları ve Aksesuarları,24.15,0.0,PIECE,IN_SALE
Weltig WE78987 Otomatik Kararan Kaynak Başlığı,2194.5,basligi,basligi,Diğer,Kaynak Makinaları ve Aksesuarları,2194.5,0.0,PIECE,IN_SALE
Hypertherm 220037 Genuine Consumables 5’li,738.15,li,li,HYPERTHERM,Kaynak Makinaları ve Aksesuarları,738.15,0.0,PIECE,IN_SALE
Yıldız 3616 Kaynak Kolu No:6,891.45,6,6,Yıldız,Kaynak Makinaları ve Aksesuarları,891.45,0.0,PIECE,IN_SALE
Winkel Gaz Altı Kaynak Sprey 400 ml,150.15,4260439820518,4260439820518,WINKEL,Kaynak Makinaları ve Aksesuarları,150.15,0.0,PIECE,IN_SALE
"CATPOWER 630 FOSEPTİK KIRICILI DALGIÇ POMPA 1,5 HP",12390.0,16101,16101,Catpower,Su Dalgıç & Su Motorları,12390.0,0.0,PIECE,IN_SALE
"CATPOWER 660 TEMİZ SU DALGIÇ POMPA 7,5 TON 400W",5040.0,15935,15935,Catpower,Su Dalgıç & Su Motorları,5040.0,0.0,PIECE,IN_SALE
Rainpump QB80-1 hp Santrifuj Pompa,4987.5,13846,13846,Rainpump,Su Dalgıç & Su Motorları,4987.5,0.0,PIECE,IN_SALE
RAINPUMP WVSD-V550-F ATIKSU POMPASI,7738.5,12482,12482,Rainpump,Su Dalgıç & Su Motorları,7738.5,0.0,PIECE,IN_SALE
Rainpump WVSD-V1100-F  Atıksu Pompası,8766.45,5545,5545,Rainpump,Su Dalgıç & Su Motorları,8766.45,0.0,PIECE,IN_SALE
Catpower 677 Dalgıç Pompa Temiz Su 800 w,7045.5,5108,5108,Catpower,Su Dalgıç & Su Motorları,7045.5,0.0,PIECE,IN_SALE
Kama Kgl30p Benzinli Motopomp 3'' 7Hp,8703.45,5109,5109,Kama,Su Dalgıç & Su Motorları,8703.45,0.0,PIECE,IN_SALE
KALE 222 ELEKTRİKLİ KAPI KARŞLIĞI,1050.0,14313,14313,KALE,Hırdavat,1050.0,0.0,PIECE,IN_SALE
Kare Çekmece Kilidi,36.75,12129,12129,Diğer,Hırdavat,36.75,0.0,PIECE,IN_SALE
KALE ASMA KİLİT SARI 32 MM,183.75,14516,14516,KALE,Hırdavat,183.75,0.0,PIECE,IN_SALE
Kale Asma Kilit Gri Döküm 60 mm,231.0,14309,14309,KALE,Hırdavat,231.0,0.0,PIECE,IN_SALE
Baytec MK2339 Asma Kilit Sarı Uzun 50mm,127.05,13303,13303,BAY-TEC,Hırdavat,127.05,0.0,PIECE,IN_SALE
Baytec MK2340 Asma Kilit Sarı Uzun 63mm,127.05,13302,13302,BAY-TEC,Hırdavat,127.05,0.0,PIECE,IN_SALE
KALE ASMA KİLİT SARI 40 MM,241.5,5203,5203,KALE,Hırdavat,241.5,0.0,PIECE,IN_SALE
Kale Asma Kilit Sarı 63 mm,630.0,3547,3547,KALE,Hırdavat,630.0,0.0,PIECE,IN_SALE
KALE ASMA KİLİT SARI 50 MM,404.25,3533,3533,KALE,Hırdavat,404.25,0.0,PIECE,IN_SALE
KALE ASMA KİLİT GRİ DÖKÜM 50 LİK,231.0,3515,3515,KALE,Hırdavat,231.0,0.0,PIECE,IN_SALE
ÇELİK DOLAP KİLİDİ ASMA HAMİLLİ KELEBEK,173.25,14908,14908,Diğer,Hırdavat,173.25,0.0,PIECE,IN_SALE
Panik Bar Kilidi,1890.0,12192,12192,Diğer,Hırdavat,1890.0,0.0,PIECE,IN_SALE
KALE 155U MAKARALI 25MM,719.25,11736,11736,KALE,Hırdavat,719.25,0.0,PIECE,IN_SALE
KALE 155 SİLİNDİRLİ DAR KİLİT MAK. NİK. BARELSİZ,329.7,15366,15366,KALE,Hırdavat,329.7,0.0,PIECE,IN_SALE
KALE 221 SESSİZ İÇ KAPI GÖMME KİLİT 50 MM OVAL,300.3,15062,15062,KALE,Hırdavat,300.3,0.0,PIECE,IN_SALE
Kale 151 R İç Kapı Gömme Kilidi 40 mm,325.5,12256,12256,KALE,Hırdavat,325.5,0.0,PIECE,IN_SALE
KALE 201 F SÜRME KAPI KİLİDİ FİAM 20 MM NİKEL,535.5,3538,3538,KALE,Hırdavat,535.5,0.0,PIECE,IN_SALE
Kale 151 R İç Kapı Gömme Kilit Saten 35 mm,325.5,3523,3523,KALE,Hırdavat,325.5,0.0,PIECE,IN_SALE
Kale 269 P PVC Banyo ve Wc Kilidi Nikel 35 mm,273.0,3501,3501,KALE,Kilitler,273.0,0.0,PIECE,IN_SALE
KALE 153 U 20  SİLİNDİRLİ DAR KİLİT 20 MM NİKEL,840.0,3546,3546,KALE,Kilitler,840.0,0.0,PIECE,IN_SALE
KALE 155U 20MM SİLİNDİRLİ MAKARALI GÖMME KİLİT,719.25,3542,3542,KALE,Kilitler,719.25,0.0,PIECE,IN_SALE
KALE 152R 35 SİLİNDİRLİ KİLİT 35 MM  NİKEL,892.5,3540,3540,KALE,Kilitler,892.5,0.0,PIECE,IN_SALE
Kale 152R 45 Silindirli Gömme Kilit 2000 Nikel 45 mm,1260.0,3529,3529,KALE,Kilitler,1260.0,0.0,PIECE,IN_SALE
Kale 152R 40 Silindirli Gömme Kilit Nikel 40mm,924.0,3524,3524,KALE,Kilitler,924.0,0.0,PIECE,IN_SALE
KALE 153 U 25 SİLİNDİRLİ GÖMME DİLLİ 25 MM NİKEL,719.25,3517,3517,KALE,Kilitler,719.25,0.0,PIECE,IN_SALE
Kale 153 P Krom PVC Kapı Kilidi Yale 35 mm,273.0,3509,3509,KALE,Kilitler,273.0,0.0,PIECE,IN_SALE
KALE 164 GNC CERMAN BAREL 90 MM NİKEL-SATEN,735.0,3525,3525,KALE,Kilitler,735.0,0.0,PIECE,IN_SALE
KALE 164 SNC BAREL BİLYALI 3 ANAH NİKEL 68 MM,556.5,3520,3520,KALE,Kilitler,556.5,0.0,PIECE,IN_SALE
Kale 164 GNC Barel Cerman Nikel 68 mm Silindir,483.0,3519,3519,KALE,Kilitler,483.0,0.0,PIECE,IN_SALE
Beşel Ba130 Emniyet Kelepçesi,300.3,12297,12297,Diğer,Kilitler,300.3,0.0,PIECE,IN_SALE
KALE KD002/50-550 KAPI HİDROLİĞİ 5 NUMARA,2100.0,15938,15938,KALE,Kapı Hidrolikleri,2100.0,0.0,PIECE,IN_SALE
Mepa SKM-80 Ayarlı Kapak Mekanizması 1 Takım,704.55,13182,13182,MEPA,Kapı Hidrolikleri,704.55,0.0,PIECE,IN_SALE
Mepa SKS 99 C Sürme Kapı Mekanizması K24 Tk.,892.5,12276,12276,MEPA,Kapı Hidrolikleri,892.5,0.0,PIECE,IN_SALE
Kale Kapı Hidroliği 50-440 No:4,1890.0,3539,3539,KALE,Kapı Hidrolikleri,1890.0,0.0,PIECE,IN_SALE
Kale Kapı Hidroliği 50-330 No:3,1680.0,3531,3531,KALE,Kapı Hidrolikleri,1680.0,0.0,PIECE,IN_SALE
Samet Teleskopik Ray 43x300 mm,178.5,14667,14667,Samet,Çekmece Rayları,178.5,0.0,PIECE,IN_SALE
Samet Çekmece Rayı 30 cm,84.0,3432,3432,Samet,Çekmece Rayları,84.0,0.0,PIECE,IN_SALE
Samet Çekmece Rayı 35 cm,89.25,3431,3431,Samet,Çekmece Rayları,89.25,0.0,PIECE,IN_SALE
Samet Çekmece Rayı 40 cm,105.0,3430,3430,Samet,Çekmece Rayları,105.0,0.0,PIECE,IN_SALE
SAMET ÇEKMECE RAYI 45 CM,105.0,3429,3429,Samet,Çekmece Rayları,105.0,0.0,PIECE,IN_SALE
Samet Çekmece Rayı 50 cm,120.75,3428,3428,Samet,Çekmece Rayları,120.75,0.0,PIECE,IN_SALE
Samet Çekmece Rayı 55 cm,136.5,3427,3427,Samet,Çekmece Rayları,136.5,0.0,PIECE,IN_SALE
Samet Smartslide Ray Kısmi Açılımlı 45 cm,470.4,3426,3426,Samet,Çekmece Rayları,470.4,0.0,PIECE,IN_SALE
Askı Elemanı Beyaz,10.5,15328,15328,Diğer,Flanşlar,10.5,0.0,PIECE,IN_SALE
ASKI FLANŞI  AÇIK YUVARLAK,29.4,4636,4636,Diğer,Flanşlar,29.4,0.0,PIECE,IN_SALE
Askı Borusu Flanşı Ayaklı Açık,29.4,3981,3981,Diğer,Flanşlar,29.4,0.0,PIECE,IN_SALE
Askı Elemanı Beyaz,9.45,3964,3964,Diğer,Flanşlar,9.45,0.0,PIECE,IN_SALE
Askı Flanşı Kapalı Yuvarlak,29.4,3958,3958,Diğer,Flanşlar,29.4,0.0,PIECE,IN_SALE
Askı Flanşı Metal (2 Delikli),4.2,3957,3957,Diğer,Flanşlar,4.2,0.0,PIECE,IN_SALE
Nobel Askı Borusu Flanşı Oval 33006,7.35,3953,3953,Diğer,Flanşlar,7.35,0.0,PIECE,IN_SALE
Askı Borusu Flanşı Ayaklı Kapalı,18.9,153008435,153008435,Diğer,Flanşlar,18.9,0.0,PIECE,IN_SALE
MERCURE KOLI KALEMI LACIVERT,42.0,16165,16165,Mercure,Hırdavat,42.0,0.0,PIECE,IN_SALE
MERCURE KOLI KALEMI KIRMIZI,42.0,16163,16163,Mercure,Hırdavat,42.0,0.0,PIECE,IN_SALE
MANO MT-22 METAL KİLİTLİ TAKIM ÇANTASI 22'',1260.0,16193,16193,MANO,Takım Çantaları,1260.0,0.0,PIECE,IN_SALE
MANO MT-19 TAKIM ÇANTASI 19'',787.5,16192,16192,MANO,Takım Çantaları,787.5,0.0,PIECE,IN_SALE
FULL PK13 PLASTİK KİLİTLİ 13'' EKO TAKIM ÇANTASI,184.8,15666,15666,Full,Takım Çantaları,184.8,0.0,PIECE,IN_SALE
MANO TB-20 ÇOK AMAÇLI TAŞIMA ÇANTASI,246.75,15372,15372,MANO,Takım Çantaları,246.75,0.0,PIECE,IN_SALE
FULL KÜP300 ORGANİZER KUTU,262.5,14369,14369,Full,Takım Çantaları,262.5,0.0,PIECE,IN_SALE
Optimax Kapaklı Konik Kasa 40x60x32 cm,851.55,13020,13020,Optimax,Plastik Ürünler,851.55,0.0,PIECE,IN_SALE
Super-Bag TK-5047 Plastik Takım Çantalı Tabure,600.6,12991,12991,Super-Bag,Plastik Ürünler,600.6,0.0,PIECE,IN_SALE
FULL MEGA ORGANİZER KUTU 18'',254.1,11864,11864,Full,Takım Çantaları,254.1,0.0,PIECE,IN_SALE
FULL POWER ŞEFFAF ORGANİZER KUTU 13,115.5,4863,4863,Full,Takım Çantaları,115.5,0.0,PIECE,IN_SALE
Full Takım Çantası Plastik 13'',273.0,4693,4693,Full,Takım Çantaları,273.0,0.0,PIECE,IN_SALE
SAMET STAR  DÜZ MENTEŞE,31.5,14991,14991,Samet,Menteşeler,31.5,0.0,PIECE,IN_SALE
Samet Star Menteşe Kör Köşe Kırma Kapak,241.5,13429,13429,Samet,Menteşeler,241.5,0.0,PIECE,IN_SALE
Samet Star Menteşe 30 Derece,64.05,13428,13428,Samet,Menteşeler,64.05,0.0,PIECE,IN_SALE
İZELTAŞ 14000 004137 Bel Takım Çantası,1050.0,13427,13427,İzeltaş,Takım Çantaları,1050.0,0.0,PIECE,IN_SALE
Samet Star Deve Boynu Menteşe,31.5,13406,13406,Samet,Menteşeler,31.5,0.0,PIECE,IN_SALE
Yönsüz Menteşe Çelik,36.75,11731,11731,Diğer,Menteşeler,36.75,0.0,PIECE,IN_SALE
MENTEŞE YAPRAK 1840 NO: 3,15.75,4949,4949,Diğer,Menteşeler,15.75,0.0,PIECE,IN_SALE
DEMİR KAPI DENGE MAKARASI METAL,92.4,4811,4811,Diğer,Menteşeler,92.4,0.0,PIECE,IN_SALE
MENTEŞE YAPRAK 1840 NO: 1.5,7.35,4661,4661,Diğer,Menteşeler,7.35,0.0,PIECE,IN_SALE
MENTEŞE MİL 10 MM,15.75,4660,4660,Diğer,Menteşeler,15.75,0.0,PIECE,IN_SALE
Kelebek Menteşe Büyük 68 mm,42.0,4658,4658,Diğer,Menteşeler,42.0,0.0,PIECE,IN_SALE
"MENTEŞE YAPRAK ARİEL 1840-3,5",21.0,4657,4657,Diğer,Menteşeler,21.0,0.0,PIECE,IN_SALE
Pvc Pencere Menteşesi,64.05,4653,4653,Diğer,Menteşeler,64.05,0.0,PIECE,IN_SALE
MENTEŞE KELEBEK YÖNSÜZ SATEN 10 CM,42.0,4649,4649,Diğer,Menteşeler,42.0,0.0,PIECE,IN_SALE
MENTEŞE MİL 18 MM,39.9,4647,4647,Diğer,Menteşeler,39.9,0.0,PIECE,IN_SALE
MENTEŞE YAPRAK ARİEL 1840-4,31.5,4633,4633,Diğer,Menteşeler,31.5,0.0,PIECE,IN_SALE
Fiskars 1000740 Hafif Araç Küreği 255x715 mm,950.25,4627,4627,Fiskars,Kürekler,950.25,0.0,PIECE,IN_SALE
MENTEŞE YAPRAK 1840 NO: 2.5,12.6,4121,4121,Diğer,Menteşeler,12.6,0.0,PIECE,IN_SALE
MENTEŞE BANT SACLI R 141 85mm,94.5,4117,4117,Diğer,Menteşeler,94.5,0.0,PIECE,IN_SALE
MENTEŞE MÜZİK SETİ MENTEŞESİ SİYAH ( CAM MENTŞ ),115.5,4116,4116,Diğer,Menteşeler,115.5,0.0,PIECE,IN_SALE
PVC KAPI MENTEŞESİ,68.25,4111,4111,Diğer,Menteşeler,68.25,0.0,PIECE,IN_SALE
SAMET MASTER DÜZ MENTEŞE FRENLİ PİSTONLU,94.5,3837,3837,Samet,Menteşeler,94.5,0.0,PIECE,IN_SALE
SAMET STAR 165 DERECE MENTEŞE,194.25,3835,3835,Samet,Menteşeler,194.25,0.0,PIECE,IN_SALE
Samet Star Menteşe 45 derece,58.8,1311,1311,Samet,Menteşeler,58.8,0.0,PIECE,IN_SALE
MENTEŞE OKKA SATEN SOL 10 CM GÜVEN İŞ,7.02,153002818,153002818,,Menteşeler,7.02,0.0,PIECE,IN_SALE
Menteşe Cerman Saten Yönsüz 12 cm,54.6,153002178,153002178,Diğer,Menteşeler,54.6,0.0,PIECE,IN_SALE
MENTEŞE KUYRUKLU MENTEŞE 904*4 MARUF,4.1,153002676,153002676,Diğer,Menteşeler,4.1,0.0,PIECE,IN_SALE
MENTEŞE MASA ALM UZUN SATEN 4 CM,101.85,8699116096261,8699116096261,Diğer,Menteşeler,101.85,0.0,PIECE,IN_SALE
MENTEŞE YAYLI BAR TİPİ NO:29,676.2,153002110,153002110,Diğer,Menteşeler,676.2,0.0,PIECE,IN_SALE
Sineklik Kulp D Kol,32.55,12063,12063,Diğer,PVC Kapı & Pencere Aksesuarları,32.55,0.0,PIECE,IN_SALE
Çıtçıt Sineklik Plastik,11.55,11733,11733,Diğer,PVC Kapı & Pencere Aksesuarları,11.55,0.0,PIECE,IN_SALE
Doğuş Kapı Altı Fırça Model H 90 cm,114.45,153009244,153009244,DOĞUŞ,PVC Kapı & Pencere Aksesuarları,114.45,0.0,PIECE,IN_SALE
Gazlı Piston 80 lik,78.75,11743,11743,Diğer,Pistonlar,78.75,0.0,PIECE,IN_SALE
Sürgü Kelebek Küçük,15.75,kucuk,kucuk,Diğer,Sürgüler,15.75,0.0,PIECE,IN_SALE
BİNGO AYAK  BÜYÜK  BEYAZ,10.5,13412,13412,BİNGO,Mobilya & Masa Ayakları,10.5,0.0,PIECE,IN_SALE
BİNGO AYAK  BÜYÜK  SİYAH,10.5,4092,4092,BİNGO,Mobilya & Masa Ayakları,10.5,0.0,PIECE,IN_SALE
BİNGO AYAK KÜÇÜK SİYAH,8.4,3949,3949,BİNGO,Mobilya & Masa Ayakları,8.4,0.0,PIECE,IN_SALE
JUMBO PLASTİK AYAK 10 CM,34.65,3909,3909,Jumbo,Mobilya & Masa Ayakları,34.65,0.0,PIECE,IN_SALE
JUMBO PLASTİK AYAK 8 CM,26.25,3908,3908,Jumbo,Mobilya & Masa Ayakları,26.25,0.0,PIECE,IN_SALE
JUMBO PLASTİK AYAK 12 CM,38.85,3905,3905,Jumbo,Mobilya & Masa Ayakları,38.85,0.0,PIECE,IN_SALE
BİNGO AYAK KÜÇÜK BEYAZ,8.4,153003757,153003757,BİNGO,Mobilya & Masa Ayakları,8.4,0.0,PIECE,IN_SALE
Metal Ayak Krom 6 cm,44.1,153004042,153004042,Diğer,Mobilya & Masa Ayakları,44.1,0.0,PIECE,IN_SALE
Jumbo Plastik Ayak 15 cm,69.3,153002711,153002711,Jumbo,Mobilya & Masa Ayakları,69.3,0.0,PIECE,IN_SALE
MASA  AYAK  KROM 60X71,254.1,153009058,153009058,Diğer,Mobilya & Masa Ayakları,254.1,0.0,PIECE,IN_SALE
JUMBO PLASTİK AYAK 5 CM,21.0,153007900,153007900,Jumbo,Mobilya & Masa Ayakları,21.0,0.0,PIECE,IN_SALE
OSENA 13110-01 MODÜLER RAF AYAK 42*15 CM KROM,64.05,153008024,153008024,Osena,Mobilya & Masa Ayakları,64.05,0.0,PIECE,IN_SALE
Jumbo Plastik U Geçme Ayak 10 cm,36.75,153008080,153008080,Jumbo,Mobilya & Masa Ayakları,36.75,0.0,PIECE,IN_SALE
Kroks TBR08 Gerdirme Kanca ve Halka Uçlu 8 mm,23.1,4788,4788,KROKS,Bağlantı Elemanları,23.1,0.0,PIECE,IN_SALE
Kroks TBR06 Gerdirme Kanca ve Halka Uçlu 6 mm,13.65,153006175,153006175,KROKS,Bağlantı Elemanları,13.65,0.0,PIECE,IN_SALE
SH12 KARABİNA 12 MM,70.35,4809,4809,Diğer,Bağlantı Elemanları,70.35,0.0,PIECE,IN_SALE
Karabina SH0 10mm,52.5,4797,4797,Diğer,Bağlantı Elemanları,52.5,0.0,PIECE,IN_SALE
Karabina SH05 5 mm,10.5,4725,4725,Diğer,Bağlantı Elemanları,10.5,0.0,PIECE,IN_SALE
SH08 KARABİNA 8 MM,17.85,4722,4722,Diğer,Bağlantı Elemanları,17.85,0.0,PIECE,IN_SALE
Karabina Kilitli SHS06 6 mm,16.8,153006197,153006197,Diğer,Bağlantı Elemanları,16.8,0.0,PIECE,IN_SALE
SH06 KARABİNA 6 MM,11.55,8694461162821,8694461162821,Diğer,Bağlantı Elemanları,11.55,0.0,PIECE,IN_SALE
ZİNCİR KİLİDİ MAPA 12MM,36.75,10564,10564,Diğer,Bağlantı Elemanları,36.75,0.0,PIECE,IN_SALE
Zincir Kilidi Mapa 10mm,31.5,4764,4764,Diğer,Bağlantı Elemanları,31.5,0.0,PIECE,IN_SALE
Mapa Zincir Kilidi 16 mm,73.5,4763,4763,Diğer,Bağlantı Elemanları,73.5,0.0,PIECE,IN_SALE
KLEMENS METAL  6  MM,10.5,4794,4794,Diğer,Bağlantı Elemanları,10.5,0.0,PIECE,IN_SALE
KLEMENS METAL  8  MM,11.55,4793,4793,Diğer,Bağlantı Elemanları,11.55,0.0,PIECE,IN_SALE
KLEMENS METAL  10 MM,14.7,4792,4792,Diğer,Bağlantı Elemanları,14.7,0.0,PIECE,IN_SALE
KLEMENS METAL  12  MM,26.25,4791,4791,Diğer,Bağlantı Elemanları,26.25,0.0,PIECE,IN_SALE
KLEMENS METAL 16 MM,30.45,153006469,153006469,Diğer,Bağlantı Elemanları,30.45,0.0,PIECE,IN_SALE
"PLASTİK CIRT KELEPÇE BEYAZ 3,6x250 MM (100 AD)",80.85,15744,15744,Diğer,Bağlantı Elemanları,80.85,0.0,PIECE,IN_SALE
Çiroz Kilidi 4 mm,61.95,14905,14905,Diğer,Bağlantı Elemanları,61.95,0.0,PIECE,IN_SALE
Çiroz Kilidi 4 mm,54.6,12591,12591,Diğer,Bağlantı Elemanları,54.6,0.0,PIECE,IN_SALE
"PLASTİK CIRT KELEPÇE BEYAZ 3,6x250 MM (100 AD)",80.85,1811,1811,Diğer,Bağlantı Elemanları,80.85,0.0,PIECE,IN_SALE
"PLASTİK CIRT KELEPÇE BEYAZ 3,6x300 MM (100 AD)",97.65,3115,3115,Diğer,Bağlantı Elemanları,97.65,0.0,PIECE,IN_SALE
"PLASTİK CIRT KELEPÇE BEYAZ 3,6x300 MM (100 AD)",59.85,8681184021276,8681184021276,Diğer,Bağlantı Elemanları,59.85,0.0,PIECE,IN_SALE
HASSAN DEKOR MASTAR KELEPÇESİ 25MM,724.5,2644,2644,Hassan Dekor,Bağlantı Elemanları,724.5,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 5x60 mm 200 adet,231.0,14796,14796,AKDENİZ,Vidalar,231.0,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 5x100 mm 100 adet,210.0,14288,14288,AKDENİZ,Vidalar,210.0,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 4x35 mm (500 Adet),241.5,13641,13641,AKDENİZ,Vidalar,241.5,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 4x45 mm (500 Adet),301.35,13376,13376,AKDENİZ,Vidalar,301.35,0.0,PIECE,IN_SALE
"Akdeniz Sunta Vidası 3,5x45 mm (500 Adet)",231.0,13140,13140,AKDENİZ,Vidalar,231.0,0.0,PIECE,IN_SALE
"Akdeniz Sunta Vidası 3,5x35 mm (1000 Adet)",393.75,13139,13139,AKDENİZ,Vidalar,393.75,0.0,PIECE,IN_SALE
"Akdeniz Sunta Vidası 3,5x18 mm (1000 Adet)",262.5,13138,13138,AKDENİZ,Vidalar,262.5,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 4x30 mm (500 Adet),225.75,13137,13137,AKDENİZ,Vidalar,225.75,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 4x40 mm (500 Adet),273.0,13136,13136,AKDENİZ,Vidalar,273.0,0.0,PIECE,IN_SALE
"Akdeniz Sunta Vidası 3,5x40 mm (500 Adet)",231.0,13135,13135,AKDENİZ,Vidalar,231.0,0.0,PIECE,IN_SALE
"Akdeniz Sunta Vidası 3,5x50 (500 Adet)",288.75,13134,13134,AKDENİZ,Vidalar,288.75,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 4x60mm 200 adet,168.0,12743,12743,AKDENİZ,Vidalar,168.0,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 4x50mm 500 adet,357.0,12742,12742,AKDENİZ,Vidalar,357.0,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 5x50mm 200 Adet,183.75,12738,12738,AKDENİZ,Vidalar,183.75,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 5x70mm 200 Adet,262.5,12737,12737,AKDENİZ,Vidalar,262.5,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 6x60mm 200 Adet,355.95,12736,12736,AKDENİZ,Vidalar,355.95,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 5x80mm 200 Adet,315.0,12735,12735,AKDENİZ,Vidalar,315.0,0.0,PIECE,IN_SALE
Sista Universal Şeffaf Silikon 50 gr,76.65,11610,11610,Sista,Silikonlar,76.65,0.0,PIECE,IN_SALE
Akdeniz Sunta Vidası 6x70 mm (100 Adet),210.0,11562,11562,AKDENİZ,Vidalar,210.0,0.0,PIECE,IN_SALE
"Akdeniz Sunta Vidası 6,0x50 mm (200 Adet)",254.1,11560,11560,AKDENİZ,Vidalar,254.1,0.0,PIECE,IN_SALE
"Meridyen Sunta Vidası 6,0x40 mm 200 Adet",203.7,10315,10315,Meridyen,Vidalar,203.7,0.0,PIECE,IN_SALE
"Akdeniz YHB Matkap Uçlu Vida 4,2x32 mm (900 Adet)",654.15,14797,14797,AKDENİZ,Vidalar,654.15,0.0,PIECE,IN_SALE
"Akdeniz Matkap Uçlu Vida 4,2x50 mm 250 adet",283.5,14795,14795,AKDENİZ,Vidalar,283.5,0.0,PIECE,IN_SALE
"Akdeniz Matkap Uçlu Vida 3,9x32 mm 1000 Adet",661.5,13639,13639,AKDENİZ,Vidalar,661.5,0.0,PIECE,IN_SALE
"Akdeniz Matkap Uçlu Vida 4,2x45 mm (500 Adet)",514.5,13132,13132,AKDENİZ,Vidalar,514.5,0.0,PIECE,IN_SALE
"Akdeniz Matkap Uçlu Vida 3,9x16 mm (2000 Adet)",756.0,13131,13131,AKDENİZ,Vidalar,756.0,0.0,PIECE,IN_SALE
"Akdeniz Matkap Uçlu Vida 3,9x38 mm (500 Adet)",304.5,13130,13130,AKDENİZ,Vidalar,304.5,0.0,PIECE,IN_SALE
"Akdeniz Matkap Uçlu Vida 3,9x19 mm (1500 Adet)",598.5,13129,13129,AKDENİZ,Vidalar,598.5,0.0,PIECE,IN_SALE
"Akdeniz Matkap Uçlu Vida 4,8x45 mm (250 Adet)",273.0,13128,13128,AKDENİZ,Vidalar,273.0,0.0,PIECE,IN_SALE
Dübel Plastik 10 mm (500'lü Paket),158.55,12946,12946,Diğer,Dübeller,158.55,0.0,PIECE,IN_SALE
Dübel Roket Plastik 8 mm (500'lü Paket),262.5,12877,12877,Diğer,Dübeller,262.5,0.0,PIECE,IN_SALE
Dübel Mantolama (Strafor) 10 mm,2.1,5111,5111,Diğer,Dübeller,2.1,0.0,PIECE,IN_SALE
Master Boyalı Çırpı İpi,147.0,13450,13450,Master,Alçıpan Malzemeleri,147.0,0.0,PIECE,IN_SALE
Alçıpan Askı Ekleme Parçası,5.25,153003053,153003053,Diğer,Alçıpan Malzemeleri,5.25,0.0,PIECE,IN_SALE
Alçıpan Askı Çubuğu 1 mt,7.35,153004141,153004141,Diğer,Alçıpan Malzemeleri,7.35,0.0,PIECE,IN_SALE
Sarı Alçıpan Vidası 5x45 mm,1.05,153004327,153004327,Diğer,Alçıpan Malzemeleri,1.05,0.0,PIECE,IN_SALE
Kelebek Alçıpan Maşası,4.2,153005176,153005176,Diğer,Alçıpan Malzemeleri,4.2,0.0,PIECE,IN_SALE
Yıldız 1118 Emniyet Valf,773.85,13991,13991,Yıldız,Gaz Armatürleri,773.85,0.0,PIECE,IN_SALE
Geka Elox R 308 L Paslanmaz Çelik Elektrot 2.50 x 250,1041.6,13985,13985,Geka,Gaz Armatürleri,1041.6,0.0,PIECE,IN_SALE
"GEKA Gaz Altı Kaynak Teli SG2 0,8 MM 15 KG",1732.5,13971,13971,Geka,Gaz Armatürleri,1732.5,0.0,PIECE,IN_SALE
YILDIZ 5120 Aygaz Saati,2415.0,13969,13969,Yıldız,Gaz Armatürleri,2415.0,0.0,PIECE,IN_SALE
"GEKA  BS 300 PLW Gazaltı Kaynak Teli 1,2 MM 15 KG",1575.0,13918,13918,Geka,Gaz Armatürleri,1575.0,0.0,PIECE,IN_SALE
Yıldız 4416P Kesme Hamlaç Takımı Propan+Oksijen,7161.0,12958,12958,Yıldız,Gaz Armatürleri,7161.0,0.0,PIECE,IN_SALE
MAGMAWELD Gazaltı Kaynak Teli SG2 1 MM 15 KG,1674.75,6575,6575,MAGMAWELD,Gaz Armatürleri,1674.75,0.0,PIECE,IN_SALE
GEKA Gazaltı Kaynak Teli 1.0 MM,1627.5,7606,7606,Geka,Gaz Armatürleri,1627.5,0.0,PIECE,IN_SALE
BAY-TEC MK0812 ÇİFT TARAFLI AKRİLİK BANT,36.75,16134,16134,BAY-TEC,Bantlar,36.75,0.0,PIECE,IN_SALE
MERCURE MC-519 YÜKSEK VOLTAJ ERİYEN KAUÇUK BANT,103.95,15982,15982,Mercure,Bantlar,103.95,0.0,PIECE,IN_SALE
FOCUS DERZ BAND 5/90 MT,144.9,15812,15812,,Bantlar,144.9,0.0,PIECE,IN_SALE
MERCURE ÇİFT TARAFLI KÖPÜK BANT 48MM*25MT,420.0,14324,14324,Mercure,Bantlar,420.0,0.0,PIECE,IN_SALE
"3M Elektrikçi Bant Siyah 19 mm x 9 m x 0,13 mm",29.4,13115,13115,3m,Bantlar,29.4,0.0,PIECE,IN_SALE
