Product Name,Product Cost,id,sku,brand,category,regular_price,discount_rate,unit,status
TROY AHŞAP ZIMPARA ÖĞÜTME UCU M14 40MM,840.0,14175,14175,Troy,Kesme ve Taşlama Diskleri,840.0,0.0,PIECE,IN_SALE
TROY AHŞAP ZIMPARA ÖĞÜTME UCU M14 30 MM,787.5,14174,14174,Troy,Kesme ve Taşlama Diskleri,787.5,0.0,PIECE,IN_SALE
TROY KÜRESEL AHŞAP ZIMPARA ÖĞÜTME UCU M14 20 MM,703.5,14173,14173,Troy,Kesme ve Taşlama Diskleri,703.5,0.0,PIECE,IN_SALE
KARBOSAN 983220 FLAP DİSK 180*22 60 KUM,154.35,14132,14132,Karbosan,Kesme ve Taşlama Diskleri,154.35,0.0,PIECE,IN_SALE
Mk0286-16 Bay-Tec Ahşap Eğe Disk 115Mm,214.2,13955,13955,BAYTEC,Kesme ve Taşlama Diskleri,214.2,0.0,PIECE,IN_SALE
KARBOSAN 920470 Elmas Bileme Taşı 150X20X20,677.25,13912,13912,Karbosan,Kesme ve Taşlama Diskleri,677.25,0.0,PIECE,IN_SALE
KARBOSAN 920510 SCG Elmas Bileme Taşı 200X20X20,1102.5,13911,13911,Karbosan,Kesme ve Taşlama Diskleri,1102.5,0.0,PIECE,IN_SALE
Bosch Taşlama Bağlantı Aparatı M14 115-230 mm,215.25,13094,13094,Bosch Aksesuarlar,Kesme ve Taşlama Diskleri,215.25,0.0,PIECE,IN_SALE
Bosch Taşlama Bağlantı Flanşı,262.5,12812,12812,Bosch Aksesuarlar,Kesme ve Taşlama Diskleri,262.5,0.0,PIECE,IN_SALE
Karbosan 982980 Flap Disk 60 Kum 115x22 NK,64.05,12789,12789,Karbosan,Kesme ve Taşlama Diskleri,64.05,0.0,PIECE,IN_SALE
Bosch Balyoz 1000 gr,1039.5,12115,12115,Bosch Aksesuar ve El Aletleri,Çekiç ve Balyozlar,1039.5,0.0,PIECE,IN_SALE
"Bosch EXStone Kesme Taşı 180x3,0 mm Düz",41.58,11064,11064,Bosch Aksesuar ve El Aletleri,Kesme ve Taşlama Diskleri,46.2,10.0,PIECE,IN_SALE
KARBOSAN 914210 Konik Mozaik Silme 125*50*M14,514.5,10309,10309,Karbosan,Kesme ve Taşlama Diskleri,514.5,0.0,PIECE,IN_SALE
KARBOSAN 914990 NK 36 ZIMPARA TAŞI 175X25X20,1034.25,3854,3854,Karbosan,Kesme ve Taşlama Diskleri,1034.25,0.0,PIECE,IN_SALE
"KARBOSAN 910380 INOX KESME DİSK 115x1x22,23 mm",22.05,3419,3419,Karbosan,Kesme ve Taşlama Diskleri,22.05,0.0,PIECE,IN_SALE
"KARBOSAN 912750 MERMER KESME DİSK 230x22,23 mm",141.75,3418,3418,Karbosan,Kesme ve Taşlama Diskleri,141.75,0.0,PIECE,IN_SALE
KARBOSAN 910860 METAL KESME SABİT TEZGAH DİSKİ,278.25,3415,3415,Karbosan,Kesme ve Taşlama Diskleri,278.25,0.0,PIECE,IN_SALE
"KARBOSAN 910420 INOX KESME DİSKİ 180x1,9x22,23 mm",60.9,3411,3411,Karbosan,Kesme ve Taşlama Diskleri,60.9,0.0,PIECE,IN_SALE
BOSCH PRO SDS-Max-4 K-Delici Ucu 18*540 mm,2730.0,16115,16115,Bosch Aksesuar ve El Aletleri,Matkap Uç ve Setleri,2730.0,0.0,PIECE,IN_SALE
BOSCH PRO SDS-Max-4 K-Delici Ucu 16*340 mm,2163.0,16114,16114,Bosch Aksesuar ve El Aletleri,Matkap Uç ve Setleri,2163.0,0.0,PIECE,IN_SALE
MERCURE KILAVUZ MATKAP UCU 1/4'' 76MM,87.15,16071,16071,Mercure,Matkap Uç ve Setleri,87.15,0.0,PIECE,IN_SALE
MERCURE BİTS ADAPTÖR 10*60 MANYETİK SİYAH KİLİTLİ YAYLI,288.75,16069,16069,Mercure,Matkap Uç ve Setleri,288.75,0.0,PIECE,IN_SALE
MERCURE BİTS ADAPTÖR 10*65 ÇİFT MANYETİK UZATMALI,404.25,16068,16068,Mercure,Matkap Uç ve Setleri,404.25,0.0,PIECE,IN_SALE
MERCURE BİTS ADAPTÖR 10*60 MANYETİK KIRMIZI KİLİTLİ YAYLI,372.75,16067,16067,Mercure,Matkap Uç ve Setleri,372.75,0.0,PIECE,IN_SALE
PARTNER PT21071 MİNİ BİTS UÇLU MANDREN 1/4'',157.5,16061,16061,PARTNER,Matkap Uç ve Setleri,157.5,0.0,PIECE,IN_SALE
PRO SCR-03087 YILDIZ BİTS UÇ PH2X150MM,115.5,16060,16060,Pro-Scr,Matkap Uç ve Setleri,115.5,0.0,PIECE,IN_SALE
PRO SCR-03065 YILDIZ BİTS UÇ PH2X50 MM,26.25,16057,16057,Pro-Scr,Matkap Uç ve Setleri,26.25,0.0,PIECE,IN_SALE
PROSCR SCR03357 33 LÜ BİTS UÇ SETİ,525.0,16055,16055,Diğer,Matkap Uç ve Setleri,525.0,0.0,PIECE,IN_SALE
TODRİLL TD50607 SDS PLUS 4 ELM MATKAP UCU 16x460MM,262.5,16054,16054,Todrill,Matkap Uç ve Setleri,262.5,0.0,PIECE,IN_SALE
TODRİLL TD50613 SDS PLUS 4 ELM MATKAP UCU 18x460mm,262.5,16053,16053,Todrill,Matkap Uç ve Setleri,262.5,0.0,PIECE,IN_SALE
TODRİLL TD50627 SDS PLUS 4 ELM MATKAP UCU 24x260MM,367.5,16052,16052,Todrill,Matkap Uç ve Setleri,367.5,0.0,PIECE,IN_SALE
PRO SCR-03175 YILDIZ BİTS UÇ PZ2X75MM,42.0,16041,16041,Diğer,Matkap Uç ve Setleri,42.0,0.0,PIECE,IN_SALE
PRO SCR-03185 YILDIZ BİTS UÇ PZ2X100MM,52.5,16038,16038,Diğer,Matkap Uç ve Setleri,52.5,0.0,PIECE,IN_SALE
TODRİLL  TOD50501 SDS-AGAÇ M.UC10*450*500,133.35,16035,16035,Todrill,Matkap Uç ve Setleri,133.35,0.0,PIECE,IN_SALE
TODRILL TOD50509 SDS-AGAÇ M.UC18*450*500,210.0,16034,16034,Todrill,Matkap Uç ve Setleri,210.0,0.0,PIECE,IN_SALE
TODRILL  TOD50519 SDS-AGAÇ M.UC12*200*250,78.75,16033,16033,Todrill,Matkap Uç ve Setleri,78.75,0.0,PIECE,IN_SALE
TODRILL TOD50523 SDS-AGAÇ M.UC16*200*250,115.5,16032,16032,Todrill,Matkap Uç ve Setleri,115.5,0.0,PIECE,IN_SALE
TODRILL  TOD50525 SDS-AGAÇ M.UC18*200*250,147.0,16030,16030,Todrill,Matkap Uç ve Setleri,147.0,0.0,PIECE,IN_SALE
TODRİLL TD50302 SİVRİ KESKİ 18*600 MM,277.2,16029,16029,Todrill,Matkap Uç ve Setleri,277.2,0.0,PIECE,IN_SALE
TODRİLL TD50422 SDS MAX 4 ELMASLI MATKAP UÇ 22X340MM,283.5,16027,16027,Todrill,Matkap Uç ve Setleri,283.5,0.0,PIECE,IN_SALE
TODRİLL TD50435 SDS MAX ELMASLI MATKAP UÇ 20X520 MM,708.75,16026,16026,Todrill,Matkap Uç ve Setleri,708.75,0.0,PIECE,IN_SALE
TODRİLL TD50431 SDS MAX 4 ELMASLI MATKAP UÇ 16X540 MM,283.5,16024,16024,Todrill,Matkap Uç ve Setleri,283.5,0.0,PIECE,IN_SALE
TODRİLL TD50420 SDS MAX 4 ELMASLI MATKAP UÇ 20X340MM,514.5,16023,16023,Todrill,Matkap Uç ve Setleri,514.5,0.0,PIECE,IN_SALE
TODRİLL TD50410 SDS MAX 4 ELMASLI MATKAP UÇ 10X260 MM,252.0,16022,16022,Todrill,Matkap Uç ve Setleri,252.0,0.0,PIECE,IN_SALE
TODRİLL TD50412 SDS MAX 4 ELMASLI MATKAP UÇ 12X260 MM,294.0,16021,16021,Todrill,Matkap Uç ve Setleri,294.0,0.0,PIECE,IN_SALE
TODRİLL TD50414 SDS MAX 4 ELMASLI MATKAP UÇ 14X340MM,189.0,16020,16020,Todrill,Matkap Uç ve Setleri,189.0,0.0,PIECE,IN_SALE
TODRİLL TD50424 SDS MAX 4 ELMASLI MATKAP UÇ 24X340MM,588.0,16019,16019,Todrill,Matkap Uç ve Setleri,588.0,0.0,PIECE,IN_SALE
TODRİLL TD50418 SDS MAX 4 ELMASLI MATKAP UÇ 18X340 MM,462.0,16018,16018,Todrill,Matkap Uç ve Setleri,462.0,0.0,PIECE,IN_SALE
MERCURE TCT PASLANMAZ PANÇ 40mm.,567.0,15973,15973,Mercure,Pançlar,567.0,0.0,PIECE,IN_SALE
MERCURE TCT PASLANMAZ PANÇ 23mm.,304.5,15972,15972,Mercure,Pançlar,304.5,0.0,PIECE,IN_SALE
MERCURE TCT PASLANMAZ PANÇ 18mm,252.0,15971,15971,Mercure,Pançlar,252.0,0.0,PIECE,IN_SALE
MERCURE TCT PASLANMAZ PANÇ 22MM,315.0,15970,15970,Mercure,Pançlar,315.0,0.0,PIECE,IN_SALE
MERCURE TCT PASLANMAZ PANÇ 26mm.,346.5,15969,15969,Mercure,Pançlar,346.5,0.0,PIECE,IN_SALE
MERCURE TCT PASLANMAZ PANÇ 34mm.,462.0,15966,15966,Mercure,Pançlar,462.0,0.0,PIECE,IN_SALE
MERCURE BİMETAL PANÇ 120mm.,1120.35,15965,15965,Mercure,Pançlar,1120.35,0.0,PIECE,IN_SALE
MERCURE HSS KADEMELİ PANÇ 4-30mm. ( TIN ),546.0,15964,15964,Mercure,Pançlar,546.0,0.0,PIECE,IN_SALE
MERCURE TCT PASLANMAZ PANÇ 20mm.,304.5,15957,15957,Mercure,Pançlar,304.5,0.0,PIECE,IN_SALE
MERCURE TCT PASLANMAZ PANÇ 70mm.,1126.65,15955,15955,Mercure,Pançlar,1126.65,0.0,PIECE,IN_SALE
MERCURE HSS KADEMELİ PANÇ 4-30mm. SİYAH,1212.75,15954,15954,Mercure,Pançlar,1212.75,0.0,PIECE,IN_SALE
MERCURE TCT PASLANMAZ PANÇ 60mm.,840.0,15952,15952,Mercure,Pançlar,840.0,0.0,PIECE,IN_SALE
MERCURE TCT PASLANMAZ PANÇ 30mm.,415.8,15951,15951,Mercure,Pançlar,415.8,0.0,PIECE,IN_SALE
MERCURE TCT PASLANMAZ PANÇ 35mm.,554.4,15949,15949,Mercure,Pançlar,554.4,0.0,PIECE,IN_SALE
MERCURE SDS PLUS 230mm. BETON DELME ADAPTÖRÜ,430.5,15948,15948,Mercure,Pançlar,430.5,0.0,PIECE,IN_SALE
MERCURE PANÇ BETON ADAPTÖR 110 MM,237.3,15946,15946,Mercure,Pançlar,237.3,0.0,PIECE,IN_SALE
MERCURE BİMETAL PANÇ 160mm.,1470.0,15945,15945,Mercure,Pançlar,1470.0,0.0,PIECE,IN_SALE
BOSCH PRO MultiMaterial Delik Açma Test. 27mm,451.5,15903,15903,Bosch Aksesuar ve El Aletleri,Pançlar,451.5,0.0,PIECE,IN_SALE
BOSCH PRO MultiMaterial Delik Açma Test. 35mm,525.0,15902,15902,Bosch Aksesuar ve El Aletleri,Pançlar,525.0,0.0,PIECE,IN_SALE
BOSCH PRO MultiMaterial Delik Açma Test. 76mm,866.25,15899,15899,Bosch Aksesuar ve El Aletleri,Pançlar,866.25,0.0,PIECE,IN_SALE
Bosch PRO MultiMaterial Delik Açma Test. 32mm,615.3,15657,15657,Bosch Aksesuar ve El Aletleri,Pançlar,615.3,0.0,PIECE,IN_SALE
BOSCH PRO MultiMaterial Delik Açma Testeresi 16mm,630.0,15001,15001,Bosch Aksesuar ve El Aletleri,Pançlar,630.0,0.0,PIECE,IN_SALE
BAY-TEC SERAMİK MERMER PANÇ  20MM/M14,577.5,14480,14480,BAY-TEC,Pançlar,577.5,0.0,PIECE,IN_SALE
BAYTEC MK0365 Bİ METAL PANÇ ADAPTÖRÜ SDS 30-210 MM,184.8,14453,14453,BAY-TEC,Pançlar,184.8,0.0,PIECE,IN_SALE
BAY-TEC Seramik Mermer Panç  25MM/M14,672.0,13992,13992,BAY-TEC,Pançlar,672.0,0.0,PIECE,IN_SALE
BAYTEC MU0881 SDS Beton Buat Açma Seti 80 MM,589.05,13989,13989,BAYTEC,Pançlar,589.05,0.0,PIECE,IN_SALE
BAYTEC MK0289-2 Seramik Mermer Panç 22  MM,595.35,13982,13982,BAY-TEC,Pançlar,595.35,0.0,PIECE,IN_SALE
MERCURE Metal Panç Delik  Açma 220,2059.05,13973,13973,Mercure,Pançlar,2059.05,0.0,PIECE,IN_SALE
BAYTEC MK0289-15 Seramik Mermer Panç 35 M14,1130.85,13962,13962,BAYTEC,Pançlar,1130.85,0.0,PIECE,IN_SALE
BOSCH PRO THICKMETAL PANTER TEST S1237HBF,336.0,15746,15746,Bosch Aksesuar ve El Aletleri,Panter Testere Bıçakları,336.0,0.0,PIECE,IN_SALE
Bosch T 118 EFS Basic For Inox,34.02,12224,12224,Bosch Aksesuarlar,Panter Testere Bıçakları,47.25,28.0,PIECE,IN_SALE
BOSCH T 102 H Clean For PVC,85.99,12223,12223,Bosch Aksesuarlar,Panter Testere Bıçakları,95.55,10.01,PIECE,IN_SALE
Bosch S 956 DHM Endurance for Window Demol 1’li,573.3,10639,10639,Bosch Aksesuar ve El Aletleri,Panter Testere Bıçakları,573.3,0.0,PIECE,IN_SALE
BOSCH Panter testere bıçağı RBP- 2ER S 1110 V,367.5,12825,12825,Bosch Aksesuar ve El Aletleri,Panter Testere Bıçakları,367.5,0.0,PIECE,IN_SALE
BOSCH Panter Testere TopforWood S1531L,288.75,12433,12433,Bosch Aksesuar ve El Aletleri,Panter Testere Bıçakları,288.75,0.0,PIECE,IN_SALE
"BOSCH Tilki kuyruğu bıçağı S 1122 EF 225X19X0,9 mm",346.5,12543,12543,Bosch,Panter Testere Bıçakları,346.5,0.0,PIECE,IN_SALE
"BOSCH Tilki kuyruğu bıçağı S 922 AF150X19X0,19 mm",260.4,12544,12544,Bosch Aksesuar ve El Aletleri,Panter Testere Bıçakları,260.4,0.0,PIECE,IN_SALE
Knisaw KS44004 Kılıç Testere Bıçağı 10-250 mm,108.15,11460,11460,Diğer,Panter Testere Bıçakları,108.15,0.0,PIECE,IN_SALE
Bosch Dekupaj Bıçağı BasicforWood T111C,55.65,5546,5546,Bosch Aksesuarlar,Panter Testere Bıçakları,55.65,0.0,PIECE,IN_SALE
Bosch EXP Panter T HollowBrick S1243HM,1963.5,6892,6892,Bosch Aksesuarlar,Panter Testere Bıçakları,1963.5,0.0,PIECE,IN_SALE
Bosch Panter Testere Bıçağı Expert HollowBrick S1543HM,757.05,7931,7931,Bosch Aksesuarlar,Panter Testere Bıçakları,757.05,0.0,PIECE,IN_SALE
Bosch EXP Panter Testere AerCom S1241HM,1062.6,7932,7932,Bosch Aksesuarlar,Panter Testere Bıçakları,1062.6,0.0,PIECE,IN_SALE
BOSCH PANTER TESTERE UCU S 1122 VFR  PALET,231.0,palet,palet,Bosch Aksesuar ve El Aletleri,Panter Testere Bıçakları,231.0,0.0,PIECE,IN_SALE
Bosch S 1211 K Special for Ice,323.4,ice,ice,Bosch Aksesuarlar,Panter Testere Bıçakları,323.4,0.0,PIECE,IN_SALE
Roney Tx-35 Maket Bıçağı Metal,92.4,metal,metal,Roney,Maket Bıçakları,92.4,0.0,PIECE,IN_SALE
Bosch S 1110 VF Heavy for Wood and Metal,295.05,2608657610,2608657610,Bosch Aksesuarlar,Panter Testere Bıçakları,295.05,0.0,PIECE,IN_SALE
Scheppach BTS700 İçin 750x25 180 Kum 5'li Zımpara,479.85,14750,14750,Scheppach,Zımpara Uçları,479.85,0.0,PIECE,IN_SALE
Karbosan 982970 115 X 22 NK Flap Disk 40 Kum,63.0,14708,14708,Karbosan,Zımpara Uçları,63.0,0.0,PIECE,IN_SALE
Decorev Dc-5058 Üçgen Havluluk Siyah,297.15,12458,12458,Decorev,Aksesuarlar,297.15,0.0,PIECE,IN_SALE
İzeltaş 4900 22 0020 Allen Anahtar 6 Köşe 2 mm,23.1,12406,12406,İzeltaş,Allen Anahtarlar,23.1,0.0,PIECE,IN_SALE
İzeltaş 0430 03 1819 Yıldız İki Ağız Anahtar 18x19,404.25,12391,12391,İzeltaş,İki Ağız Anahtarlar,404.25,0.0,PIECE,IN_SALE
PROSAW PRSW56081 Yüzey Temizleme Diski 115 MM,996.45,10883,10883,ProSaw,Zımpara Uçları,996.45,0.0,PIECE,IN_SALE
"Bosch DIY Titreşimli Zımpara Kağıdı 10'lu, 93 x 185 Mm 60 Kum 8 Delik",254.1,5338,5338,Bosch Aksesuarlar,Zımpara Uçları,254.1,0.0,PIECE,IN_SALE
Partner Pt02040 Çanak Fırça 100 mm,282.45,5269,5269,PARTNER,Zımpara Uçları,282.45,0.0,PIECE,IN_SALE
Bosch 93x185 mm Zımpara,246.75,5122,5122,Bosch Aksesuarlar,Zımpara Uçları,246.75,0.0,PIECE,IN_SALE
Bosch DIY 75x533 mm Tank Zımpara 150 Kum,263.55,5121,5121,Bosch Aksesuarlar,Zımpara Uçları,263.55,0.0,PIECE,IN_SALE
Bosch DIY 75x533mm Tank Zımpara 80 Kum,206.85,4875,4875,Bosch Aksesuarlar,Zımpara Uçları,206.85,0.0,PIECE,IN_SALE
Ses Pıt Stoperi Şeffaf 50 Adet,31.5,adet,adet,Diğer,Stoperler,31.5,0.0,PIECE,IN_SALE
HASSAN 0063 SIVA MALASI NO:24,369.6,14093,14093,HASSAN,Malalar,369.6,0.0,PIECE,IN_SALE
HASSAN 0061 SIVA MALASI NO:20,378.0,14086,14086,HASSAN,Malalar,378.0,0.0,PIECE,IN_SALE
HASSAN 0060 SIVA MALASI NO:18,357.0,14085,14085,HASSAN,Malalar,357.0,0.0,PIECE,IN_SALE
DEKOR HASSAN 077 TIRFIL MALA 15*22 KISA,273.0,12022,12022,HASSAN,Malalar,273.0,0.0,PIECE,IN_SALE
DİZAYN SÜNGERLİ MALA KOD 115,202.65,15040,15040,Dizayn,Süngerli Malalar,202.65,0.0,PIECE,IN_SALE
Hassan 0180 Süngerli Mala 16x30cm,330.75,2616,2616,Hassan Dekor,Süngerli Malalar,330.75,0.0,PIECE,IN_SALE
"Dizayn Tırfıl Mala Kısa 12x22,7 Kod:111",100.8,12025,12025,Dizayn,Kauçuklu Malalar,100.8,0.0,PIECE,IN_SALE
Dekor 085 Kauçuklu Mala 28cm,409.5,2649,2649,Dekor,Kauçuklu Malalar,409.5,0.0,PIECE,IN_SALE
"DEKOR 1207 OYNAR BAŞLIKLI ZIMPARA MALASI 9x22,5 CM",210.0,2580,2580,Dekor,Zımpara Malası,210.0,0.0,PIECE,IN_SALE
DEKOR 1187 KALETERASİT MALA PLASTİK SAPLI 128 MM,225.75,2577,2577,Dekor,Kaleterasit Malalar,225.75,0.0,PIECE,IN_SALE
Dekor Alçı Malası Ahşap Sap Paslanmaz Çelik 40 Cm,672.0,2629,2629,HASSAN,Alçı Malaları,672.0,0.0,PIECE,IN_SALE
Dekor 1213 Paslanmaz Dış Köşe Malası,381.15,13425,13425,Dekor,Köşe Malaları,381.15,0.0,PIECE,IN_SALE
HASSAN 0190 DERZ MALASI KISA 28 CM,341.25,3349,3349,HASSAN,Derz Malaları,341.25,0.0,PIECE,IN_SALE
Dekor 432 Seramik Mala 40cm,369.6,14084,14084,Dekor,Seramik Malaları,369.6,0.0,PIECE,IN_SALE
HASSAN DEKOR Beyaz Tuğla Malası  22 CM,367.5,14148,14148,HASSAN,Tuğla Malaları,367.5,0.0,PIECE,IN_SALE
HASSAN 075 DEKOR ŞAP MALASI NO:55,598.5,2639,2639,Hassan Dekor,Şap Malaları,598.5,0.0,PIECE,IN_SALE
HASSAN DEKOR SERAMİK MALA KPL PLS SAP 12X12 40CM,462.0,11995,11995,Dekor,Malalar,462.0,0.0,PIECE,IN_SALE
DEKOR 1205 KAZIMA RASPA 30 CM,318.15,11696,11696,Dekor,Malalar,318.15,0.0,PIECE,IN_SALE
Polisan 465 Rapid Astar 3 kg,787.5,11650,11650,Polisan,Endüstriyel Astarlar,787.5,0.0,PIECE,IN_SALE
HASSAN 0062 SIVA MALASI NO:22,358.05,5606,5606,HASSAN,Malalar,358.05,0.0,PIECE,IN_SALE
Kapı Tamponu Uzun Saten,64.05,11726,11726,Diğer,Diğer Ürünler,64.05,0.0,PIECE,IN_SALE
Dekor 093 Alçı Malası Açık Plastik Saplı Yay Çeliği 35 Cm,329.7,12386,12386,HASSAN,Alçı Malaları,329.7,0.0,PIECE,IN_SALE
HASSAN 091 ALÇI MALASI 30 CM,216.3,5431,5431,HASSAN,Alçı Malaları,216.3,0.0,PIECE,IN_SALE
DEKOR 213 ALÇI MALASI  DEKOR NO:40,556.5,10135,10135,Dekor,Alçı Malaları,556.5,0.0,PIECE,IN_SALE
DEKOR 1212 PASLANMAZ İÇ KÖŞE MALASI,399.0,726,726,Dekor,Köşe Malaları,399.0,0.0,PIECE,IN_SALE
Dkr Derz Malası Uzun,197.4,4942,4942,DKR,Derz Malaları,197.4,0.0,PIECE,IN_SALE
Dizayn Derz Malası Kısa Kod:114,184.8,114,114,Dizayn,Derz Malaları,184.8,0.0,PIECE,IN_SALE
Dekor 133 Derz Temizleyici,134.4,temizleyici,temizleyici,Dekor,Derz Malaları,134.4,0.0,PIECE,IN_SALE
Hassan Dekor Derz Malası 38 cm,234.15,8695013001926,8695013001926,Hassan Dekor,Derz Malaları,234.15,0.0,PIECE,IN_SALE
HASSAN 274 ÇELİK SİSTRE PASLANMAZ ÇELİK 15X6CM,105.0,16111,16111,HASSAN,El Aletleri,105.0,0.0,PIECE,IN_SALE
BMI 110R ÇELİK CETVEL,131.25,16083,16083,Bmi,El Aletleri,131.25,0.0,PIECE,IN_SALE
MERCURE KAYNAK GÖNYE TUTUCU AÇILI MANYETİK 22KG,257.25,15958,15958,Mercure,El Aletleri,257.25,0.0,PIECE,IN_SALE
ENG ENERGY M-5004A- MASKE TAKIM,210.0,15866,15866,Energy,El Aletleri,210.0,0.0,PIECE,IN_SALE
LIGHT TORCH LT03152 2Sİ 1 ARADA ÇALIŞMA LAMBASI,262.5,15798,15798,LIGHTORCH,El Aletleri,262.5,0.0,PIECE,IN_SALE
LIGHT TORCH LT03149  ÇALIŞMA LAMBASI + EL FENERİ,483.0,15797,15797,LIGHTORCH,El Aletleri,483.0,0.0,PIECE,IN_SALE
LIGHT TORCH LGH 26321 PİLLİ EL FENERİ 360 LÜMEN,840.0,15795,15795,LIGHTORCH,El Aletleri,840.0,0.0,PIECE,IN_SALE
LIGHT TORCH LT03101 ŞARJLI FENER 190 LÜMEN,1365.0,15794,15794,LIGHTORCH,El Aletleri,1365.0,0.0,PIECE,IN_SALE
LİGHT TORCH LT03100 8LED KAFA LAMBASI 2Lİ 30 LÜMEN,367.5,15792,15792,LIGHTORCH,El Aletleri,367.5,0.0,PIECE,IN_SALE
YILDIZ 1028 EMNİYET VALFİ,727.65,15735,15735,Yıldız,El Aletleri,727.65,0.0,PIECE,IN_SALE
GOLD POLİCE GP-003 KALEM LAZER,630.0,15664,15664,Gold,El Aletleri,630.0,0.0,PIECE,IN_SALE
İZELTAŞ 0741 65 0001 KIVRIK TEL FIRÇA 270 MM,168.0,15396,15396,İzeltaş,El Aletleri,168.0,0.0,PIECE,IN_SALE
TOPSHOP TSP14319 MARANGOZ MATKAP KOLU 12'',404.25,15378,15378,Topshop,El Aletleri,404.25,0.0,PIECE,IN_SALE
BAYTEC MU2230 BİTS UÇ SETİ 12 PCS 300 MM,183.75,15099,15099,BAYTEC,El Aletleri,183.75,0.0,PIECE,IN_SALE
İZELTAŞ 06373 50 140 Kayışlı Yağ Filtresi Sökeceği,1617.0,15039,15039,İzeltaş,El Aletleri,1617.0,0.0,PIECE,IN_SALE
BAYTEC MK0367 Bİ METAL PANÇ ADAPTÖRÜ SDS 30-210 MM,196.35,14842,14842,BAYTEC,El Aletleri,196.35,0.0,PIECE,IN_SALE
BAY-TEC MK4509-2 CAM VANTUZU PLASTİK 2 Lİ,330.75,14452,14452,BAY-TEC,El Aletleri,330.75,0.0,PIECE,IN_SALE
PARTNER PT02044 El Tipi Tel Fırça 30 MM,63.0,14008,14008,PARTNER,El Aletleri,63.0,0.0,PIECE,IN_SALE
CETA R05-300 Yağdanlık 300 GR,364.35,13972,13972,CETA,El Aletleri,364.35,0.0,PIECE,IN_SALE
YILDIZ 1018 Emniyet Walf,711.9,13894,13894,Yıldız,El Aletleri,711.9,0.0,PIECE,IN_SALE
CETA N14-031 Yağ Filtre Sökeceği Zincirli 60-110MM,4246.2,13863,13863,CETA,El Aletleri,4246.2,0.0,PIECE,IN_SALE
YILDIZ 1028 EMNİYET VALFİ,727.65,11765,11765,Yıldız,El Aletleri,727.65,0.0,PIECE,IN_SALE
Dkr 703 Ispatula 6 cm,136.5,11729,11729,Dekor,El Aletleri,136.5,0.0,PIECE,IN_SALE
BOSCH Tornavİda Screwdriver PH2,525.0,14567,14567,Bosch Aksesuar ve El Aletleri,Tornavidalar,525.0,0.0,PIECE,IN_SALE
BAY TEC MK4485 TEKLİ TONAVİDA YILDIZ 6X125MM,64.05,14334,14334,BAY-TEC,Tornavidalar,64.05,0.0,PIECE,IN_SALE
BAY TEC MK4467 TEKLİ TORNAVİDA DÜZ 5X125,56.7,14331,14331,BAY-TEC,Tornavidalar,56.7,0.0,PIECE,IN_SALE
CETA G05-002-100 Terminal Tornavidası VDE100 MM 1000V,289.0,14075,14075,CETA,Tornavidalar,311.85,7.33,PIECE,IN_SALE
Echo CS35-10ES Benzinli Testere 40 cm,13340.25,11937,11937,Echo,Testereler,13340.25,0.0,PIECE,IN_SALE
POLİSAN KONTROL KALEMİ,105.0,15531,15531,Polisan,Kontrol Kalemleri,105.0,0.0,PIECE,IN_SALE
CETA FROMG05-001-080 Terminal Torn. VDE80 MM 1000V,165.0,14074,14074,CETA,Kontrol Kalemleri,265.65,37.89,PIECE,IN_SALE
İzeltaş 4550 17 0190 Elektrik Kontrol Kalemi 190mm,199.5,1751,1751,İzeltaş,Kontrol Kalemleri,199.5,0.0,PIECE,IN_SALE
İZELTAŞ 4550 17 0135 ELEKTRİK KONTROL KALEMİ 135MM,157.5,1750,1750,İzeltaş,Kontrol Kalemleri,157.5,0.0,PIECE,IN_SALE
Akdeniz Nail F50 9040 Zımba Tabancası,3060.75,11717,11717,AKDENİZ,Zımba,3060.75,0.0,PIECE,IN_SALE
İZELTAŞ 4100 17 6150 DÜZ UÇLU TORNAVİDA 6*150,262.5,1711,1711,İzeltaş,Düz Uçlu Tornavidalar,262.5,0.0,PIECE,IN_SALE
İZELTAŞ 4130 18 0640 Yıldız Uçlu Topaç Torn. 6x40,220.5,15914,15914,İzeltaş,Yıldız Uçlu Tornavidalar,220.5,0.0,PIECE,IN_SALE
BOSCH Yıldız Tornavida PH1x100mm,420.0,15905,15905,Bosch Aksesuar ve El Aletleri,Yıldız Uçlu Tornavidalar,420.0,0.0,PIECE,IN_SALE
Bosch Yıldız Tornavida PH2x125mm,462.0,15321,15321,Bosch Aksesuar ve El Aletleri,Yıldız Uçlu Tornavidalar,462.0,0.0,PIECE,IN_SALE
İZELTAŞ 4120 00 8106 YILDIZ U. TORN. SET 6 PRÇ,1369.2,15311,15311,İzeltaş,Yıldız Uçlu Tornavidalar,1369.2,0.0,PIECE,IN_SALE
İzeltaş 4130 18 0625 Yıldız Uçlu Topaç Tornavida 6x25 mm,157.5,14440,14440,İzeltaş,Yıldız Uçlu Tornavidalar,157.5,0.0,PIECE,IN_SALE
İzeltaş 4560 18 0190 Yıldız Kontrol Kalemi 190 mm,225.75,13550,13550,İzeltaş,Yıldız Uçlu Tornavidalar,225.75,0.0,PIECE,IN_SALE
