kategori,title,price,cart_discount_text,image_urls,product_url,product_id
erkek,Pıeces Erkek Sweatshirt Siyah,"1.299,99","Sepette %10 İndirim 1.169,99 TL",https://witcdn.lufian.com/pieces-erkek-sweatshirt-siyah-9683-erkek-baskili-sweatshirt-lufian-459453-96-B.jpg | https://witcdn.lufian.com/pieces-erkek-sweatshirt-siyah-9683-erkek-baskili-sweatshirt-lufian-459454-96-B.jpg,https://www.lufian.com/pieces-erkek-sweatshirt-siyah-9683,9683
erkek,Hazel Erkek Sweatshirt Siyah,"1.999,99","Sepette %10 İndirim 1.799,99 TL",https://witcdn.lufian.com/hazel-erkek-sweatshirt-siyah-erkek-fermuarli-sweatshirt-lufian-459465-96-B.jpg | https://witcdn.lufian.com/hazel-erkek-sweatshirt-siyah-erkek-fermuarli-sweatshirt-lufian-459466-96-B.jpg,https://www.lufian.com/hazel-erkek-sweatshirt-siyah,9688
erkek,Mark 3 Adet Erkek Modal Dikişsiz Boxer Antrasit,"1.299,99",,https://witcdn.lufian.com/mark-3-adet-erkek-pamuklu-boxer-antrasit-erkek-boxer-lufian-470347-10-B.jpg | https://witcdn.lufian.com/mark-3-adet-erkek-pamuklu-boxer-antrasit-erkek-boxer-lufian-470348-10-B.jpg,https://www.lufian.com/mark-3-adet-erkek-pamuklu-boxer-antrasit,10512
erkek,Mark 3 Adet Erkek Modal Dikişsiz Boxer Açık Gri,"1.299,99",,https://witcdn.lufian.com/mark-3-adet-erkek-pamuklu-boxer-acik-gri-erkek-boxer-lufian-470353-10-B.jpg | https://witcdn.lufian.com/mark-3-adet-erkek-pamuklu-boxer-acik-gri-erkek-boxer-lufian-470354-10-B.jpg,https://www.lufian.com/mark-3-adet-erkek-pamuklu-boxer-acik-gri,10513
erkek,Mark 3 Adet Erkek Modal Dikişsiz Boxer Mavi,"1.299,99",,https://witcdn.lufian.com/mark-3-adet-erkek-pamuklu-boxer-mavi-erkek-boxer-lufian-470365-10-B.jpg | https://witcdn.lufian.com/mark-3-adet-erkek-pamuklu-boxer-mavi-erkek-boxer-lufian-470366-10-B.jpg,https://www.lufian.com/mark-3-adet-erkek-pamuklu-boxer-mavi,10515
erkek,Roy Kaz Tüyü Erkek Mont Turuncu,"5.999,99","Sepette %10 İndirim 5.399,99 TL",https://witcdn.lufian.com/roy-kaz-tuyu-erkek-mont-turuncu-erkek-kaz-tuyu-mont-lufian-462126-98-B.jpg | https://witcdn.lufian.com/roy-kaz-tuyu-erkek-mont-turuncu-erkek-kaz-tuyu-mont-lufian-462127-98-B.jpg,https://www.lufian.com/roy-kaz-tuyu-erkek-mont-turuncu,9856
erkek,Vardar Erkek Basic Gömlek Regular Fit Bej,"1.999,99","Sepette %10 İndirim 1.799,99 TL",https://witcdn.lufian.com/vardar-erkek-basic-gomlek-regular-fit-bej-9676-erkek-spor-gomlek-lufian-457754-96-B.jpg | https://witcdn.lufian.com/vardar-erkek-basic-gomlek-regular-fit-bej-9676-erkek-spor-gomlek-lufian-457755-96-B.jpg,https://www.lufian.com/vardar-erkek-basic-gomlek-regular-fit-bej-9676,9676
erkek,Lukas Kaz Tüyü Erkek Mont Yeşil,"5.999,99","Sepette %10 İndirim 5.399,99 TL",https://witcdn.lufian.com/lukas-kaz-tuyu-erkek-mont-yesil-erkek-kaz-tuyu-mont-lufian-462096-97-B.jpg | https://witcdn.lufian.com/lukas-kaz-tuyu-erkek-mont-yesil-erkek-kaz-tuyu-mont-lufian-462097-97-B.jpg,https://www.lufian.com/lukas-kaz-tuyu-erkek-mont-yesil,9734
erkek,Troy Erkek Hırka Bej,"3.499,99","Sepette %10 İndirim 3.149,99 TL",https://witcdn.lufian.com/troy-erkek-hirka-bej-erkek-fermuarli-hirka-lufian-461058-98-B.jpg | https://witcdn.lufian.com/troy-erkek-hirka-bej-erkek-fermuarli-hirka-lufian-461059-98-B.jpg,https://www.lufian.com/troy-erkek-hirka-bej,9810
erkek,Dean Erkek Kazak Lacivert,"1.799,99","Sepette %10 İndirim 1.619,99 TL",https://witcdn.lufian.com/dean-erkek-kazak-lacivert-erkek-triko-kazak-lufian-460549-97-B.jpg | https://witcdn.lufian.com/dean-erkek-kazak-lacivert-erkek-triko-kazak-lufian-460550-97-B.jpg,https://www.lufian.com/dean-erkek-kazak-lacivert,9784
erkek,Grant Erkek Sweatshirt Koyu Gri,"1.299,99","Sepette %10 İndirim 1.169,99 TL",https://witcdn.lufian.com/grant-erkek-sweatshirt-koyu-gri-erkek-basic-sweatshirt-lufian-459273-97-B.jpg | https://witcdn.lufian.com/grant-erkek-sweatshirt-koyu-gri-erkek-basic-sweatshirt-lufian-459274-97-B.jpg,https://www.lufian.com/grant-erkek-sweatshirt-koyu-gri,9779
erkek,Tommy Erkek Deri Sneaker Ayakkabı Siyah,"1.999,99",,https://witcdn.lufian.com/tommy-erkek-deri-sneaker-ayakkabi-siyah-9703-erkek-sneaker-lufian-463903-97-B.jpg | https://witcdn.lufian.com/tommy-erkek-deri-sneaker-ayakkabi-siyah-9703-erkek-sneaker-lufian-463904-97-B.jpg,https://www.lufian.com/tommy-erkek-deri-sneaker-ayakkabi-siyah-9703,9703
erkek,Clow Kaz Tüyü Erkek Mont Siyah,"5.999,99","Sepette %10 İndirim 5.399,99 TL",https://witcdn.lufian.com/clow-kaz-tuyu-erkek-mont-siyah-8137-erkek-kaz-tuyu-mont-lufian-468330-81-B.jpg | https://witcdn.lufian.com/clow-kaz-tuyu-erkek-mont-siyah-8137-erkek-kaz-tuyu-mont-lufian-468331-81-B.jpg,https://www.lufian.com/clow-kaz-tuyu-erkek-mont-siyah-8137,8137
erkek,Tıffany Erkek Sweatshirt Kırık Beyaz,"1.299,99","Sepette %10 İndirim 1.169,99 TL",https://witcdn.lufian.com/tiffany-erkek-sweatshirt-kirik-beyaz-erkek-baskili-sweatshirt-lufian-459375-98-B.jpg | https://witcdn.lufian.com/tiffany-erkek-sweatshirt-kirik-beyaz-erkek-baskili-sweatshirt-lufian-459376-98-B.jpg,https://www.lufian.com/tiffany-erkek-sweatshirt-kirik-beyaz,9832
erkek,Eduard Erkek Deri Sneaker Ayakkabı Gri,"2.499,99","Sepette %10 İndirim 2.249,99 TL",https://witcdn.lufian.com/eduard-erkek-deri-sneaker-ayakkabi-gri-erkek-sneaker-lufian-464045-10-B.jpg | https://witcdn.lufian.com/eduard-erkek-deri-sneaker-ayakkabi-gri-erkek-sneaker-lufian-464046-10-B.jpg,https://www.lufian.com/eduard-erkek-deri-sneaker-ayakkabi-gri,10423
erkek,Bran Modern Grafik Tişört Siyah,"899,99",,https://witcdn.lufian.com/bran-modern-grafik-t-shirt-siyah-erkek-bisiklet-yaka-tisort-lufian-450503-91-B.jpg | https://witcdn.lufian.com/bran-modern-grafik-t-shirt-siyah-erkek-bisiklet-yaka-tisort-lufian-450504-91-B.jpg,https://www.lufian.com/bran-modern-grafik-t-shirt-siyah,9122
erkek,Sımon Smart Erkek Chino Pantolon Slim Fit Antrasit,"1.779,99",,https://witcdn.lufian.com/simon-smart-erkek-chino-pantolon-slim-fit-antrasit-erkek-chino-pantolon-lufian-454643-92-B.jpg | https://witcdn.lufian.com/simon-smart-erkek-chino-pantolon-slim-fit-antrasit-erkek-chino-pantolon-lufian-454644-92-B.jpg,https://www.lufian.com/simon-smart-erkek-chino-pantolon-slim-fit-antrasit,9276
erkek,Luc Kaz Tüyü Erkek Mont Lacivert,"3.999,99","Sepette %10 İndirim 3.599,99 TL",https://witcdn.lufian.com/luc-kaz-tuyu-erkek-mont-lacivert-9794-erkek-kaz-tuyu-mont-lufian-462012-97-B.jpg | https://witcdn.lufian.com/luc-kaz-tuyu-erkek-mont-lacivert-9794-erkek-kaz-tuyu-mont-lufian-462013-97-B.jpg,https://www.lufian.com/luc-kaz-tuyu-erkek-mont-lacivert-9794,9794
erkek,Phılıp Erkek Deri Sneaker Ayakkabı Beyaz,"2.499,99","Sepette %10 İndirim 2.249,99 TL",https://witcdn.lufian.com/philip-erkek-deri-sneaker-ayakkabi-beyaz-erkek-sneaker-lufian-463971-10-B.jpg | https://witcdn.lufian.com/philip-erkek-deri-sneaker-ayakkabi-beyaz-erkek-sneaker-lufian-463972-10-B.jpg,https://www.lufian.com/philip-erkek-deri-sneaker-ayakkabi-beyaz,10028
erkek,Pitaya Erkek Keten Gömlek Comfort Fit Beyaz,"2.499,99",,https://witcdn.lufian.com/pitaya-erkek-basic-gomlek-comfort-slim-fit-beyaz-erkek-keten-gomlek-lufian-448926-88-B.jpg | https://witcdn.lufian.com/pitaya-erkek-basic-gomlek-comfort-slim-fit-beyaz-erkek-keten-gomlek-lufian-448927-88-B.jpg,https://www.lufian.com/pitaya-erkek-basic-gomlek-comfort-slim-fit-beyaz,8819
erkek,Marcus Modern Grafik Tişört Siyah,"999,99",,https://witcdn.lufian.com/marcus-modern-grafik-t-shirt-siyah-erkek-bisiklet-yaka-tisort-lufian-450141-93-B.jpg | https://witcdn.lufian.com/marcus-modern-grafik-t-shirt-siyah-erkek-bisiklet-yaka-tisort-lufian-450142-93-B.jpg,https://www.lufian.com/marcus-modern-grafik-t-shirt-siyah,9391
erkek,Eros Smart Erkek Polo Tişört Lacivert,"999,99","Sepette %10 İndirim 899,99 TL",https://witcdn.lufian.com/eros-smart-erkek-polo-tisort-lacivert-erkek-polo-yaka-tisort-lufian-451917-92-B.jpg | https://witcdn.lufian.com/eros-smart-erkek-polo-tisort-lacivert-erkek-polo-yaka-tisort-lufian-451918-92-B.jpg,https://www.lufian.com/eros-smart-erkek-polo-tisort-lacivert,9259
erkek,Alex Smart Erkek Chino Pantolon Slim Fit Yeşil,"1.799,99","Sepette %10 İndirim 1.619,99 TL",https://witcdn.lufian.com/alex-smart-erkek-chino-pantolon-slim-fit-yesil-8987-erkek-chino-pantolon-lufian-454826-89-B.jpg | https://witcdn.lufian.com/alex-smart-erkek-chino-pantolon-slim-fit-yesil-8987-erkek-chino-pantolon-lufian-454827-89-B.jpg,https://www.lufian.com/alex-smart-erkek-chino-pantolon-slim-fit-yesil-8987,8987
erkek,Glen Smart Erkek Chino Pantolon Slim Fit Siyah,"1.799,99",,https://witcdn.lufian.com/glen-smart-erkek-chino-pantolon-slim-fit-siyah-9230-erkek-chino-pantolon-lufian-454619-92-B.jpg | https://witcdn.lufian.com/glen-smart-erkek-chino-pantolon-slim-fit-siyah-9230-erkek-chino-pantolon-lufian-454620-92-B.jpg,https://www.lufian.com/glen-smart-erkek-chino-pantolon-slim-fit-siyah-9230,9230
erkek,Andy Kaz Tüyü Erkek Mont Siyah,"3.999,99","Sepette %10 İndirim 3.599,99 TL",https://witcdn.lufian.com/andy-kaz-tuyu-erkek-mont-siyah-8112-erkek-kaz-tuyu-mont-lufian-461682-81-B.jpg | https://witcdn.lufian.com/andy-kaz-tuyu-erkek-mont-siyah-8112-erkek-kaz-tuyu-mont-lufian-461683-81-B.jpg,https://www.lufian.com/andy-kaz-tuyu-erkek-mont-siyah-8112,8112
erkek,Tımothı Erkek Deri Sneaker Ayakkabı Gri,"1.999,99","Sepette %10 İndirim 1.799,99 TL",https://witcdn.lufian.com/timothi-erkek-deri-sneaker-ayakkabi-gri-erkek-sneaker-lufian-468086-10-B.jpg | https://witcdn.lufian.com/timothi-erkek-deri-sneaker-ayakkabi-gri-erkek-sneaker-lufian-468087-10-B.jpg,https://www.lufian.com/timothi-erkek-deri-sneaker-ayakkabi-gri,10420
erkek,Grant Erkek Sweatshirt Lacivert,"1.299,99","Sepette %10 İndirim 1.169,99 TL",https://witcdn.lufian.com/grant-erkek-sweatshirt-lacivert-9574-erkek-baskili-sweatshirt-lufian-459279-95-B.jpg | https://witcdn.lufian.com/grant-erkek-sweatshirt-lacivert-9574-erkek-baskili-sweatshirt-lufian-459280-95-B.jpg,https://www.lufian.com/grant-erkek-sweatshirt-lacivert-9574,9574
erkek,Rex Erkek Eşofman Altı Lacivert,"2.124,99","Sepette %10 İndirim 1.912,49 TL",https://witcdn.lufian.com/rex-erkek-esofman-alti-lacivert-9782-erkek-esofman-lufian-459888-97-B.jpg | https://witcdn.lufian.com/rex-erkek-esofman-alti-lacivert-9782-erkek-esofman-lufian-459889-97-B.jpg,https://www.lufian.com/rex-erkek-esofman-alti-lacivert-9782,9782
erkek,Hunter Smart Erkek Chino Pantolon Slim Fit Siyah,"1.799,99","Sepette %10 İndirim 1.619,99 TL",https://witcdn.lufian.com/hunter-smart-erkek-chino-pantolon-slim-fit-siyah-8868-erkek-chino-pantolon-lufian-454661-88-B.jpg | https://witcdn.lufian.com/hunter-smart-erkek-chino-pantolon-slim-fit-siyah-8868-erkek-chino-pantolon-lufian-454662-88-B.jpg,https://www.lufian.com/hunter-smart-erkek-chino-pantolon-slim-fit-siyah-8868,8868
erkek,Art Erkek Sweatshirt Siyah,"1.299,99","Sepette %10 İndirim 1.169,99 TL",https://witcdn.lufian.com/art-erkek-sweatshirt-siyah-erkek-fermuarli-sweatshirt-lufian-459063-84-B.jpg | https://witcdn.lufian.com/art-erkek-sweatshirt-siyah-erkek-fermuarli-sweatshirt-lufian-459064-84-B.jpg,https://www.lufian.com/art-erkek-sweatshirt-siyah,8486
erkek,Art Erkek Sweatshirt Kırık Beyaz,"1.299,99","Sepette %10 İndirim 1.169,99 TL",https://witcdn.lufian.com/art-erkek-sweatshirt-kirik-beyaz-9687-erkek-fermuarli-sweatshirt-lufian-459483-96-B.jpg | https://witcdn.lufian.com/art-erkek-sweatshirt-kirik-beyaz-9687-erkek-fermuarli-sweatshirt-lufian-459484-96-B.jpg,https://www.lufian.com/art-erkek-sweatshirt-kirik-beyaz-9687,9687
erkek,Federıc Kadife Erkek Chino Pantolon Comfort Fit Haki,"1.999,99","Sepette %10 İndirim 1.799,99 TL",https://witcdn.lufian.com/federic-kadife-erkek-chino-pantolon-comfort-fit-haki-erkek-chino-pantolon-lufian-463245-97-B.jpg | https://witcdn.lufian.com/federic-kadife-erkek-chino-pantolon-comfort-fit-haki-erkek-chino-pantolon-lufian-463246-97-B.jpg,https://www.lufian.com/federic-kadife-erkek-chino-pantolon-comfort-fit-haki,9717
erkek,Jeam Kaz Tüyü Erkek Mont Siyah,"6.999,99","Sepette %10 İndirim 6.299,99 TL",https://witcdn.lufian.com/jeam-kaz-tuyu-erkek-mont-siyah-9702-erkek-kaz-tuyu-mont-lufian-462024-97-B.jpg | https://witcdn.lufian.com/jeam-kaz-tuyu-erkek-mont-siyah-9702-erkek-kaz-tuyu-mont-lufian-462025-97-B.jpg,https://www.lufian.com/jeam-kaz-tuyu-erkek-mont-siyah-9702,9702
erkek,Vıctor Kaz Tüyü Erkek Mont Siyah,"9.999,99","Sepette %10 İndirim 8.999,99 TL",https://witcdn.lufian.com/victor-kaz-tuyu-erkek-mont-siyah-9882-erkek-kaz-tuyu-mont-lufian-462331-98-B.jpg | https://witcdn.lufian.com/victor-kaz-tuyu-erkek-mont-siyah-9882-erkek-kaz-tuyu-mont-lufian-462332-98-B.jpg,https://www.lufian.com/victor-kaz-tuyu-erkek-mont-siyah-9882,9882
erkek,Soon Kaz Tüyü Erkek Şişme Mont Kum,"4.999,99","Sepette %10 İndirim 4.499,99 TL",https://witcdn.lufian.com/soon-kaz-tuyu-erkek-yelek-kum-erkek-yelek-lufian-462469-97-B.jpg | https://witcdn.lufian.com/soon-kaz-tuyu-erkek-yelek-kum-erkek-yelek-lufian-462470-97-B.jpg,https://www.lufian.com/soon-kaz-tuyu-erkek-yelek-kum,9753
erkek,Snow Erkek Sweatshirt Siyah,"1.799,99","Sepette %10 İndirim 1.619,99 TL",https://witcdn.lufian.com/snow-erkek-sweatshirt-siyah-erkek-baskili-sweatshirt-lufian-459351-96-B.jpg | https://witcdn.lufian.com/snow-erkek-sweatshirt-siyah-erkek-baskili-sweatshirt-lufian-459352-96-B.jpg,https://www.lufian.com/snow-erkek-sweatshirt-siyah,9634
erkek,Loved Erkek Sweatshirt Kırık Beyaz,"999,99","Sepette %10 İndirim 899,99 TL",https://witcdn.lufian.com/loved-erkek-sweatshirt-kirik-beyaz-erkek-baskili-sweatshirt-lufian-458829-81-B.jpg | https://witcdn.lufian.com/loved-erkek-sweatshirt-kirik-beyaz-erkek-baskili-sweatshirt-lufian-458830-81-B.jpg,https://www.lufian.com/loved-erkek-sweatshirt-kirik-beyaz,8109
erkek,Snow Erkek Sweatshirt Antrasit,"1.799,99","Sepette %10 İndirim 1.619,99 TL",https://witcdn.lufian.com/snow-erkek-sweatshirt-antrasit-erkek-kapsonlu-hoodie-sweatshirt-lufian-459357-98-B.jpg | https://witcdn.lufian.com/snow-erkek-sweatshirt-antrasit-erkek-kapsonlu-hoodie-sweatshirt-lufian-459358-98-B.jpg,https://www.lufian.com/snow-erkek-sweatshirt-antrasit,9823
erkek,Darel Erkek Eşofman Altı Yeşil,"1.699,99","Sepette %10 İndirim 1.529,99 TL",https://witcdn.lufian.com/darel-erkek-esofman-alti-yesil-erkek-esofman-lufian-459746-84-B.jpg | https://witcdn.lufian.com/darel-erkek-esofman-alti-yesil-erkek-esofman-lufian-459747-84-B.jpg,https://www.lufian.com/darel-erkek-esofman-alti-yesil,8491
erkek,Isaac Erkek Deri Sneaker Ayakkabı Beyaz,"2.499,99","Sepette %10 İndirim 2.249,99 TL",https://witcdn.lufian.com/isaac-erkek-deri-sneaker-ayakkabi-beyaz-erkek-sneaker-lufian-464152-10-B.jpg | https://witcdn.lufian.com/isaac-erkek-deri-sneaker-ayakkabi-beyaz-erkek-sneaker-lufian-464153-10-B.jpg,https://www.lufian.com/isaac-erkek-deri-sneaker-ayakkabi-beyaz,10440
erkek,Wonder Erkek Sweatshirt Bej,"1.499,99","Sepette %10 İndirim 1.349,99 TL",https://witcdn.lufian.com/wonder-erkek-sweatshirt-bej-erkek-fermuarli-sweatshirt-lufian-459399-96-B.jpg | https://witcdn.lufian.com/wonder-erkek-sweatshirt-bej-erkek-fermuarli-sweatshirt-lufian-459400-96-B.jpg,https://www.lufian.com/wonder-erkek-sweatshirt-bej,9623
erkek,Charms Eşofman Üst Kırık Beyaz,"2.124,99","Sepette %10 İndirim 1.912,49 TL",https://witcdn.lufian.com/charms-esofman-ust-kirik-beyaz-erkek-esofman-lufian-459952-98-B.jpg | https://witcdn.lufian.com/charms-esofman-ust-kirik-beyaz-erkek-esofman-lufian-459953-98-B.jpg,https://www.lufian.com/charms-esofman-ust-kirik-beyaz,9851
erkek,Tyson Erkek Eşofman Altı Kırık Beyaz,"2.124,99","Sepette %10 İndirim 1.912,49 TL",https://witcdn.lufian.com/tyson-erkek-esofman-alti-kirik-beyaz-erkek-esofman-lufian-459917-97-B.jpg | https://witcdn.lufian.com/tyson-erkek-esofman-alti-kirik-beyaz-erkek-esofman-lufian-459918-97-B.jpg,https://www.lufian.com/tyson-erkek-esofman-alti-kirik-beyaz,9798
erkek,Jadon Kaz Tüyü Erkek Mont Siyah,"7.999,99","Sepette %10 İndirim 7.199,99 TL",https://witcdn.lufian.com/jadon-kaz-tuyu-erkek-mont-siyah-9721-erkek-kaz-tuyu-mont-lufian-462145-97-B.jpg | https://witcdn.lufian.com/jadon-kaz-tuyu-erkek-mont-siyah-9721-erkek-kaz-tuyu-mont-lufian-462146-97-B.jpg,https://www.lufian.com/jadon-kaz-tuyu-erkek-mont-siyah-9721,9721
erkek,Rufus Erkek Kazak Kahverengi,"2.799,99","Sepette %10 İndirim 2.519,99 TL",https://witcdn.lufian.com/rufus-erkek-kazak-kahverengi-erkek-triko-kazak-lufian-460777-96-B.jpg | https://witcdn.lufian.com/rufus-erkek-kazak-kahverengi-erkek-triko-kazak-lufian-460778-96-B.jpg,https://www.lufian.com/rufus-erkek-kazak-kahverengi,9632
erkek,Sımon Smart Erkek Chino Pantolon Slim Fit Siyah,"2.299,99",,https://witcdn.lufian.com/simon-smart-erkek-chino-pantolon-slim-fit-siyah-9833-erkek-chino-pantolon-lufian-463064-98-B.jpg | https://witcdn.lufian.com/simon-smart-erkek-chino-pantolon-slim-fit-siyah-9833-erkek-chino-pantolon-lufian-463065-98-B.jpg,https://www.lufian.com/simon-smart-erkek-chino-pantolon-slim-fit-siyah-9833,9833
erkek,Eduard Erkek Deri Sneaker Ayakkabı Siyah,"2.499,99","Sepette %10 İndirim 2.249,99 TL",https://witcdn.lufian.com/eduard-erkek-deri-sneaker-ayakkabi-siyah-erkek-sneaker-lufian-468074-10-B.jpg | https://witcdn.lufian.com/eduard-erkek-deri-sneaker-ayakkabi-siyah-erkek-sneaker-lufian-468075-10-B.jpg,https://www.lufian.com/eduard-erkek-deri-sneaker-ayakkabi-siyah,10415
erkek,Robın Erkek Kazak Zeytin Yeşili,"1.999,99","Sepette %10 İndirim 1.799,99 TL",https://witcdn.lufian.com/robin-erkek-kazak-zeytin-yesili-erkek-triko-kazak-lufian-460735-96-B.jpg | https://witcdn.lufian.com/robin-erkek-kazak-zeytin-yesili-erkek-triko-kazak-lufian-460736-96-B.jpg,https://www.lufian.com/robin-erkek-kazak-zeytin-yesili,9693
erkek,Soon Kaz Tüyü Erkek Şişme Mont Siyah,"4.999,99","Sepette %10 İndirim 4.499,99 TL",https://witcdn.lufian.com/soon-kaz-tuyu-erkek-yelek-siyah-erkek-yelek-lufian-462457-97-B.jpg | https://witcdn.lufian.com/soon-kaz-tuyu-erkek-yelek-siyah-erkek-yelek-lufian-462458-97-B.jpg,https://www.lufian.com/soon-kaz-tuyu-erkek-yelek-siyah,9752
erkek,Cooper Erkek Sweatshirt Kırık Beyaz,"1.299,99","Sepette %10 İndirim 1.169,99 TL",https://witcdn.lufian.com/cooper-erkek-sweatshirt-kirik-beyaz-erkek-baskili-sweatshirt-lufian-459231-95-B.jpg | https://witcdn.lufian.com/cooper-erkek-sweatshirt-kirik-beyaz-erkek-baskili-sweatshirt-lufian-459232-95-B.jpg,https://www.lufian.com/cooper-erkek-sweatshirt-kirik-beyaz,9570
erkek,Tyson Erkek Eşofman Altı Siyah,"2.124,99","Sepette %10 İndirim 1.912,49 TL",https://witcdn.lufian.com/tyson-erkek-esofman-alti-siyah-erkek-esofman-lufian-459905-95-B.jpg | https://witcdn.lufian.com/tyson-erkek-esofman-alti-siyah-erkek-esofman-lufian-459906-95-B.jpg,https://www.lufian.com/tyson-erkek-esofman-alti-siyah,9599
erkek,Grant Erkek Sweatshirt Kırık Beyaz,"1.299,99","Sepette %10 İndirim 1.169,99 TL",https://witcdn.lufian.com/grant-erkek-sweatshirt-kirik-beyaz-9780-erkek-basic-sweatshirt-lufian-459285-97-B.jpg | https://witcdn.lufian.com/grant-erkek-sweatshirt-kirik-beyaz-9780-erkek-basic-sweatshirt-lufian-459286-97-B.jpg,https://www.lufian.com/grant-erkek-sweatshirt-kirik-beyaz-9780,9780
erkek,Quel Spor Jean Erkek Pantolon Slim Fit Koyu Gri,"1.799,99","Sepette %10 İndirim 1.619,99 TL",https://witcdn.lufian.com/quel-spor-jean-erkek-pantolon-slim-fit-koyu-gri-erkek-jean-lufian-463607-97-B.jpg | https://witcdn.lufian.com/quel-spor-jean-erkek-pantolon-slim-fit-koyu-gri-erkek-jean-lufian-463608-97-B.jpg,https://www.lufian.com/quel-spor-jean-erkek-pantolon-slim-fit-koyu-gri,9761
erkek,Amber Smart Erkek Chino Pantolon Slim Fit Antrasit,"1.799,99","Sepette %10 İndirim 1.619,99 TL",https://witcdn.lufian.com/amber-smart-erkek-chino-pantolon-slim-fit-antrasit-erkek-chino-pantolon-lufian-463139-97-B.jpg | https://witcdn.lufian.com/amber-smart-erkek-chino-pantolon-slim-fit-antrasit-erkek-chino-pantolon-lufian-463140-97-B.jpg,https://www.lufian.com/amber-smart-erkek-chino-pantolon-slim-fit-antrasit,9713
erkek,Dean Erkek Kazak Gri,"1.799,99","Sepette %10 İndirim 1.619,99 TL",https://witcdn.lufian.com/dean-erkek-kazak-gri-erkek-triko-kazak-lufian-460543-97-B.jpg | https://witcdn.lufian.com/dean-erkek-kazak-gri-erkek-triko-kazak-lufian-460544-97-B.jpg,https://www.lufian.com/dean-erkek-kazak-gri,9783
erkek,Donald Erkek Kazak Siyah,"1.799,99","Sepette %10 İndirim 1.619,99 TL",https://witcdn.lufian.com/donald-erkek-kazak-siyah-erkek-triko-kazak-lufian-460567-97-B.jpg | https://witcdn.lufian.com/donald-erkek-kazak-siyah-erkek-triko-kazak-lufian-460568-97-B.jpg,https://www.lufian.com/donald-erkek-kazak-siyah,9786
erkek,Drew Erkek Basic Gömlek Regular Fit Haki,"1.799,99","Sepette %10 İndirim 1.619,99 TL",https://witcdn.lufian.com/drew-erkek-basic-gomlek-regular-fit-haki-erkek-spor-gomlek-lufian-457844-96-B.jpg | https://witcdn.lufian.com/drew-erkek-basic-gomlek-regular-fit-haki-erkek-spor-gomlek-lufian-457845-96-B.jpg,https://www.lufian.com/drew-erkek-basic-gomlek-regular-fit-haki,9670
erkek,Gaban Erkek Sneaker Ayakkabı Beyaz,"1.499,99","Sepette %10 İndirim 1.349,99 TL",https://witcdn.lufian.com/gaban-erkek-sneaker-ayakkabi-beyaz-erkek-sneaker-lufian-456464-95-B.jpg | https://witcdn.lufian.com/gaban-erkek-sneaker-ayakkabi-beyaz-erkek-sneaker-lufian-456465-95-B.jpg,https://www.lufian.com/gaban-erkek-sneaker-ayakkabi-beyaz,9559
erkek,Rufus Erkek Kazak Vizon,"2.799,99","Sepette %10 İndirim 2.519,99 TL",https://witcdn.lufian.com/rufus-erkek-kazak-vizon-erkek-triko-kazak-lufian-460783-96-B.jpg | https://witcdn.lufian.com/rufus-erkek-kazak-vizon-erkek-triko-kazak-lufian-460784-96-B.jpg,https://www.lufian.com/rufus-erkek-kazak-vizon,9633
erkek,Rıld Kaz Tüyü Erkek Mont Kum,"7.999,99","Sepette %10 İndirim 7.199,99 TL",https://witcdn.lufian.com/rild-kaz-tuyu-erkek-mont-kum-erkek-kaz-tuyu-mont-lufian-462223-97-B.jpg | https://witcdn.lufian.com/rild-kaz-tuyu-erkek-mont-kum-erkek-kaz-tuyu-mont-lufian-462224-97-B.jpg,https://www.lufian.com/rild-kaz-tuyu-erkek-mont-kum,9746
erkek,Herman Erkek Kazak Bej,"2.499,99","Sepette %10 İndirim 2.249,99 TL",https://witcdn.lufian.com/herman-erkek-kazak-bej-erkek-triko-kazak-lufian-460687-96-B.jpg | https://witcdn.lufian.com/herman-erkek-kazak-bej-erkek-triko-kazak-lufian-460688-96-B.jpg,https://www.lufian.com/herman-erkek-kazak-bej,9607
erkek,Enrıco Erkek Hırka Siyah,"2.499,99","Sepette %10 İndirim 2.249,99 TL",https://witcdn.lufian.com/enrico-erkek-hirka-siyah-erkek-fermuarli-hirka-lufian-461046-96-B.jpg | https://witcdn.lufian.com/enrico-erkek-hirka-siyah-erkek-fermuarli-hirka-lufian-461047-96-B.jpg,https://www.lufian.com/enrico-erkek-hirka-siyah,9614
erkek,Robın Erkek Kazak Siyah,"1.999,99","Sepette %10 İndirim 1.799,99 TL",https://witcdn.lufian.com/robin-erkek-kazak-siyah-erkek-triko-kazak-lufian-460729-98-B.jpg | https://witcdn.lufian.com/robin-erkek-kazak-siyah-erkek-triko-kazak-lufian-460730-98-B.jpg,https://www.lufian.com/robin-erkek-kazak-siyah,9807
erkek,Anton Erkek Deri Sneaker Ayakkabı Lacivert,"1.999,99",,https://witcdn.lufian.com/anton-erkek-deri-sneaker-ayakkabi-lacivert-erkek-sneaker-lufian-463914-10-B.jpg | https://witcdn.lufian.com/anton-erkek-deri-sneaker-ayakkabi-lacivert-erkek-sneaker-lufian-463915-10-B.jpg,https://www.lufian.com/anton-erkek-deri-sneaker-ayakkabi-lacivert,10318
